system,system_label,method,kcut,temperature_K,coanion,salt,quantity,x_Cl,x_F,x_coanion,mu_ex,mu_ex_units,mu_ex_kBT,mu_ex_eV,mu_ex_kJ_mol,mu_ex_raw_kBT,mu_ex_reference_kBT,reference_x_Cl,reference_x_coanion,source_s0_csv,source_split,mu_ex_std_split1_to3,mu_ex_se_split1_to3,mu_ex_kBT_std_split1_to3,mu_ex_kBT_se_split1_to3,mu_ex_uncertainty_n_splits
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.015,0.0275,0.0275,-1.8518753591938613,kJ/mol,-0.7470381039605565,-0.019193335592149197,-1.8518753591938613,-0.6455767404077745,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19050447133288803,0.10998780780587025,0.07684863797878902,0.044368581823909944,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.015,0.03,0.03,-1.8925657252738421,kJ/mol,-0.7634524127178597,-0.01961506151860704,-1.8925657252738421,-0.6619910491650777,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.18230871073737623,0.10525598321983778,0.07354250540059484,0.04245978528991294,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.015,0.0325,0.0325,-1.9224080199214695,kJ/mol,-0.7754906587589433,-0.019924355107491465,-1.9224080199214695,-0.6740292952061613,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.17738372096769942,0.10241253905055872,0.0715557869093644,0.04131275283419704,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.015,0.034999999999999996,0.034999999999999996,-1.9421155113639907,kJ/mol,-0.7834405712451965,-0.020128608863046793,-1.9421155113639907,-0.6819792076924145,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1766057095724301,0.10196335396206739,0.0712419406482236,0.04113155361084324,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.015,0.0375,0.0375,-1.9527954498884406,kJ/mol,-0.787748809910456,-0.02023929862582463,-1.9527954498884406,-0.686287446357674,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.18105747753386478,0.10453358339297146,0.07303776361258893,0.04216837248273647,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.015,0.04,0.04,-1.9559404567429632,kJ/mol,-0.7890174913829329,-0.020271894324935147,-1.9559404567429632,-0.6875561278301509,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19261402971455563,0.11120576190539727,0.07769962424296231,0.04485989897260707,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0,0.0,-0.9128130871271911,kJ/mol,-0.36822465102333846,-0.009460640980591963,-0.9128130871271911,-0.26676328747055644,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19207458168507208,0.11089431144036113,0.07748201335941667,0.0447342612704134,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0025,0.0025,-0.9887699514313014,kJ/mol,-0.39886530489392746,-0.010247878404470613,-0.9887699514313014,-0.29740394134114545,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.22386909223671822,0.12925088066610643,0.09030777442424068,0.05213921787375136,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.005,0.005,-1.0749392210004276,kJ/mol,-0.4336255966376481,-0.011140959950353137,-1.0749392210004276,-0.3321642330848661,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2427602533346609,0.14015769761130822,0.09792838295934414,0.0565389782628821,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0075,0.0075,-1.1672974083984682,kJ/mol,-0.47088246970771275,-0.0120981851094939,-1.1672974083984682,-0.36942110615493073,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.25146027252350656,0.14518065603194316,0.10143793116246129,0.05856521686268576,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.01,0.01,-1.2621672418236332,kJ/mol,-0.509152529370821,-0.013081441645340417,-1.2621672418236332,-0.40769116581803905,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2526343912505996,0.14585853379509092,0.10191156532113058,0.05883866967169087,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0125,0.0125,-1.3562564726705055,kJ/mol,-0.5471076975013326,-0.014056607805571273,-1.3562564726705055,-0.44564633394855063,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.24866831230436123,0.1435687170478529,0.10031166709825798,0.05791496800203937,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.015,0.015,-1.4466861832493982,kJ/mol,-0.5835866317866103,-0.014993845710932874,-1.4466861832493982,-0.48212526823382834,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2415752629656819,0.1394735431027911,0.09745036322974479,0.05626299344331997,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0175,0.0175,-1.5310095180044931,kJ/mol,-0.6176022818152919,-0.015867795490635217,-1.5310095180044931,-0.5161409182625099,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.23291906961916137,0.13447588754402,0.0939584941722529,0.05424696190300209,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.02,0.02,-1.6072219166974224,kJ/mol,-0.648346017097042,-0.01665768134182599,-1.6072219166974224,-0.54688465354426,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.223769225402162,0.12919322252229226,0.0902674885970304,0.05211595884056698,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0225,0.0225,-1.6737639886163413,kJ/mol,-0.6751887865054298,-0.01734734131866844,-1.6737639886163413,-0.5737274229526478,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2147438552844702,0.12398242265530691,0.08662669530778999,0.050013945854960246,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.025,0.025,-1.7295181452010522,kJ/mol,-0.6976797598942075,-0.017925192431960113,-1.7295181452010522,-0.5962183963414255,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.20617285784975878,0.11903395497915269,0.0831691938939449,0.048017756482953276,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0275,0.0275,-1.7738000240125757,kJ/mol,-0.7155428685656096,-0.018384141764840933,-1.7738000240125757,-0.6140815050128275,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19834137231825047,0.1145124446993817,0.08001000822110393,0.04619379978431853,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.03,0.03,-1.8063455880150272,kJ/mol,-0.7286716011792893,-0.018721452766271796,-1.8063455880150272,-0.6272102376265073,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1917009526722554,0.11067859662923436,0.07733129311362175,0.044647242895931374,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0325,0.0325,-1.8272945949807868,kJ/mol,-0.7371223353854888,-0.018938573923492186,-1.8272945949807868,-0.6356609718327068,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.18692717834766037,0.10792245673787891,0.07540557424573127,0.04353542858917126,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.034999999999999996,0.034999999999999996,-1.8371709316436662,kJ/mol,-0.7411064047117988,-0.01904093493988057,-1.8371709316436662,-0.6396450411590168,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.18482167281553213,0.10670684255212443,0.07455622288264376,0.04304505535105611,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.0375,0.0375,-1.8368600863068407,kJ/mol,-0.7409810111155752,-0.019037713254988375,-1.8368600863068407,-0.6395196475627932,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.18633991724680102,0.10758340138321316,0.07516867578648145,0.04339865519995277,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0175,0.04,0.04,-1.827583852029641,kJ/mol,-0.7372390203644538,-0.018941571861546436,-1.827583852029641,-0.6357776568116718,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19334346399432448,0.11162690098317796,0.07799387471647129,0.04502978456269665,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0,0.0,-0.9523668175403408,kJ/mol,-0.3841804461181384,-0.009870586508498036,-0.9523668175403408,-0.2827190825653564,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2475508714675571,0.14292356227992056,0.09986089654295581,0.05765471550059291,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0025,0.0025,-1.0054260606450864,kJ/mol,-0.4055843036562644,-0.010420506811783524,-1.0054260606450864,-0.30412294010348245,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2541058225587276,0.14670806505693268,0.10250513402383778,0.05918136672198141,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.005,0.005,-1.073519579932851,kJ/mol,-0.43305291988261607,-0.011126246407513918,-1.073519579932851,-0.3315915563298341,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.25408512310096015,0.14669611421941856,0.10249678395664408,0.059176545808439375,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0075,0.0075,-1.1514832802041497,kJ/mol,-0.4645031222622046,-0.011934283220512045,-1.1514832802041497,-0.36304175870942257,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.24963497412573227,0.1441268195106368,0.10070161408395709,0.058140103999202435,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.01,0.01,-1.2346535451983505,kJ/mol,-0.49805362918952345,-0.0127962822742802,-1.2346535451983505,-0.3965922656367415,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.24286981821729473,0.1402209549257906,0.09797258093507566,0.05656449597606833,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0125,0.0125,-1.3189110278311214,kJ/mol,-0.5320427147713277,-0.013669549544829353,-1.3189110278311214,-0.4305813512185457,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.23551056684944321,0.1359720891675274,0.09500389237776254,0.05485052283836344,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.015,0.015,-1.4007058723244354,kJ/mol,-0.5650383833192547,-0.014517293369635809,-1.4007058723244354,-0.4635770197664727,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2286976057791113,0.13203862425959284,0.09225557484382585,0.053263780970326524,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0175,0.0175,-1.4770659592330682,kJ/mol,-0.5958416953560433,-0.015308709901319162,-1.4770659592330682,-0.4943803318032613,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.22291803907681793,0.12870178986822436,0.08992412390164456,0.05191771714125575,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.02,0.02,-1.5455902132440302,kJ/mol,-0.6234840680122377,-0.01601891374787101,-1.5455902132440302,-0.5220227044594556,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.218080647024003,0.1259089202643559,0.08797274193130404,0.05079108623538787,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0225,0.0225,-1.604429329799085,kJ/mol,-0.6472195002333005,-0.016628738218173567,-1.604429329799085,-0.5457581366805185,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.21374951193219915,0.12340833825320631,0.08622558171832588,0.049782362816107525,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.025,0.025,-1.6522564444343717,kJ/mol,-0.6665127409245108,-0.01712443133112629,-1.6522564444343717,-0.5650513773717288,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.20946690747518756,0.12093577541711797,0.08449799854287303,0.04878494220471235,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0275,0.0275,-1.688230308417391,kJ/mol,-0.6810244341702746,-0.01749727415801772,-1.688230308417391,-0.5795630706174926,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2050383710930468,0.11837895874477296,0.08271154709201792,0.047753533978666954,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.03,0.03,-1.71195344329478,kJ/mol,-0.6905942389688652,-0.017743147124974712,-1.71195344329478,-0.5891328754160832,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2006563418198208,0.11584899296427911,0.08094385639754514,0.0467329572803691,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0325,0.0325,-1.7234275409972646,kJ/mol,-0.6952228378374486,-0.017862067767623557,-1.7234275409972646,-0.5937614742846666,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1968008577133799,0.11362302817756913,0.0793885716304432,0.04583501320141627,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.034999999999999996,0.034999999999999996,-1.7230080849511658,kJ/mol,-0.6950536311746909,-0.017857720412052913,-1.7230080849511658,-0.5935922676219089,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19400431020492037,0.11200844072075844,0.07826045707457772,0.04518369595891061,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.0375,0.0375,-1.7113598053908952,kJ/mol,-0.6903547681362545,-0.017736994501660774,-1.7113598053908952,-0.5888934045834725,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19285002072097926,0.1113420113764823,0.07779482194248093,0.04491486139005037,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.02,0.04,0.04,-1.6894141801586038,kJ/mol,-0.6815020026505166,-0.01750954412398187,-1.6894141801586038,-0.5800406390977346,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1949203287899272,0.11253730429739484,0.07862997480887814,0.045397037122279285,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0,0.0,-0.9816328713894219,kJ/mol,-0.395986239239843,-0.010173907782359493,-0.9816328713894219,-0.294524875687061,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29915125230787426,0.17271505604836487,0.12067625567348236,0.06967246869788114,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0025,0.0025,-1.0138645145682494,kJ/mol,-0.4089883376199014,-0.010507965223723657,-1.0138645145682494,-0.30752697406711943,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2807020011031567,0.16206337589897415,0.11323391158102479,0.06537562933269894,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.005,0.005,-1.0653824568865908,kJ/mol,-0.42977044142530885,-0.011041911070037713,-1.0653824568865908,-0.3283090778725269,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2616048333089931,0.15103762093225434,0.10553020088087332,0.060927889886207495,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0075,0.0075,-1.1299220528575307,kJ/mol,-0.4558054211366319,-0.011710816846175476,-1.1299220528575307,-0.3543440575838499,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2439526381195051,0.14084612128781565,0.09840938556269926,0.056816685245410094,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.01,0.01,-1.2018890375828455,kJ/mol,-0.48483657571733796,-0.012456702082204174,-1.2018890375828455,-0.383375212164556,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.22949075242296663,0.13249654768792954,0.0925755265954633,0.0534485052002621,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0125,0.0125,-1.2764053506693531,kJ/mol,-0.5148961177734016,-0.013229009244810186,-1.2764053506693531,-0.41343475422061965,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.21923613386267268,0.1265760409017069,0.08843886007085691,0.05106019966873289,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.015,0.015,-1.3493278670631306,kJ/mol,-0.544312729486705,-0.01398479786871576,-1.3493278670631306,-0.44285136593392294,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2132669039267256,0.12312970439133308,0.08603089984215356,0.049669963182493095,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0175,0.0175,-1.4172424216584973,kJ/mol,-0.5717091521694572,-0.014688682626115224,-1.4172424216584973,-0.4702477886166752,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.21078326366608527,0.1216957740182822,0.08502901064803604,0.04909152218657117,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.02,0.02,-1.4774362726249852,kJ/mol,-0.5959910780954353,-0.01531254792917025,-1.4774362726249852,-0.49452971454265326,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2104555596200696,0.12150657399910052,0.08489681632514039,0.04901519975866202,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0225,0.0225,-1.5278527191293856,kJ/mol,-0.6163288434953006,-0.01583507757584357,-1.5278527191293856,-0.5148674799425186,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2108971420520352,0.12176152173506527,0.0850749486714023,0.049118044516727716,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.025,0.025,-1.5670319606757546,kJ/mol,-0.6321335714831242,-0.016241141800151127,-1.5670319606757546,-0.5306722079303422,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.21105159467609766,0.12185069499914478,0.0851372541580316,0.04915401660620513,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0275,0.0275,-1.5940424357605212,kJ/mol,-0.6430294743818924,-0.01652108564746868,-1.5940424357605212,-0.5415681108291104,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2103761340471087,0.12146071762317101,0.08486477640996135,0.04899670150500859,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.03,0.03,-1.6084068389505197,kJ/mol,-0.6488240093490042,-0.01666996219557859,-1.6084068389505197,-0.5473626457962222,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2087949702128376,0.12054783225782169,0.08422694210489287,0.04862844769727893,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0325,0.0325,-1.6100267802701176,kJ/mol,-0.6494774863154273,-0.016686751704241942,-1.6100267802701176,-0.5480161227626453,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.20645611905083883,0.11919749590984723,0.08328346017516619,0.04808372815117568,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.034999999999999996,0.034999999999999996,-1.5991096400232594,kJ/mol,-0.6450735615533232,-0.016573603518850177,-1.5991096400232594,-0.5436121980005412,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.20343863354594502,0.117455349841321,0.08206622023560269,0.047380954344400324,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.0375,0.0375,-1.5761006580320243,kJ/mol,-0.6357918427835042,-0.016335132224980953,-1.5761006580320243,-0.5343304792307222,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.19980005053503516,0.1153546129605034,0.08059843238472027,0.0465335266335801,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.0225,0.04,0.04,-1.5416226408468876,kJ/mol,-0.6218835673380574,-0.015977792757666975,-1.5416226408468876,-0.5204222037852754,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.1967270959646546,0.11358044181208668,0.07935881647622128,0.04581783405511647,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.005,298.15,F,NaF,neutral ion-pair NaF: mu_Na + mu_F,0.025,0.0,0.0,-1.002062263969949,kJ/mol,-0.40422736336445275,-0.010385643515974152,-1.002062263969949,-0.3027659998116708,0.10146136355278199,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3440691658510533,0.19864842552395562,0.1387959378651433,0.08013387208886706,3
