system,system_label,method,kcut,temperature_K,coanion,salt,quantity,x_Cl,x_I,x_coanion,mu_ex,mu_ex_units,mu_ex_kBT,mu_ex_eV,mu_ex_kJ_mol,mu_ex_raw_kBT,mu_ex_reference_kBT,reference_x_Cl,reference_x_coanion,source_s0_csv,source_split,mu_ex_std_split1_to3,mu_ex_se_split1_to3,mu_ex_kBT_std_split1_to3,mu_ex_kBT_se_split1_to3,mu_ex_uncertainty_n_splits
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0075,0.0075,0.6701428864926103,kJ/mol,0.2703325949139577,0.0069455415837182954,0.6701428864926103,0.23057400012277746,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08962129803751767,0.05174288054708451,0.03615282433995739,0.020872842864639654,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.01,0.01,0.875547060256834,kJ/mol,0.35319170514112025,0.009074405829096577,0.875547060256834,0.31343311034994,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08709892918162598,0.05028659020913991,0.035135312206519456,0.020285381960495553,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0125,0.0125,1.0862436210182325,kJ/mol,0.4381857402314312,0.011258121800437948,1.0862436210182325,0.39842714544025093,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08116441261001023,0.04686029546900727,0.032741355191230795,0.01890323023329025,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.015,0.015,1.3038261855322177,kJ/mol,0.5259575579417545,0.01351320617152396,1.3038261855322177,0.4861989631505742,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07413619518901174,0.04280255224907057,0.029906204223678214,0.01726635505898054,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0175,0.0175,1.5293780966203796,kJ/mol,0.6169441738430148,0.015850886999487557,1.5293780966203796,0.5771855790518345,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0677214060031816,0.03909897198583684,0.027318507418437863,0.01577234761189389,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.02,0.02,1.763541652847021,kJ/mol,0.7114046882570948,0.01827782123984889,1.763541652847021,0.6716460934659145,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0630582378233557,0.03640669058193786,0.025437406566692234,0.014686293528765717,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0225,0.0225,2.006593325246878,kJ/mol,0.8094506283429709,0.020796874312964064,2.006593325246878,0.7696920335517906,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06077063316385244,0.03508594141597421,0.02451459724318003,0.01415350931742525,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.025,0.025,2.25852107628321,kJ/mol,0.9110771382130269,0.023407921458556302,2.25852107628321,0.8713185434218467,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06104093778216685,0.03524200186012123,0.02462363689779546,0.014216463391369812,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0275,0.0275,2.519100286671972,kJ/mol,1.0161936074688727,0.026108634661795808,2.519100286671972,0.9764350126776923,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06370530979330166,0.03678027775797122,0.025698432458718116,0.014836996897792321,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.03,0.03,2.787965293091207,kJ/mol,1.1246525291882055,0.028895224089410473,2.787965293091207,1.0848939343970252,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06835970855380871,0.039467496135265824,0.027575995766563655,0.015921008578997507,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0325,0.0325,3.0646741298014137,kJ/mol,1.2362756164002453,0.03176310908929736,3.0646741298014137,1.196517021609065,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07445534433854104,0.04298681309646295,0.030034947540209408,0.017340685047436192,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.034999999999999996,0.034999999999999996,3.3487646871878245,kJ/mol,1.3508764561864748,0.03470750023279834,3.3487646871878245,1.3111178613952945,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08137548168377655,0.04698215625556385,0.03282649949637438,0.018952388320784865,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0375,0.0375,3.6398011362027485,kJ/mol,1.468279237089702,0.03772388047013919,3.6398011362027485,1.4285206422985217,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08849810784243957,0.05109440638560502,0.035699734519655704,0.020611251334921397,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.04,0.04,3.9374100445626943,kJ/mol,1.5883333182238475,0.04080837944843552,3.9374100445626943,1.5485747234326672,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09524846440159448,0.05499172656215907,0.038422797678292986,0.022183412582580983,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0425,0.0425,4.2413061398366,kJ/mol,1.710923621986656,0.04395804052728636,4.2413061398366,1.6711650271954757,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1011409783965506,0.05839377110335062,0.04079981104503989,0.023555781889739648,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.045,0.045,4.5513081069419865,kJ/mol,1.8359770066978498,0.047170984508284164,4.5513081069419865,1.7962184119066695,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1058085973801401,0.06108862218000062,0.042682707330796876,0.02464287256717759,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0475,0.0475,4.8673451360029665,kJ/mol,1.963464907975296,0.05044647749878095,4.8673451360029665,1.9237063131841157,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1090183727362382,0.06294178684588209,0.04397751612246556,0.0253904307715966,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.05,0.05,5.189455153756402,kJ/mol,2.093402625292284,0.05378491258170471,5.189455153756402,2.0536440305011037,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.11067358880996851,0.06389742629161728,0.04464522276439786,0.025775931381055914,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.052500000000000005,0.052500000000000005,5.517775787021679,kJ/mol,2.2258456766823027,0.05718771615852347,5.517775787021679,2.1860870818911224,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.11080405236804028,0.06397274946198944,0.04469785117082587,0.025806316405674146,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.055,0.055,5.85252912645017,kJ/mol,2.3608836525048136,0.06065719003663616,5.85252912645017,2.3211250577136333,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.10954726495860356,0.06324714291283703,0.04419086884139107,0.025513610021300582,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0575,0.0575,6.194001295741864,kJ/mol,2.4986319737600895,0.06419629967922447,6.194001295741864,2.4588733789689092,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.10712409903268423,0.061848127413216374,0.04321337471907153,0.02494925352664812,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.06,0.06,6.5425177253576265,kJ/mol,2.6392219176171086,0.0678084179353391,6.5425177253576265,2.5994633228259283,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.10381323418648354,0.059936598703011934,0.04187778688650155,0.024178151531987453,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0625,0.0625,6.89841487259009,kJ/mol,2.782789209418672,0.07149703193908863,6.89841487259009,2.7430306146274916,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09992871810705124,0.05769387229888027,0.04031079075343198,0.023273445892740635,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.065,0.065,7.262008996515635,kJ/mol,2.9294614266389374,0.0752654194848219,7.262008996515635,2.889702831847757,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09580415965104382,0.05531255736401603,0.03864696261653647,0.022312834270018733,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0675,0.0675,7.633562460047777,kJ/mol,3.0793444052848953,0.07911629977252232,7.633562460047777,3.039585810493715,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09178472570773458,0.05299193609485652,0.037025541230319946,0.02137670619621681,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.07,0.07,8.013247934125868,kJ/mol,3.2325078000287686,0.0830514624103671,8.013247934125868,3.1927492052375883,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08822401336565422,0.05093615786564961,0.03558916605335638,0.0205474146011396,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.07250000000000001,0.07250000000000001,8.40111086125925,kJ/mol,3.388969942172311,0.08707137837677692,8.40111086125925,3.349211347381131,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08547771723344436,0.049350583054443814,0.03448132267429996,0.019907800928021427,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.07500000000000001,0.07500000000000001,8.79703054418095,kJ/mol,3.5486821429865394,0.0911747967327301,8.79703054418095,3.508923548195359,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08388280862403534,0.04842976213946867,0.033837943789404745,0.019536345955636258,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.07750000000000001,0.07750000000000001,9.200680333871414,kJ/mol,3.711512633741439,0.09535833199970511,9.200680333871414,3.6717540389502585,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08371523234961367,0.04833301193232152,0.03377034428186175,0.01949731736175922,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.08,0.08,9.611487529204307,kJ/mol,3.8772303894053133,0.09961604854879624,9.611487529204307,3.837471794614133,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08513443404241124,0.04915238841169257,0.034342843795104314,0.019827850109840745,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0825,0.0825,10.028593810129909,kJ/mol,4.045489167570784,0.103939050519557,10.028593810129909,4.005730572779603,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08814091424773093,0.05088818056754718,0.03555564424683419,0.02052806077712029,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.085,0.085,10.450817249840307,kJ/mol,4.215812184334863,0.1083150881038364,10.450817249840307,4.176053589543682,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09257356634943262,0.05344737345168861,0.03734375596025604,0.02156042755620552,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0875,0.0875,10.87661718495873,kJ/mol,4.38757794309298,0.11272819345094832,10.87661718495873,4.347819348301799,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09815047028259645,0.05666720043874543,0.03959345366238131,0.022859291130122826,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.09,0.09,11.304063448934611,kJ/mol,4.560007823430373,0.11715836179428153,11.304063448934611,4.520249228639193,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.10453258682548955,0.060351917142784324,0.042167970471943164,0.024345689103156577,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0925,0.0925,11.730811639733803,kJ/mol,4.732156104220719,0.12158129511897188,11.730811639733803,4.692397509429538,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.11138682593383721,0.0643092139370789,0.0449329393788251,0.02594204464584581,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.095,0.095,12.154086219365295,kJ/mol,4.90290314605201,0.12596822700083976,12.154086219365295,4.863144551260829,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.11843899517470942,0.06838078574666727,0.04777775240166503,0.027584498210376594,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.0975,0.0975,12.57067324778765,kJ/mol,5.0709524601174385,0.13028584729863726,12.57067324778765,5.031193865326258,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1255223626662147,0.0724703698746569,0.05063515065702766,0.029234217862292175,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0025,0.1,0.1,12.976924495777656,kJ/mol,5.234832367327918,0.13449634478092778,12.976924495777656,5.1950737725367375,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.13263700024057593,0.07657800779340097,0.05350516312170621,0.03089122033135192,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0,0.0,0.15062457079146466,kJ/mol,0.060761267336539526,0.0015611136685151905,0.15062457079146466,0.021002672545359237,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07383749534993377,0.042630097816572,0.02978571006605021,0.017196787724638236,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0025,0.0025,0.37147674702512196,kJ/mol,0.14985203155566792,0.003850085177134588,0.37147674702512196,0.11009343676448763,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09010228764365423,0.05202058002566486,0.03634685336119204,0.02098486557228008,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.005,0.005,0.5895143542539165,kJ/mol,0.23780741142918138,0.0061098857336219226,0.5895143542539165,0.19804881663800109,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09627459696952347,0.055584164476477106,0.038836734892885756,0.022422399344853725,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0075,0.0075,0.8076820180789398,kJ/mol,0.3258152555425649,0.008371034231743124,0.8076820180789398,0.28605666075138464,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09562369509606554,0.05520836610462014,0.03857416403518826,0.022270803989480725,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.01,0.01,1.02836975240129,kJ/mol,0.4148396846419864,0.010658301420050973,1.02836975240129,0.3750810898508061,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09090967261300296,0.05248672395505801,0.03667254878862682,0.021172905914983383,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0125,0.0125,1.2534449462365416,kJ/mol,0.5056339949698876,0.012991041421855696,1.2534449462365416,0.4658754001787073,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08436901857347628,0.04871047558466107,0.03403407867340428,0.019649584483710864,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.015,0.015,1.484298557372445,kJ/mol,0.5987592925765715,0.01538367049874978,1.484298557372445,0.5590006977853912,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07773300863792566,0.04487917346202589,0.03135714242307527,0.01810405461897994,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0175,0.0175,1.7219016636986688,kJ/mol,0.6946073058696192,0.017846253163838807,1.7219016636986688,0.6548487110784389,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07225697804543446,0.04171758572536047,0.02914813656815345,0.01682868449399937,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.02,0.02,1.9668685194230597,kJ/mol,0.7934258222049678,0.020385155713370295,1.9668685194230597,0.7536672274137876,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06874532885282396,0.03969013411870726,0.027731553242716138,0.016010819729728603,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0225,0.0225,2.219522452447039,kJ/mol,0.8953452705886711,0.023003729204901898,2.219522452447039,0.8555866757974908,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06757205640888328,0.03901274495736534,0.027258260470824483,0.01573756402047145,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.025,0.025,2.479961294698136,kJ/mol,1.0004051159756926,0.02570298759491152,2.479961294698136,0.9606465211845122,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.06872245305722144,0.03967692677195822,0.027722325250730158,0.016005491946071416,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0275,0.0275,2.7481195164855974,kJ/mol,1.1085789239865853,0.02848225171601371,2.7481195164855974,1.068820329195405,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07188142556938959,0.04150076040222113,0.02899664040603358,0.016741218144018268,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.03,0.03,3.0238248112914055,kJ/mol,1.2197971869550361,0.031339735736992225,3.0238248112914055,1.1800385921638559,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0765523069953068,0.044197495050827255,0.030880852746199186,0.017829068645823294,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0325,0.0325,3.306847481587741,kJ/mol,1.3339672459421945,0.03427305901072941,3.306847481587741,1.2942086511510142,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08216363302368979,0.047437195643824925,0.03314443616510302,0.0191359491420606,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.034999999999999996,0.034999999999999996,3.5969416089812953,kJ/mol,1.4509898985857879,0.037279672772683625,3.5969416089812953,1.4112313037946076,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.08814234052409277,0.050889004028588626,0.03555621960023662,0.02052839295756206,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0375,0.0375,3.893877563749816,kJ/mol,1.570772513299423,0.04035719707849239,3.893877563749816,1.5310139185082428,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.09395968182460264,0.05424764759440592,0.03790290864366998,0.021883254508492656,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.04,0.04,4.1974659186915755,kJ/mol,1.6932386760107847,0.043503668653556815,4.1974659186915755,1.6534800812196044,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0991620172144565,0.05725121733215277,0.04000150709766911,0.023094880890829988,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0425,0.0425,4.507573263338448,kJ/mol,1.8183345695433206,0.04671770479581028,4.507573263338448,1.7785759747521404,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1033925620308936,0.0596937235207415,0.04170808965070159,0.024080176787217605,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.045,0.045,4.824130695145731,kJ/mol,1.9460323989236294,0.04999859138069951,4.824130695145731,1.9062738041324492,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.10640509827956092,0.06143301213485309,0.04292333308279566,0.024781797909868043,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.0475,0.0475,5.147135964172987,kJ/mol,2.0763312565359637,0.05334630508923511,5.147135964172987,2.0365726617447835,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.10806925548112474,0.06239381374314981,0.04359464653506265,0.025169380912245007,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.01,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.005,0.05,0.05,5.476650304831461,kJ/mol,2.209255844063536,0.05676148057136742,5.476650304831461,2.169497249272356,-0.03975859479118029,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.10836750332637562,0.06256600721689064,0.04371495836043483,0.025238842977010335,3
