system,system_label,method,kcut,temperature_K,coanion,salt,quantity,x_Cl,x_I,x_coanion,mu_ex,mu_ex_units,mu_ex_kBT,mu_ex_eV,mu_ex_kJ_mol,mu_ex_raw_kBT,mu_ex_reference_kBT,reference_x_Cl,reference_x_coanion,source_s0_csv,source_split,mu_ex_std_split1_to3,mu_ex_se_split1_to3,mu_ex_kBT_std_split1_to3,mu_ex_kBT_se_split1_to3,mu_ex_uncertainty_n_splits
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0925,0.0125,0.0125,9.447214874207024,kJ/mol,3.8109635469245338,0.09791348245528297,9.447214874207024,3.8253895951844017,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32551322562177726,0.1879351484375165,0.13131055590503224,0.07581218479920977,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0925,0.015,0.015,9.874089943631231,kJ/mol,3.983163009975604,0.10233773078425655,9.874089943631231,3.997589058235472,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3265967389195521,0.18856071513165734,0.13174764024527524,0.07606453556070764,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0925,0.0175,0.0175,10.295523980557164,kJ/mol,4.153167585243908,0.10670558678521047,10.295523980557164,4.167593633503776,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32444794571256835,0.18732010879517244,0.13088082683087388,0.07556408060256584,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0925,0.02,0.02,10.70915709127338,kJ/mol,4.3200253023309045,0.11099259188335965,10.70915709127338,4.334451350590772,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.31963237801819355,0.18453983949052427,0.12893824870754655,0.07444253260014093,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0925,0.0225,0.0225,11.112479421173328,kJ/mol,4.482723697294467,0.11517273326876422,11.112479421173328,4.497149745554334,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3129025003292615,0.1806543427952061,0.12622344663209006,0.07287514089107956,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.0,0.0,7.670142326131587,kJ/mol,3.0941005570241114,0.0794954233685985,7.670142326131587,3.1085266052839793,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.26944892728986947,0.15556641070366203,0.10869447274488954,0.06275478309868641,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.0025,0.0025,8.101171142077938,kJ/mol,3.26797562254531,0.08396272224661061,8.101171142077938,3.2824016708051778,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.28825715174986494,0.16642534415861934,0.11628162501715493,0.06713522750546153,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.005,0.005,8.533876516746073,kJ/mol,3.4425270042356733,0.08844739743130957,8.533876516746073,3.456953052495541,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3041645488957178,0.17560948418288377,0.12269859673384664,0.0708400678534757,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.0075,0.0075,8.966937938192201,kJ/mol,3.6172220135782065,0.09293576278082583,8.966937938192201,3.6316480618380744,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.31538229354746705,0.1820860520772717,0.1272237839467727,0.07345268590899201,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.01,0.01,9.398703438486313,kJ/mol,3.7913942542173937,0.09741069685406956,9.398703438486313,3.8058203024772617,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32196880436552605,0.18588877587109842,0.12988075247805664,0.07498668740575716,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.0125,0.0125,9.827218438841273,kJ/mol,3.964255257953183,0.10185194186942681,9.827218438841273,3.978681306213051,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3245286821638972,0.18736672200708054,0.13091339554842948,0.07558288416041373,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.015,0.015,10.250259555745048,kJ/mol,4.134908121981096,0.10623645408063,10.250259555745048,4.149334170240963,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32375219364558894,0.18691841615201263,0.1306001636089338,0.0754020396158271,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.0175,0.0175,10.665370081434698,kJ/mol,4.302361821554191,0.11053877150595781,10.665370081434698,4.316787869814059,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3203446425259191,0.18495106559579383,0.1292255729730422,0.07460841934216955,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.095,0.02,0.02,11.069893673846536,kJ/mol,4.465544800355853,0.11473136309996335,11.069893673846536,4.479970848615721,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.31515755298551923,0.18195629805333327,0.12713312462542728,0.07340034372540868,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.0,0.0,8.047109565810123,kJ/mol,3.246167428364354,0.08340241349213784,8.047109565810123,3.260593476624222,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.2863446000313148,0.16532113190907533,0.1155101103455764,0.06668979330214192,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.0025,0.0025,8.4822178521797,kJ/mol,3.4216881337149285,0.08791199310167029,8.4822178521797,3.4361141819747965,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.30510039144655826,0.17614979313153062,0.12307611136587318,0.07105802602789925,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.005,0.005,8.917391222499182,kJ/mol,3.5972350936351183,0.09242224725880988,8.917391222499182,3.611661141894986,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3185096332286262,0.18389162248403632,0.12848533856180355,0.0741810448055775,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.0075,0.0075,9.351128513719114,kJ/mol,3.772202745772881,0.09691761750491423,9.351128513719114,3.7866287940327488,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.326454930518073,0.18847884201289003,0.13169043538057387,0.07603150831667335,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.01,0.01,9.781569363801795,kJ/mol,3.9458406285367147,0.1013788225461667,9.781569363801795,3.9602666767965826,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32979410077646626,0.19040671286044336,0.133037441487787,0.07680920265527293,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.0125,0.0125,10.206522518831855,kJ/mol,4.11726480005542,0.10578315163610341,10.206522518831855,4.131690848315287,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32951482864554277,0.19024547502047753,0.13292478437933847,0.07674416004338402,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.015,0.015,10.623500273944725,kJ/mol,4.285471731492126,0.11010482153068324,10.623500273944725,4.299897779751993,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3265257255425445,0.18851971553932595,0.1317189937717142,0.07604799651148583,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0975,0.0175,0.0175,11.02975584017259,kJ/mol,4.449353380660134,0.11431536376835538,11.02975584017259,4.4637794289200015,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32177195402128883,0.185775124271863,0.12980134394378734,0.07494084086712083,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.1,0.0,0.0,8.429627762488728,kJ/mol,3.4004735305318285,0.08736693523087524,8.429627762488728,3.4148995787916965,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.32263297714540506,0.18627223620435,0.1301486767590942,0.07514137356153663,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.1,0.0025,0.0025,8.867764162391396,kJ/mol,3.577215763120242,0.09190789902561392,8.867764162391396,3.59164181138011,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.33860197637448153,0.19549194220794622,0.13659049847620466,0.07886056106398194,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.1,0.005,0.005,9.304126279904404,kJ/mol,3.7532422582559795,0.09643047367922009,9.304126279904404,3.7676683065158474,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3474750613510479,0.20061482020770924,0.1401698606315821,0.08092710676791626,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.1,0.0075,0.0075,9.73701390494735,kJ/mol,3.927867158919296,0.10091703775594851,9.73701390494735,3.942293207179164,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.3506588007353588,0.20245295299827076,0.14145416663055352,0.08166860118214425,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.1,0.01,0.01,10.164340194926611,kJ/mol,4.100248642291681,0.10534596265642904,10.164340194926611,4.114674690551548,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.34967372993529205,0.2018842221066814,0.14105679354650943,0.08143917772510269,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.1,0.0125,0.0125,10.583660010346398,kJ/mol,4.26940035021259,0.10969190629558058,10.583660010346398,4.283826398472457,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.34578774795191114,0.1996406493625104,0.13948920607444873,0.08053413067613016,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.1,0.015,0.015,10.992205629083898,kJ/mol,4.434205796155728,0.11392618325498917,10.992205629083898,4.448631844415596,0.014426048259867806,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.340087422044502,0.1963495646653991,0.13718972050881015,0.07920652206581107,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0,0.0,0.0,kJ/mol,0.0,0.0,0.0,-0.03344603912288196,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.0,0.0,0.0,0.0,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0025,0.0025,0.17544086320787625,kJ/mol,0.07077204691846395,0.0018183164149832012,0.17544086320787625,0.037326007795581984,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.07837550334693995,0.045250117955228195,0.031616321868842945,0.018253691941762327,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.005,0.005,0.3571906181315954,kJ/mol,0.1440890720840316,0.003702019884940455,0.3571906181315954,0.11064303296114965,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.12186153914257675,0.0703567924278288,0.04915839108438386,0.028381610325497922,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0075,0.0075,0.5458215619928432,kJ/mol,0.22018193759509821,0.0056570418526007415,0.5458215619928432,0.18673589847221625,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.14223732099580394,0.08212075556573861,0.05737788888523738,0.03312713959342424,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.01,0.01,0.7420293671806357,kJ/mol,0.29933127453187575,0.007690592454196121,0.7420293671806357,0.2658852354089938,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.14935296843038254,0.08622897652755104,0.060248308722938175,0.034784377259408035,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0125,0.0125,0.9465620457298266,kJ/mol,0.3818388275498467,0.009810424288161812,0.9465620457298266,0.34839278842696475,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.15076994593922602,0.08704706887371746,0.06081991101048201,0.03511439199399087,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.015,0.015,1.1601513719338008,kJ/mol,0.4679997910733785,0.01202412166060185,1.1601513719338008,0.43455375195049656,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.15136368366080444,0.0873898635070988,0.06105942210909656,0.03525267379124989,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0175,0.0175,1.3834505438701397,kJ/mol,0.5580776622384769,0.014338454492531127,1.3834505438701397,0.524631623115595,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.15328849265136785,0.0885011524959392,0.061835881308501144,0.035700962719040885,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.02,0.02,1.616981433729367,kJ/mol,0.6522829619151254,0.016758831608058244,1.616981433729367,0.6188369227922434,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.15667972073595285,0.09045907894345777,0.06320388730622063,0.03649078135007725,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0225,0.0225,1.8610941702120687,kJ/mol,0.7507569304299633,0.01928888183545041,1.8610941702120687,0.7173108913070814,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.16081004251531433,0.0928437213346119,0.06487004034156552,0.037452735253544735,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.025,0.025,2.1159410387547264,kJ/mol,0.8535609990359987,0.021930183502036012,2.1159410387547264,0.8201149599131168,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.16500286885720677,0.09526445075176886,0.06656140743338028,0.03842924649930246,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0275,0.0275,2.3814658155598085,kJ/mol,0.9606724873088192,0.024682153889216348,2.3814658155598085,0.9272264481859372,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.16897249879229306,0.09755631766337412,0.0681627381090165,0.039353775195942645,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.03,0.03,2.6574087239562534,kJ/mol,1.0719866025198863,0.027542100601522176,2.6574087239562534,1.0385405633970044,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.17273201572572092,0.09972687577691165,0.06967931015465252,0.04022936847473606,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0325,0.0325,2.9433262586677102,kJ/mol,1.1873244366562514,0.030505427030675488,2.9433262586677102,1.1538783975333695,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.176340231030555,0.10181007985445173,0.0711348478109114,0.04106972353239276,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.034999999999999996,0.034999999999999996,3.2386242173307433,kJ/mol,1.3064462911848866,0.03356597470315137,3.2386242173307433,1.2730002520620047,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1796920636356788,0.10374526131129852,0.07248696185125104,0.04185036693755793,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0375,0.0375,3.542601467889105,kJ/mol,1.4290693326206303,0.03671647689725432,3.542601467889105,1.3956232934977484,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.18245013269063245,0.10533763322261959,0.07359955437383947,0.04249272252997272,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.04,0.04,3.8545012997689843,kJ/mol,1.5548883073569153,0.039949090860545766,3.8545012997689843,1.5214422682340334,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.18411546135453588,0.10629911117501344,0.07427134038869046,0.04288057836648476,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0425,0.0425,4.173566693923193,kJ/mol,1.6835978373504163,0.04325597064348585,4.173566693923193,1.6501517982275344,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.18417209442755272,0.10633180829496475,0.07429418591297378,0.042893768236079516,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.045,0.045,4.499095553540119,kJ/mol,1.814914699938042,0.04662983952539434,4.499095553540119,1.7814686608151602,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.18223187501696733,0.10521162209597633,0.07351151022016558,0.04244189021414853,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0475,0.0475,4.830491847902752,kJ/mol,1.9485984590372416,0.05006452008319684,4.830491847902752,1.9151524199143597,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.17813423015187152,0.10284584573006977,0.07185853890353372,0.04148754677952839,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.05,0.05,5.167308769593174,kJ/mol,2.084468874566165,0.05355538148432971,5.167308769593174,2.051022835443283,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.17198984687236446,0.09929838438964214,0.06937992261203128,0.04005651699641167,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.052500000000000005,0.052500000000000005,5.509280387182383,kJ/mol,2.2224186709948914,0.05709966754375273,5.509280387182383,2.1889726318720095,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.16417905394960386,0.09478882099310189,0.06622908424352061,0.03823737961617903,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.055,0.055,5.856338840937249,kJ/mol,2.362420474015467,0.06069667494489295,5.856338840937249,2.328974434892585,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1553244633706753,0.08967662073879355,0.0626571826441012,0.036175141266235375,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0575,0.0575,6.208614896036714,kJ/mol,2.5045270337068097,0.06434775897332656,6.208614896036714,2.471080994583928,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1462564042735603,0.08444117437804677,0.05899916881456355,0.03406318599705244,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.06,0.06,6.566420566839778,kJ/mol,2.648864215243375,0.06805615343000682,6.566420566839778,2.615418176120493,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.13797886291928593,0.07966213364892821,0.05566004624994108,0.03213534268551051,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0625,0.0625,6.930213509545491,kJ/mol,2.7956166350560183,0.07182660158719045,6.930213509545491,2.7621705959331364,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1316196744469644,0.0759906544726058,0.05309477851985022,0.030654284670999087,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.065,0.065,7.300543920369323,kJ/mol,2.945006239797667,0.07566480582681834,7.300543920369323,2.911560200674785,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.12831784104704205,0.07408434007034134,0.05176283393166499,0.029885286104464677,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.0675,0.0675,7.677985699076388,kJ/mol,3.097264538025452,0.0795767142008117,7.677985699076388,3.0638184989025703,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.1290042171607977,0.0744806195043835,0.05203971493668419,0.030045143427246006,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.07,0.07,8.063054591805438,kJ/mol,3.2525995793879128,0.08356767204122661,8.063054591805438,3.219153540265031,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.13412751999972894,0.07743855977758042,0.05410643201880846,0.03123836309094925,3
NaClIWater,NaCl/NaI/water,"BC S-loss, fixed kappa_D",0.005,298.15,I,NaI,neutral ion-pair NaI: mu_Na + mu_I,0.0,0.07250000000000001,0.07250000000000001,8.45611686967694,kJ/mol,3.4111591159905084,0.08764147548072287,8.45611686967694,3.3777130768676265,-0.03344603912288196,0.0,0.0,NaClIWater/data/S0_NaClIWater_matrix_BC_s_loss_split0.csv,0,0.14350102345749974,0.08285035452217428,0.05788766071532772,0.03342145649675218,3
