system,system_label,method,kcut,temperature_K,coanion,salt,quantity,x_Cl,x_F,x_coanion,mu_ex,mu_ex_units,mu_ex_kBT,mu_ex_eV,mu_ex_kJ_mol,mu_ex_raw_kBT,mu_ex_reference_kBT,reference_x_Cl,reference_x_coanion,source_s0_csv,source_split,mu_ex_std_split1_to3,mu_ex_se_split1_to3,mu_ex_kBT_std_split1_to3,mu_ex_kBT_se_split1_to3,mu_ex_uncertainty_n_splits
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.052500000000000005,0.04,0.04,5.689310523596514,kJ/mol,2.295042009868581,0.058965548423771,5.689310523596514,2.3394941414359196,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2806780440485091,0.16204954428702437,0.11322424741405393,0.06537004972329682,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0,0.0,2.8729598659563167,kJ/mol,1.1589389536199926,0.029776130761888453,2.8729598659563167,1.203391085187331,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3037295955043496,0.1753583637252924,0.12252313851243574,0.07073876700211258,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0025,0.0025,3.0010284964749214,kJ/mol,1.2106012571570353,0.031103468583069116,3.0010284964749214,1.2550533887243738,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.292224074642334,0.16871564815844084,0.11788186368410157,0.06805912573059082,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.005,0.005,3.1390719501821644,kJ/mol,1.2662873590373025,0.03253418816154863,3.1390719501821644,1.310739490604641,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2860739951118534,0.16516489808598026,0.11540094955084323,0.06662676928791776,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0075,0.0075,3.286374513852123,kJ/mol,1.3257085437980505,0.03406087165245708,3.286374513852123,1.370160675365389,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2838211874603172,0.1638642389819334,0.11449217718220818,0.06610208931625422,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.01,0.01,3.442640618836149,kJ/mol,1.388745580389641,0.03568045570261802,3.442640618836149,1.4331977119569794,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2841375963859867,0.16404691776034266,0.1146198151048874,0.06617578110527188,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0125,0.0125,3.60791836192196,kJ/mol,1.4554178708376608,0.037393438800108925,3.60791836192196,1.4998700024049993,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2858670195952701,0.16504540071576523,0.11531745656806398,0.06657856459183473,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.015,0.015,3.782503714522067,kJ/mol,1.5258448086648604,0.03920288847245956,3.782503714522067,1.570296940232199,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28805743027688513,0.1663100349124315,0.11620105828259875,0.06708871227957779,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0175,0.0175,3.9668300446321885,kJ/mol,1.6002012125512506,0.04111329626243787,3.9668300446321885,1.644653344118589,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28998192276789225,0.16742114117016788,0.11697738980752061,0.06753692749447181,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.02,0.02,4.161348208961921,kJ/mol,1.6786689560445422,0.043129334970558375,4.161348208961921,1.7231210876118808,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2911499803490252,0.16809551952906396,0.11744857892745483,0.06780896865970507,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0225,0.0225,4.366402866025241,kJ/mol,1.7613870728229561,0.04525457673059918,4.366402866025241,1.8058392043902947,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29131184735115584,0.168188973486317,0.11751387534050196,0.06784666756135493,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.025,0.025,4.582110835431144,kJ/mol,1.8484026873858683,0.047490232292489054,4.582110835431144,1.8928548189532068,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2904579728663643,0.16769598882266848,0.11716942625381138,0.06764779978843201,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0275,0.0275,4.808247226728162,kJ/mol,1.9396250799471821,0.04983397083094587,4.808247226728162,1.9840772115145207,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28881341441625297,0.1667465025587986,0.11650601884881286,0.06726478134457373,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.03,0.03,5.044144746562319,kJ/mol,2.0347850674004513,0.05227887633770934,5.044144746562319,2.07923719896779,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28682405557228513,0.165597945694719,0.11570352053189491,0.06680145872527692,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0325,0.0325,5.288611032572966,kJ/mol,2.1334016561881395,0.054812590847745916,5.288611032572966,2.177853787755478,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2851277452249969,0.164618580459083,0.11501923664676414,0.06640638723999455,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.034999999999999996,0.034999999999999996,5.53986809961496,kJ/mol,2.234757615182836,0.057416686843566815,5.53986809961496,2.2792097467501744,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2845004581923726,0.1642564161219382,0.11476619190854025,0.06626029179226396,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.0375,0.0375,5.795517073711611,kJ/mol,2.3378852495241444,0.06006630174840666,5.795517073711611,2.382337381091483,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28576876970036813,0.1649886761124957,0.11527782300696185,0.06655568214466347,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.055,0.04,0.04,6.052530312743882,kJ/mol,2.441563222140513,0.06273005626292161,6.052530312743882,2.4860153537078515,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2896899071438466,0.16725254587101754,0.11685959203186007,0.06746891691698426,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0,0.0,3.0974285106995403,kJ/mol,1.2494885848006616,0.03210258432534374,3.0974285106995403,1.2939407163680001,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3082102078842154,0.17794524648894228,0.12433059718411121,0.07178230375275355,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0025,0.0025,3.2366653031829618,kJ/mol,1.3056560741200527,0.03354567198869063,3.2366653031829618,1.3501082056873912,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.294800058638812,0.17020289321223556,0.11892100392159528,0.06865907362643359,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.005,0.005,3.3850158403148827,kJ/mol,1.3655000066127896,0.03508321695915129,3.3850158403148827,1.409952138180128,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2873449662938466,0.1658986936400363,0.11591365354966847,0.06692277907965412,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0075,0.0075,3.542039875391202,kJ/mol,1.4288427887591608,0.03671065640116922,3.542039875391202,1.4732949203264993,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2842536305782011,0.16411391013245283,0.11466662277070372,0.06620280552373106,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.01,0.01,3.7076666798171583,kJ/mol,1.4956558889654687,0.0384272572645159,3.7076666798171583,1.5401080205328073,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28409919100037284,0.16402474440062018,0.11460432254686595,0.06616683647272775,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0125,0.0125,3.8821175268039347,kJ/mol,1.5660285678395183,0.04023531288441973,3.8821175268039347,1.6104806994068568,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28565538002946117,0.16492321055547426,0.11523208212902288,0.06652927363647243,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.015,0.015,4.065811317217951,kJ/mol,1.6401298080871072,0.04213916486241942,4.065811317217951,1.6845819396544457,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28792481861993774,0.16623347153659523,0.11614756334284644,0.0670578269617115,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0175,0.0175,4.259257799583518,kJ/mol,1.718165239946366,0.044144096369677754,4.259257799583518,1.7626173715137046,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29015560533460033,0.16752141684681032,0.11704745256562174,0.06757737824672166,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.02,0.02,4.4629433653676225,kJ/mol,1.8003310715246466,0.046255148498516974,4.4629433653676225,1.844783203091985,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2918464513714757,0.16849762726135853,0.11772953217276466,0.06797117709151439,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0225,0.0225,4.677214727971922,kJ/mol,1.8867671654325215,0.04847591468012524,4.677214727971922,1.93121929699986,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2927426320441812,0.1690150374139876,0.1180910473833972,0.06817989799568923,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.025,0.025,4.90216588674353,kJ/mol,1.9775114405794327,0.05080736914908356,4.90216588674353,2.0219635721467712,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2928248610601208,0.1690625123584755,0.11812421819473347,0.06819904917254346,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0275,0.0275,5.137533649438234,kJ/mol,2.072457726410154,0.0532467841100015,5.137533649438234,2.1169098579774923,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29229147284536466,0.16875456052910348,0.1179090518129096,0.0680748228040769,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.03,0.03,5.382606636874457,kJ/mol,2.1713190557957347,0.055786786637213474,5.382606636874457,2.215771187363073,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29153160184766347,0.1683158488040313,0.11760252330570788,0.06789784848792968,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0325,0.0325,5.6361521322707615,kJ/mol,2.2735981563886853,0.05841460052158709,5.6361521322707615,2.318050287956024,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2910840435861845,0.1680574509212884,0.11742198033697777,0.06779361195633307,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.034999999999999996,0.034999999999999996,5.896364398233005,kJ/mol,2.37856660193047,0.06111151061384135,5.896364398233005,2.4230187334978086,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2915748108972814,0.16834079556045964,0.11761995363995821,0.06790791189610118,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.0375,0.0375,6.160837202572339,kJ/mol,2.4852537292913484,0.0638525780747159,6.160837202572339,2.529705860858687,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29362871705824517,0.1695266188353823,0.11844849005121384,0.06838626761617303,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0575,0.04,0.04,6.426562289737479,kJ/mol,2.592446021853096,0.06660662453248278,6.426562289737479,2.6368981534204345,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2977592227355912,0.1719113674000873,0.12011471727016995,0.06934826434956842,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0,0.0,3.33053344449095,kJ/mol,1.3435220557353307,0.03451854671732235,3.33053344449095,1.3879741873026692,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.31238201949950817,0.18035384304803997,0.12601348703071824,0.0727539206587086,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0025,0.0025,3.4811430394303673,kJ/mol,1.4042772818812128,0.03607950517206859,3.4811430394303673,1.4487294134485513,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2972963524897469,0.17164412913904925,0.11992799751653284,0.069240461649543,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.005,0.005,3.6400090584576246,kJ/mol,1.468363111982406,0.03772603543245623,3.6400090584576246,1.5128152435497446,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2887517748405561,0.16671091493317727,0.11648115372410088,0.06725042545812783,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0075,0.0075,3.8069513113864186,kJ/mol,1.5357068581366389,0.039456269958805024,3.8069513113864186,1.5801589897039774,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2850130488128467,0.16455236045465302,0.11497296863534638,0.06637967439114764,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.01,0.01,3.982112306074469,kJ/mol,1.6063660073660813,0.0412716857409805,3.982112306074469,1.6508181389334198,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2845451315253272,0.16428220828274512,0.114784212928034,0.06627069623271975,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0125,0.0125,4.165878908624994,kJ/mol,1.6804966196986397,0.04317629236359721,4.165878908624994,1.7249487512659782,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28604302573453333,0.16514701790764788,0.11538845664477414,0.06661955650523581,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.015,0.015,4.358789440325584,kJ/mol,1.7583158514953003,0.04517566913364135,4.358789440325584,1.8027679830626389,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2884558162904128,0.16654004318458307,0.11636176538997109,0.06718149657127989,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0175,0.0175,4.561430486947332,kJ/mol,1.8400603287903547,0.04727589558422096,4.561430486947332,1.8845124603576933,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29099927401303716,0.16800850918541269,0.1173877846764096,0.06777386908249891,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.02,0.02,4.774328138148131,kJ/mol,1.9259422737609566,0.049482424250413715,4.774328138148131,1.9703944053282951,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2931555051965082,0.16925340983962475,0.11825759853672359,0.06827605634889607,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0225,0.0225,4.997838627992594,kJ/mol,2.0161053896098475,0.05179894723812595,4.997838627992594,2.060557521177186,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2946610264620775,0.17012262294757188,0.11886491897333919,0.06862669296646044,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.025,0.025,5.232043378139099,kJ/mol,2.110582521463993,0.05422630842338094,5.232043378139099,2.1550346530313313,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29548528988212813,0.1705985116550213,0.11919742309108203,0.06881866430834592,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0275,0.0275,5.476653292609237,kJ/mol,2.209257049319513,0.05676151153750197,5.476653292609237,2.2537091808868515,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29580059136262554,0.17078055104966236,0.11932461427541165,0.06889209817285719,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.03,0.03,5.730926753867014,kJ/mol,2.311829808032705,0.05939687025636431,5.730926753867014,2.3562819396000436,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29594220743177996,0.17086231312531022,0.11938174155412756,0.06892508062260189,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0325,0.0325,5.993605245120724,kJ/mol,2.417793117649186,0.062119340972572,5.993605245120724,2.4622452492165245,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29635551624207296,0.17110093707819135,0.11954846844989744,0.06902134044075578,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.034999999999999996,0.034999999999999996,6.262869769754599,kJ/mol,2.5264132032006743,0.06491007111469571,6.262869769754599,2.570865334768013,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2975262504345159,0.17177686077934778,0.12002073730267014,0.06929400499003396,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.0375,0.0375,6.536320420457698,kJ/mol,2.636721952984433,0.06774418739621524,6.536320420457698,2.6811740845517713,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29989279139717573,0.1731431838411877,0.12097538917214584,0.06984517350385815,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.06,0.04,0.04,6.81098048919671,kJ/mol,2.747518576507619,0.07059083841238589,6.81098048919671,2.7919707080749574,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.30374655508122944,0.17536815534156933,0.12252997992867538,0.07074271689562017,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0625,0.0,0.0,3.572938899534352,kJ/mol,1.4413073146763793,0.037030902219498785,3.572938899534352,1.4857594462437178,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.3164791769501103,0.1827193380050574,0.12766626172655837,0.0737081505742617,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0625,0.0025,0.0025,3.7349567937943533,kJ/mol,1.50666459692261,0.03871009936472092,3.7349567937943533,1.5511167284899485,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.2999113309498779,0.17315388765693093,0.1209828679434521,0.06984949137448503,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0625,0.005,0.005,3.904408169953166,kJ/mol,1.575020511984999,0.04046633912082598,3.904408169953166,1.6194726435523374,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.29044956950685796,0.16769113714079537,0.117166036376776,0.06764584264201311,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0625,0.0075,0.0075,4.081354802113329,kJ/mol,1.6463999792557744,0.04230026173127044,4.081354802113329,1.690852110823113,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28620556314691475,0.16524085892643967,0.11545402349826958,0.06665741154575132,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0625,0.01,0.01,4.266137403539166,kJ/mol,1.7209404409173772,0.04421539844020117,4.266137403539166,1.7653925724847157,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28552757266514117,0.1648494209392797,0.11518052521908305,0.06649950724064008,3
NaClFWater,NaCl/NaF/water,"BC S-loss, fixed kappa_D",0.01,298.15,F,NaCl,neutral ion-pair NaCl: mu_Na + mu_Cl,0.0625,0.0125,0.0125,4.45929671355761,kJ/mol,1.798860028756875,0.04621735361581614,4.45929671355761,1.8433121603242135,0.04445213156733849,0.0,0.0,NaClFWater/data/S0_NaClFWater_matrix_BC_s_loss_split0.csv,0,0.28702373082063104,0.16571322825310203,0.11578406861964369,0.06684796318542138,3
