system,x_NaCl,r_A,g_LiCl,g_LiCl_block_sd,cutoff_A
li2880,0.1,3.6100000000000003,0.5358048680800146,0.006164723032428684,3.6143165654334726
li2880,0.1,3.63,0.5378494745972353,0.008560441109437988,3.6143165654334726
li2880,0.1,3.6500000000000004,0.5371191065635301,0.006779358841049698,3.6143165654334726
li2880,0.1,3.67,0.5455553896344723,0.004518116364661325,3.6143165654334726
li2880,0.1,3.6900000000000004,0.5384591613821929,0.0027675244870239155,3.6143165654334726
li2880,0.1,3.71,0.5491117606380074,0.00730113926386554,3.6143165654334726
li2880,0.1,3.7300000000000004,0.5460775404283812,0.005064715446666098,3.6143165654334726
li2880,0.1,3.75,0.5473312496447763,0.005851976820652227,3.6143165654334726
li2880,0.1,3.7700000000000005,0.5523878646927057,0.004669358056741943,3.6143165654334726
li2880,0.1,3.79,0.5530928743277054,0.00498816042277763,3.6143165654334726
li2880,0.1,3.8100000000000005,0.56173534314068,0.005845437616741653,3.6143165654334726
li2880,0.1,3.83,0.5643155089336556,0.00972846495852666,3.6143165654334726
li2880,0.1,3.8499999999999996,0.5681360973540619,0.00885120068165657,3.6143165654334726
li2880,0.1,3.87,0.5663844557119906,0.005322167343383243,3.6143165654334726
li2880,0.1,3.8899999999999997,0.5762346657330711,0.00715909653109952,3.6143165654334726
li2880,0.1,3.91,0.57887791852367,0.005160356556862182,3.6143165654334726
li2880,0.1,3.9299999999999997,0.5858473570346886,0.005629706033955018,3.6143165654334726
li2880,0.1,3.95,0.5870534569231136,0.007642359528280277,3.6143165654334726
li2880,0.1,3.9699999999999998,0.5963230001391213,0.010644714192415618,3.6143165654334726
li2880,0.1,3.99,0.6045160968724199,0.007996175838065672,3.6143165654334726
li2880,0.1,4.01,0.6045896065026622,0.00824426845233785,3.6143165654334726
li2880,0.1,4.03,0.6152468682377726,0.008461962437867248,3.6143165654334726
li2880,0.1,4.050000000000001,0.6186432946210941,0.01500990628059085,3.6143165654334726
li2880,0.1,4.07,0.6208726954193969,0.005620868644383376,3.6143165654334726
li2880,0.1,4.09,0.629532001939027,0.004414177952595364,3.6143165654334726
li2880,0.1,4.109999999999999,0.642137671333866,0.007041278488244085,3.6143165654334726
li2880,0.1,4.13,0.6454860806278658,0.0026311543307280492,3.6143165654334726
li2880,0.1,4.15,0.6544386829625164,0.007814618384480637,3.6143165654334726
li2880,0.1,4.17,0.6646182189217817,0.007212790128089469,3.6143165654334726
li2880,0.1,4.1899999999999995,0.6732539594989633,0.009855572122763757,3.6143165654334726
li2720,0.15,0.01,0.0,0.0,3.560200759497853
li2720,0.15,0.03,0.0,0.0,3.560200759497853
li2720,0.15,0.05,0.0,0.0,3.560200759497853
li2720,0.15,0.07,0.0,0.0,3.560200759497853
li2720,0.15,0.09,0.0,0.0,3.560200759497853
li2720,0.15,0.11,0.0,0.0,3.560200759497853
li2720,0.15,0.13,0.0,0.0,3.560200759497853
li2720,0.15,0.15000000000000002,0.0,0.0,3.560200759497853
li2720,0.15,0.16999999999999998,0.0,0.0,3.560200759497853
li2720,0.15,0.19,0.0,0.0,3.560200759497853
li2720,0.15,0.21000000000000002,0.0,0.0,3.560200759497853
li2720,0.15,0.22999999999999998,0.0,0.0,3.560200759497853
li2720,0.15,0.25,0.0,0.0,3.560200759497853
li2720,0.15,0.27,0.0,0.0,3.560200759497853
li2720,0.15,0.29000000000000004,0.0,0.0,3.560200759497853
li2720,0.15,0.31,0.0,0.0,3.560200759497853
li2720,0.15,0.33,0.0,0.0,3.560200759497853
li2720,0.15,0.35,0.0,0.0,3.560200759497853
li2720,0.15,0.37,0.0,0.0,3.560200759497853
li2720,0.15,0.39,0.0,0.0,3.560200759497853
li2720,0.15,0.41000000000000003,0.0,0.0,3.560200759497853
li2720,0.15,0.43,0.0,0.0,3.560200759497853
li2720,0.15,0.45,0.0,0.0,3.560200759497853
li2720,0.15,0.47,0.0,0.0,3.560200759497853
li2720,0.15,0.49,0.0,0.0,3.560200759497853
li2720,0.15,0.51,0.0,0.0,3.560200759497853
li2720,0.15,0.53,0.0,0.0,3.560200759497853
li2720,0.15,0.55,0.0,0.0,3.560200759497853
li2720,0.15,0.5700000000000001,0.0,0.0,3.560200759497853
li2720,0.15,0.59,0.0,0.0,3.560200759497853
li2720,0.15,0.61,0.0,0.0,3.560200759497853
li2720,0.15,0.63,0.0,0.0,3.560200759497853
li2720,0.15,0.65,0.0,0.0,3.560200759497853
li2720,0.15,0.67,0.0,0.0,3.560200759497853
li2720,0.15,0.6900000000000001,0.0,0.0,3.560200759497853
li2720,0.15,0.71,0.0,0.0,3.560200759497853
li2720,0.15,0.73,0.0,0.0,3.560200759497853
li2720,0.15,0.75,0.0,0.0,3.560200759497853
li2720,0.15,0.77,0.0,0.0,3.560200759497853
li2720,0.15,0.79,0.0,0.0,3.560200759497853
li2720,0.15,0.81,0.0,0.0,3.560200759497853
li2720,0.15,0.8300000000000001,0.0,0.0,3.560200759497853
li2720,0.15,0.85,0.0,0.0,3.560200759497853
li2720,0.15,0.87,0.0,0.0,3.560200759497853
li2720,0.15,0.89,0.0,0.0,3.560200759497853
li2720,0.15,0.91,0.0,0.0,3.560200759497853
li2720,0.15,0.93,0.0,0.0,3.560200759497853
li2720,0.15,0.95,0.0,0.0,3.560200759497853
li2720,0.15,0.97,0.0,0.0,3.560200759497853
li2720,0.15,0.99,0.0,0.0,3.560200759497853
li2720,0.15,1.01,0.0,0.0,3.560200759497853
li2720,0.15,1.03,0.0,0.0,3.560200759497853
li2720,0.15,1.05,0.0,0.0,3.560200759497853
li2720,0.15,1.07,0.0,0.0,3.560200759497853
li2720,0.15,1.09,0.0,0.0,3.560200759497853
li2720,0.15,1.11,0.0,0.0,3.560200759497853
li2720,0.15,1.1300000000000001,0.0,0.0,3.560200759497853
li2720,0.15,1.15,0.0,0.0,3.560200759497853
li2720,0.15,1.17,0.0,0.0,3.560200759497853
li2720,0.15,1.19,0.0,0.0,3.560200759497853
li2720,0.15,1.21,0.0,0.0,3.560200759497853
li2720,0.15,1.23,0.0,0.0,3.560200759497853
li2720,0.15,1.25,0.0,0.0,3.560200759497853
li2720,0.15,1.27,0.0,0.0,3.560200759497853
li2720,0.15,1.29,0.0,0.0,3.560200759497853
li2720,0.15,1.31,0.0,0.0,3.560200759497853
li2720,0.15,1.33,0.0,0.0,3.560200759497853
li2720,0.15,1.35,0.0,0.0,3.560200759497853
li2720,0.15,1.37,0.0,0.0,3.560200759497853
li2720,0.15,1.3900000000000001,0.0,0.0,3.560200759497853
li2720,0.15,1.4100000000000001,0.0,0.0,3.560200759497853
li2720,0.15,1.43,0.0,0.0,3.560200759497853
li2720,0.15,1.45,0.0,0.0,3.560200759497853
li2720,0.15,1.47,0.0,0.0,3.560200759497853
li2720,0.15,1.49,0.0,0.0,3.560200759497853
li2720,0.15,1.51,0.0,0.0,3.560200759497853
li2720,0.15,1.53,0.0,0.0,3.560200759497853
li2720,0.15,1.55,0.0,0.0,3.560200759497853
li2720,0.15,1.57,0.0,0.0,3.560200759497853
li2720,0.15,1.59,0.0,0.0,3.560200759497853
li2720,0.15,1.61,0.0,0.0,3.560200759497853
li2720,0.15,1.6300000000000001,0.0,0.0,3.560200759497853
li2720,0.15,1.6500000000000001,0.0,0.0,3.560200759497853
li2720,0.15,1.67,0.0,0.0,3.560200759497853
li2720,0.15,1.69,0.0,0.0,3.560200759497853
li2720,0.15,1.71,0.0,0.0,3.560200759497853
li2720,0.15,1.73,0.0,0.0,3.560200759497853
li2720,0.15,1.75,0.0002482867760809826,0.00022667769640626222,3.560200759497853
li2720,0.15,1.77,0.001132635165301343,0.000723529811167558,3.560200759497853
li2720,0.15,1.79,0.0023731425907386663,0.0008398304866014414,3.560200759497853
li2720,0.15,1.81,0.005725103075787213,0.001454794088510915,3.560200759497853
li2720,0.15,1.83,0.01203382748216816,0.00132527529755688,3.560200759497853
li2720,0.15,1.85,0.024142546273665133,0.002425652159236844,3.560200759497853
li2720,0.15,1.87,0.04820004585947971,0.002951959364743874,3.560200759497853
li2720,0.15,1.8900000000000001,0.07819285896637035,0.004229300446771635,3.560200759497853
li2720,0.15,1.9100000000000001,0.1327014974260927,0.010278426713009428,3.560200759497853
li2720,0.15,1.93,0.21481729147846298,0.015675359057888177,3.560200759497853
li2720,0.15,1.95,0.3224157259905378,0.009150236758761367,3.560200759497853
li2720,0.15,1.97,0.45951829549800693,0.011145280255698135,3.560200759497853
li2720,0.15,1.99,0.6474588496164918,0.02339387631048296,3.560200759497853
li2720,0.15,2.01,0.8515169750329541,0.013582893749957988,3.560200759497853
li2720,0.15,2.0300000000000002,1.1195939405885815,0.00936943852759632,3.560200759497853
li2720,0.15,2.05,1.3997152940462794,0.01484975387461421,3.560200759497853
li2720,0.15,2.0700000000000003,1.703753707971465,0.0181694291134511,3.560200759497853
li2720,0.15,2.09,2.031117031317545,0.009904172682767026,3.560200759497853
li2720,0.15,2.1100000000000003,2.338818794152837,0.012142237208199451,3.560200759497853
li2720,0.15,2.13,2.649911407219633,0.03425057570399926,3.560200759497853
li2720,0.15,2.1500000000000004,2.9263224070089913,0.031216695675623757,3.560200759497853
li2720,0.15,2.17,3.2040354832073143,0.03981752089348893,3.560200759497853
li2720,0.15,2.1900000000000004,3.432425077972755,0.035045913361706045,3.560200759497853
li2720,0.15,2.21,3.634207949142186,0.026087124213460478,3.560200759497853
li2720,0.15,2.2300000000000004,3.7687522480341813,0.02167426022513263,3.560200759497853
li2720,0.15,2.25,3.843237315103023,0.03691203679729442,3.560200759497853
li2720,0.15,2.2700000000000005,3.9428560881736225,0.029866835750926943,3.560200759497853
li2720,0.15,2.29,3.972111440624273,0.027427081048484833,3.560200759497853
li2720,0.15,2.31,3.9563526070394044,0.020510351346683744,3.560200759497853
li2720,0.15,2.33,3.903991052212565,0.04277863361521313,3.560200759497853
li2720,0.15,2.3499999999999996,3.841862157683511,0.020654817885040515,3.560200759497853
li2720,0.15,2.37,3.7339297855445763,0.029846593707629838,3.560200759497853
li2720,0.15,2.3899999999999997,3.6363341172859838,0.02067736420095707,3.560200759497853
li2720,0.15,2.41,3.4927490495767497,0.018731964897456058,3.560200759497853
li2720,0.15,2.4299999999999997,3.3709347664874967,0.012598864286645068,3.560200759497853
li2720,0.15,2.45,3.222467062924915,0.026164748739708386,3.560200759497853
li2720,0.15,2.4699999999999998,3.08063147837047,0.02339355578709929,3.560200759497853
li2720,0.15,2.49,2.9423873001358998,0.021871757390321076,3.560200759497853
li2720,0.15,2.51,2.78601336808697,0.03584654699290389,3.560200759497853
li2720,0.15,2.5300000000000002,2.6442149675313806,0.016589143634206847,3.560200759497853
li2720,0.15,2.55,2.5077132644302456,0.022563764676483893,3.560200759497853
li2720,0.15,2.5700000000000003,2.366412763895537,0.01410205329214317,3.560200759497853
li2720,0.15,2.59,2.2309744660321753,0.030475495749212662,3.560200759497853
li2720,0.15,2.6100000000000003,2.1183695065503145,0.018462081377917067,3.560200759497853
li2720,0.15,2.63,2.006207086957697,0.022916279684186202,3.560200759497853
li2720,0.15,2.6500000000000004,1.8870345384409284,0.011044208387023914,3.560200759497853
li2720,0.15,2.67,1.7653988750077174,0.01413807756447931,3.560200759497853
li2720,0.15,2.6900000000000004,1.6759159503896306,0.023319714069491796,3.560200759497853
li2720,0.15,2.71,1.596154596515313,0.008936478288368773,3.560200759497853
li2720,0.15,2.7300000000000004,1.5109922463584482,0.011478337314220023,3.560200759497853
li2720,0.15,2.75,1.4370781196100022,0.01631217355904099,3.560200759497853
li2720,0.15,2.7700000000000005,1.3608060811112632,0.014534852202326209,3.560200759497853
li2720,0.15,2.79,1.2919055807493764,0.009525017285505345,3.560200759497853
li2720,0.15,2.81,1.2305997164407498,0.015559671340790834,3.560200759497853
li2720,0.15,2.83,1.177347778883764,0.007805346189856382,3.560200759497853
li2720,0.15,2.8499999999999996,1.1140432145634116,0.005183119345145242,3.560200759497853
li2720,0.15,2.87,1.0680146176132428,0.018326277422122072,3.560200759497853
li2720,0.15,2.8899999999999997,1.0251519492618868,0.01348046444285875,3.560200759497853
li2720,0.15,2.91,0.984051104540842,0.014147045547920999,3.560200759497853
li2720,0.15,2.9299999999999997,0.9535684253226657,0.009212519572230123,3.560200759497853
li2720,0.15,2.95,0.8991210415772304,0.011077980627752147,3.560200759497853
li2720,0.15,2.9699999999999998,0.8576286976599742,0.011715014922349722,3.560200759497853
li2720,0.15,2.99,0.8364977594617994,0.009423152721800483,3.560200759497853
li2720,0.15,3.01,0.8201870549049401,0.008413068276599784,3.560200759497853
li2720,0.15,3.0300000000000002,0.7892418367673998,0.005154602160831146,3.560200759497853
li2720,0.15,3.05,0.7705059060819756,0.009398216710782604,3.560200759497853
li2720,0.15,3.0700000000000003,0.752781264272244,0.008418689439284333,3.560200759497853
li2720,0.15,3.09,0.7299545023189746,0.008129239182146215,3.560200759497853
li2720,0.15,3.1100000000000003,0.7072838942809953,0.00602732416435333,3.560200759497853
li2720,0.15,3.13,0.6876149387049607,0.011407633218916422,3.560200759497853
li2720,0.15,3.1500000000000004,0.6665477250752612,0.0034827401483762187,3.560200759497853
li2720,0.15,3.17,0.6637126028999613,0.009797787223276672,3.560200759497853
li2720,0.15,3.1900000000000004,0.6495879459637174,0.014857308780675031,3.560200759497853
li2720,0.15,3.21,0.6417646159741226,0.006376009886257257,3.560200759497853
li2720,0.15,3.2300000000000004,0.6275980285873388,0.003797567835417591,3.560200759497853
li2720,0.15,3.25,0.6154342166319331,0.0075491343713440726,3.560200759497853
li2720,0.15,3.2700000000000005,0.6039704955538994,0.006145841258335485,3.560200759497853
li2720,0.15,3.29,0.5985932919832251,0.005035980530595411,3.560200759497853
li2720,0.15,3.3100000000000005,0.5872866461143516,0.004711147656523014,3.560200759497853
li2720,0.15,3.33,0.5886648142123623,0.005577994882363575,3.560200759497853
li2720,0.15,3.3499999999999996,0.5773883967865897,0.007420726792766278,3.560200759497853
li2720,0.15,3.37,0.5705554782292185,0.00976100180765233,3.560200759497853
li2720,0.15,3.3899999999999997,0.5667544351888508,0.006357250040946132,3.560200759497853
li2720,0.15,3.41,0.5583166265586612,0.0076275803779603185,3.560200759497853
li2720,0.15,3.4299999999999997,0.5576199469482145,0.005613038252602862,3.560200759497853
li2720,0.15,3.45,0.5521956966273484,0.005746746591401545,3.560200759497853
li2720,0.15,3.4699999999999998,0.5463959910809226,0.009515294368585094,3.560200759497853
li2720,0.15,3.49,0.5433353834494943,0.008492591989990146,3.560200759497853
li2720,0.15,3.51,0.5376755096967942,0.008061066464736939,3.560200759497853
li2720,0.15,3.5300000000000002,0.539248190160056,0.00539954167621639,3.560200759497853
li2720,0.15,3.55,0.5384787423685354,0.004146615965591554,3.560200759497853
li2720,0.15,3.5700000000000003,0.5323628466039512,0.005292381590614792,3.560200759497853
li2720,0.15,3.59,0.5373625735911653,0.006856091503555687,3.560200759497853
li2720,0.15,3.6100000000000003,0.5364233235808809,0.010984972782151695,3.560200759497853
li2720,0.15,3.63,0.5383958563446447,0.008203231726983722,3.560200759497853
li2720,0.15,3.6500000000000004,0.5431848737522957,0.003931249567964536,3.560200759497853
li2720,0.15,3.67,0.5410255867638392,0.005584958039883298,3.560200759497853
li2720,0.15,3.6900000000000004,0.5332407751671955,0.004075648817760607,3.560200759497853
li2720,0.15,3.71,0.5315398748914089,0.004151253829593501,3.560200759497853
li2720,0.15,3.7300000000000004,0.54806243369637,0.0017830323896113028,3.560200759497853
li2720,0.15,3.75,0.542087846081373,0.007637885509625378,3.560200759497853
li2720,0.15,3.7700000000000005,0.5502792548967099,0.003920073040261293,3.560200759497853
li2720,0.15,3.79,0.5448750962421534,0.011300390201485731,3.560200759497853
li2720,0.15,3.8100000000000005,0.5452285209677603,0.00860056417916243,3.560200759497853
li2720,0.15,3.83,0.5574154310796952,0.0060297473357836485,3.560200759497853
li2720,0.15,3.8499999999999996,0.5616083336686948,0.00403730643942764,3.560200759497853
li2720,0.15,3.87,0.5634511084236697,0.004722521655822154,3.560200759497853
li2720,0.15,3.8899999999999997,0.5683418791067518,0.003602323141343084,3.560200759497853
li2720,0.15,3.91,0.5785081132015368,0.0031553686935215427,3.560200759497853
li2720,0.15,3.9299999999999997,0.5805777641569599,0.004953937223223589,3.560200759497853
li2720,0.15,3.95,0.5842654155544899,0.008846360386836147,3.560200759497853
li2720,0.15,3.9699999999999998,0.5887982934324459,0.009431503886894435,3.560200759497853
li2720,0.15,3.99,0.598815296566896,0.004689071128999277,3.560200759497853
li2720,0.15,4.01,0.5968764076331521,0.006653910429958832,3.560200759497853
li2720,0.15,4.03,0.6077904663102911,0.005097705284821547,3.560200759497853
li2720,0.15,4.050000000000001,0.6193102542724381,0.007339181345449299,3.560200759497853
li2720,0.15,4.07,0.6207208858938368,0.004130966598122982,3.560200759497853
li2720,0.15,4.09,0.6297260600729189,0.008515012607487212,3.560200759497853
li2720,0.15,4.109999999999999,0.6395623084583341,0.004295864434216293,3.560200759497853
li2720,0.15,4.13,0.6403671046086222,0.006616648510198464,3.560200759497853
li2720,0.15,4.15,0.6483232764214438,0.006551286158049055,3.560200759497853
li2720,0.15,4.17,0.6588088648597189,0.006470661625018753,3.560200759497853
li2720,0.15,4.1899999999999995,0.6672460937368156,0.00825769170691199,3.560200759497853
li2560,0.2,0.01,0.0,0.0,3.622227754414723
li2560,0.2,0.03,0.0,0.0,3.622227754414723
li2560,0.2,0.05,0.0,0.0,3.622227754414723
li2560,0.2,0.07,0.0,0.0,3.622227754414723
li2560,0.2,0.09,0.0,0.0,3.622227754414723
li2560,0.2,0.11,0.0,0.0,3.622227754414723
li2560,0.2,0.13,0.0,0.0,3.622227754414723
li2560,0.2,0.15000000000000002,0.0,0.0,3.622227754414723
li2560,0.2,0.16999999999999998,0.0,0.0,3.622227754414723
li2560,0.2,0.19,0.0,0.0,3.622227754414723
li2560,0.2,0.21000000000000002,0.0,0.0,3.622227754414723
li2560,0.2,0.22999999999999998,0.0,0.0,3.622227754414723
li2560,0.2,0.25,0.0,0.0,3.622227754414723
li2560,0.2,0.27,0.0,0.0,3.622227754414723
li2560,0.2,0.29000000000000004,0.0,0.0,3.622227754414723
li2560,0.2,0.31,0.0,0.0,3.622227754414723
li2560,0.2,0.33,0.0,0.0,3.622227754414723
li2560,0.2,0.35,0.0,0.0,3.622227754414723
li2560,0.2,0.37,0.0,0.0,3.622227754414723
li2560,0.2,0.39,0.0,0.0,3.622227754414723
li2560,0.2,0.41000000000000003,0.0,0.0,3.622227754414723
li2560,0.2,0.43,0.0,0.0,3.622227754414723
li2560,0.2,0.45,0.0,0.0,3.622227754414723
li2560,0.2,0.47,0.0,0.0,3.622227754414723
li2560,0.2,0.49,0.0,0.0,3.622227754414723
li2560,0.2,0.51,0.0,0.0,3.622227754414723
li2560,0.2,0.53,0.0,0.0,3.622227754414723
li2560,0.2,0.55,0.0,0.0,3.622227754414723
li2560,0.2,0.5700000000000001,0.0,0.0,3.622227754414723
li2560,0.2,0.59,0.0,0.0,3.622227754414723
li2560,0.2,0.61,0.0,0.0,3.622227754414723
li2560,0.2,0.63,0.0,0.0,3.622227754414723
li2560,0.2,0.65,0.0,0.0,3.622227754414723
li2560,0.2,0.67,0.0,0.0,3.622227754414723
li2560,0.2,0.6900000000000001,0.0,0.0,3.622227754414723
li2560,0.2,0.71,0.0,0.0,3.622227754414723
li2560,0.2,0.73,0.0,0.0,3.622227754414723
li2560,0.2,0.75,0.0,0.0,3.622227754414723
li2560,0.2,0.77,0.0,0.0,3.622227754414723
li2560,0.2,0.79,0.0,0.0,3.622227754414723
li2560,0.2,0.81,0.0,0.0,3.622227754414723
li2560,0.2,0.8300000000000001,0.0,0.0,3.622227754414723
li2560,0.2,0.85,0.0,0.0,3.622227754414723
li2560,0.2,0.87,0.0,0.0,3.622227754414723
li2560,0.2,0.89,0.0,0.0,3.622227754414723
li2560,0.2,0.91,0.0,0.0,3.622227754414723
li2560,0.2,0.93,0.0,0.0,3.622227754414723
li2560,0.2,0.95,0.0,0.0,3.622227754414723
li2560,0.2,0.97,0.0,0.0,3.622227754414723
li2560,0.2,0.99,0.0,0.0,3.622227754414723
li2560,0.2,1.01,0.0,0.0,3.622227754414723
li2560,0.2,1.03,0.0,0.0,3.622227754414723
li2560,0.2,1.05,0.0,0.0,3.622227754414723
li2560,0.2,1.07,0.0,0.0,3.622227754414723
li2560,0.2,1.09,0.0,0.0,3.622227754414723
li2560,0.2,1.11,0.0,0.0,3.622227754414723
li2560,0.2,1.1300000000000001,0.0,0.0,3.622227754414723
li2560,0.2,1.15,0.0,0.0,3.622227754414723
li2560,0.2,1.17,0.0,0.0,3.622227754414723
li2560,0.2,1.19,0.0,0.0,3.622227754414723
