composition_key,n_para,n_water,n_ethanol,x_para,x_water,x_ethanol,S0_NN,S0_OO,S0_CC,S0_NO,S0_NC,S0_OC,S0_NN_split1,S0_OO_split1,S0_CC_split1,S0_NO_split1,S0_NC_split1,S0_OC_split1,S0_NN_split2,S0_OO_split2,S0_CC_split2,S0_NO_split2,S0_NC_split2,S0_OC_split2,S0_NN_split3,S0_OO_split3,S0_CC_split3,S0_NO_split3,S0_NC_split3,S0_OC_split3
P00152_W06000_E04000,152,6000,4000,0.014972,0.591017,0.394011,1.02093540640781,2.8077469394245522,0.3688514597752952,-0.6744777204612863,-0.1411207180146479,-0.7140657495251116,0.9816305049753304,2.596141658834716,0.353019992786759,-0.6189725517446946,-0.135473327313727,-0.6701423166070624,1.0161365081392495,2.8920152156242165,0.3757133498242825,-0.6174449432172467,-0.162194934041843,-0.752010583298211,1.06503920610885,2.9350839438147247,0.3778210367148442,-0.7870156664219177,-0.1256938926883737,-0.7200443486700617
P00208_W06000_E04000,208,6000,4000,0.020376,0.587774,0.39185,0.9984385155826462,2.6898450936230205,0.35567332228935955,-0.7167226511515453,-0.1829510878825447,-0.5980104835249448,0.909335142484756,2.558308319556017,0.3593964425267526,-0.6315970346550658,-0.1671396931049394,-0.5981263775717999,1.0399286738917006,2.7100520119880236,0.3626539662322107,-0.7370046280394656,-0.1899751311351954,-0.6171893398821157,1.046051730371482,2.8011749493250204,0.3449695581091153,-0.7815662907601042,-0.1917384394074993,-0.5787157331209187
P00256_W06000_E04000,256,6000,4000,0.024961,0.585023,0.390016,1.0448600806365254,2.967627911277228,0.3621916100120151,-0.8778772507167439,-0.20622046517454876,-0.5596549303699808,1.025954810742409,2.8429078478251197,0.3707461520212081,-0.75694971888727,-0.2208961022243972,-0.578636134797241,0.9375374194693978,2.9500848633728807,0.3505870904437304,-0.8485955476747744,-0.1733952704156566,-0.5662211866596625,1.171088011697769,3.109891022633684,0.365241587571107,-1.0280864855881873,-0.2243700228835925,-0.534107469653039
P00312_W06000_E04000,312,6000,4000,0.030256,0.581846,0.387898,1.11529766098567,3.3512572100879585,0.3950808791210627,-1.0528282351769882,-0.22405936795198225,-0.5826035279700039,1.110357637052949,3.3770506718391817,0.3979490413889349,-1.0632339431592173,-0.2150805426924744,-0.6102187860687962,1.044557665384542,3.2504480669427784,0.3842167707172446,-0.998381315630165,-0.2088482351204797,-0.5551204092931941,1.190977680519519,3.4262728914819163,0.4030768252570088,-1.0968694467415827,-0.2482493260429927,-0.5824713885480214
P00416_W06000_E04000,416,6000,4000,0.039939,0.576037,0.384025,0.9479344996754328,3.1059981006598805,0.39559578158670394,-0.9216346777945995,-0.2636011317655367,-0.47240863958828405,0.9412341461110658,3.0748650797339634,0.4069433225700657,-0.9106087160538564,-0.2864244034762906,-0.4482035572744585,0.8967622312544251,3.220505974062873,0.3565375185625313,-0.9324516695521492,-0.2147672754760668,-0.4803210402656936,1.0058071216608075,3.0226232481828053,0.4233065036275147,-0.921843647777793,-0.2896117163442526,-0.4887013212247
P00528_W06000_E04000,528,6000,4000,0.050152,0.569909,0.379939,0.9107214136538145,2.750665957250115,0.3963796205467635,-0.8702791493504392,-0.2966751820485087,-0.35171427329419513,0.9118435384366794,2.803724145513492,0.399338119146563,-0.9193680524795212,-0.2927104782355393,-0.3628236494278496,0.918657665392676,2.6317744718719056,0.4109538174016417,-0.7869324347981047,-0.3098756129475137,-0.3526259144144629,0.9016630371320884,2.8164992543649463,0.3788469250920858,-0.9045369607736916,-0.2874394549624731,-0.3396932560402728
P00640_W06000_E04000,640,6000,4000,0.06015,0.56391,0.37594,0.9923174521049952,3.0539638329779293,0.4608210872649481,-1.0289610730722802,-0.39194834163797737,-0.23726833573749895,0.9983136641760868,3.223677777351598,0.4551122314149937,-1.0713315648476924,-0.3643370459502583,-0.2391399458215888,0.967129565726314,3.0449548741292456,0.4866969551191697,-0.950524458787197,-0.3978188217894451,-0.3213399534684084,1.011509126412585,2.8932588474529437,0.4406540752606809,-1.065027195581951,-0.4136891571742286,-0.1513251079224997
P00752_W06000_E04000,752,6000,4000,0.06994,0.558036,0.372024,1.0759960621518452,3.547788560994205,0.5280692334723674,-1.1785382979164243,-0.4438616944796793,-0.24559161558492434,1.0044945913483367,3.2220951294827676,0.5410402799682087,-1.026807993772286,-0.4443365744316369,-0.2734994552399478,1.1329909252392196,3.593239396369255,0.5790178942371706,-1.134740038608162,-0.5033440145226579,-0.2603077223321767,1.0905026698679787,3.8280311571305936,0.4641495262117231,-1.3740668613688247,-0.3839044944847433,-0.2029676691826485
P00872_W06000_E04000,872,6000,4000,0.080206,0.551876,0.367918,0.8655974226051235,3.2167415128567716,0.4975927262604882,-0.9500684196755397,-0.3945862823354184,-0.21335709866400196,0.8016538135984513,3.0226248734315795,0.4983353176889095,-0.8789529919874431,-0.3662332355083221,-0.2338209504095765,0.8589052868797135,3.0939709584252904,0.4908662220058819,-0.9410846703552902,-0.3802433692089956,-0.2466115724069789,0.936233167337206,3.5336287067134453,0.5035766390866732,-1.030167596683886,-0.4372822422889376,-0.1596387731754504
P00992_W06000_E04000,992,6000,4000,0.090247,0.545852,0.363901,1.1016350382302502,3.6769988235578785,0.6019799925747674,-1.397415590009114,-0.5618170699530246,0.08422818046963976,1.1035382949341872,3.4222532887338653,0.5679186133793488,-1.3724891728171278,-0.5486785080950616,0.1195342895270087,1.1461687534771383,3.953886841097006,0.5857733299117046,-1.496510963956305,-0.5517283977629255,0.0561690416208645,1.0551980662794254,3.654856340842764,0.6522480344332491,-1.3232466332539097,-0.5850443040010865,0.0769812102610461
P01112_W06000_E04000,1112,6000,4000,0.100072,0.539957,0.359971,1.0108319758837465,3.723260833417403,0.770792975429942,-1.362113047011844,-0.6039464659862703,0.163989526594527,1.2166996371605618,4.01736263243321,0.8133213064758261,-1.6650645586714996,-0.715586895296602,0.236078160893829,0.995386185107864,3.824559777721051,0.9170533446582424,-1.3882674127568868,-0.6244117072367399,0.2251089150173528,0.8204101053828136,3.327860090097948,0.5820042751557577,-1.033007169607146,-0.4718407954254691,0.0307815038723992
P00104_W05000_E05000,104,5000,5000,0.010293,0.494854,0.494854,0.9611653929047841,2.0540620615243346,0.23174924260212074,-0.358680961680311,-0.15720652619665992,-0.4797080008029398,0.9331671049053132,2.0675329484833305,0.2319274753270148,-0.3138994822705729,-0.1592080390995464,-0.4943057205555752,0.9722475511198956,2.0261489806110173,0.2204371794953079,-0.4196621292370418,-0.1501749122845616,-0.4405719158484096,0.9780815226891436,2.0685042554786555,0.2428830729840395,-0.3424812735333182,-0.1622366272058718,-0.5042463660048346
P00152_W05000_E05000,152,5000,5000,0.014972,0.492514,0.492514,0.8857728412646105,2.1886555205742435,0.2460297406574672,-0.417984496984698,-0.17279004688696029,-0.46981167910618327,0.912876114900725,2.3368499450476374,0.2434409895725319,-0.4903674619985854,-0.1528674376609921,-0.4882540662830257,0.8814645610597978,2.074165821256698,0.2545169763889084,-0.348681815222094,-0.20030392875333,-0.469143915366592,0.8629778478333089,2.154950795418395,0.2401312560109612,-0.4149042137334144,-0.1651987742465587,-0.4520370556689321
P00208_W05000_E05000,208,5000,5000,0.020376,0.489812,0.489812,0.9259048825237923,2.007591133261519,0.25800558843957994,-0.4368876661355105,-0.23390810767775785,-0.38617411499380955,0.987795275462892,2.047412402023353,0.2769876231322556,-0.4060082895093888,-0.2594208684083245,-0.415319419606973,0.9039874832164484,1.995335693606208,0.2533556540777513,-0.4553294352402607,-0.219767858996688,-0.3795231622123236,0.8859318888920364,1.980025304154996,0.2436734881087328,-0.4493252736568821,-0.2225355956282611,-0.3636797631621321
P00256_W05000_E05000,256,5000,5000,0.024961,0.48752,0.48752,0.8647111233152941,2.0044322521750977,0.26237580798887844,-0.4554377488866743,-0.2350960422846682,-0.3588199958598262,0.8151486222507939,1.9985906224561132,0.2658240805948823,-0.4228786303284047,-0.2240119581643151,-0.3799801838635737,0.8776510521306591,2.006107539851065,0.2717330310328458,-0.4317258594505622,-0.2544097795765893,-0.369176438133033,0.9013336955644294,2.0085985942181144,0.2495703123389072,-0.5117087568810561,-0.2268663891131003,-0.327303365582872
P00312_W05000_E05000,312,5000,5000,0.030256,0.484872,0.484872,1.0363730973387815,2.9079690671261496,0.27201354884873047,-0.9324647155202572,-0.2782263015383251,-0.26785603153151477,1.0645939018207562,2.704923599232773,0.2660979732890334,-0.8938625212703063,-0.2790973966909914,-0.2481936354401232,1.0814640546536878,2.9094730548924916,0.2727433521609917,-0.9578081161043444,-0.2995783526363333,-0.2446843535543335,0.9630613355419008,3.1095105472531848,0.2771993210961663,-0.945723509186121,-0.2560031552876506,-0.3106901056000876
P00416_W05000_E05000,416,5000,5000,0.039939,0.480031,0.480031,0.8456634083803197,2.039872366568268,0.30076156552597016,-0.5774729898316372,-0.3069808336992052,-0.22280403878600766,0.8508513102008841,2.026861755267304,0.28089844528665,-0.6025342477924445,-0.2993070510423904,-0.1976124299726282,0.8675432963970642,2.0726127411165733,0.3021104338301468,-0.5731287981268004,-0.3086931785933655,-0.239056411190026,0.8185956185430107,2.020142603320927,0.3192758174611138,-0.5567559235756666,-0.3129422714618596,-0.2317432751953688
P00528_W05000_E05000,528,5000,5000,0.050152,0.474924,0.474924,0.8730123985100627,2.460939331586333,0.3632467206169309,-0.7099318930508778,-0.35422139680090137,-0.23593256730207288,0.825914187232723,2.517957046756986,0.3331228631989195,-0.7135203468181677,-0.304741479660885,-0.2675204756026934,0.8828208775635983,2.415772740086295,0.4255786732990082,-0.6751716645192779,-0.4179337890089679,-0.2065090846079158,0.9103021307338668,2.4490882079157177,0.3310386253528649,-0.7411036678151878,-0.3399889217328511,-0.2337681416956094
P00640_W05000_E05000,640,5000,5000,0.06015,0.469925,0.469925,0.8198468816865966,2.5035316600793798,0.3880861012092134,-0.6410732548500772,-0.37204017672797157,-0.24491426081027848,0.8405727319574101,2.5020846878116867,0.4256696889616361,-0.5961246599753353,-0.4169118134811661,-0.2669656868016714,0.8310032513686875,2.4964257318837504,0.3960676776488218,-0.5966984583554255,-0.3701532265801645,-0.2872580522894689,0.7879646617336921,2.512084560542702,0.3425209370171824,-0.730396646219471,-0.3290554901225842,-0.1805190433396952
P00752_W05000_E05000,752,5000,5000,0.06994,0.46503,0.46503,0.7773341913241233,2.0515122026913493,0.4101765882656314,-0.522744987946671,-0.401454782200342,-0.15792258831539777,0.7967753817844584,1.8472474841589863,0.3986240250198378,-0.4763674371118305,-0.4129371204681167,-0.1154736482275984,0.735381984157109,2.250785432293366,0.4335478930825443,-0.5024967710214354,-0.3835825138508869,-0.2408661797884771,0.7998452080308025,2.0565036916216957,0.3983578466945122,-0.5893707557067471,-0.4078447122820223,-0.1174279369301178
P00872_W05000_E05000,872,5000,5000,0.080206,0.459897,0.459897,0.7375342538244837,2.346792333853393,0.42313006161995226,-0.6217873097953265,-0.3927645641232746,-0.14744144662645717,0.7357557411182497,2.279992834377531,0.4406737308764961,-0.5674930122107412,-0.3972243753627098,-0.1845228587153342,0.7390928396751492,2.3785786144905168,0.4177314569363986,-0.6497367971965786,-0.387379341900058,-0.1536432160574722,0.7377541806800519,2.3818055526921316,0.4109849970469622,-0.6481321199786595,-0.393689975107056,-0.1041582651065651
P00992_W05000_E05000,992,5000,5000,0.090247,0.454876,0.454876,0.7923065255232539,2.0742673621867773,0.48240070599184776,-0.6556392995285086,-0.46467458347430973,-0.009000171569351567,0.8666366134351672,1.945821124110565,0.5267526356128999,-0.6611781242167987,-0.5165780572238943,0.0179707285546576,0.7315014400186505,2.1433193513235276,0.4656065593726722,-0.5898506525479619,-0.4323579444405798,-0.0710618283299646,0.7787815231159441,2.133661611126239,0.4548429229899712,-0.7158891218207654,-0.445087748758455,0.0260905850672523
P01112_W05000_E05000,1112,5000,5000,0.100072,0.449964,0.449964,0.7706277046686575,2.6711831998403635,0.47972616146996777,-0.754475951204958,-0.4483631249783879,-0.0179987175605398,0.717140348343056,2.8823442332396065,0.4188633086709576,-0.7860106626956779,-0.403700806666448,0.0219443372750589,0.7378806611913898,2.5816728119856815,0.4541489254357655,-0.7235467144643438,-0.4226859503524742,-0.0383233744788258,0.8568621044715267,2.549532554295802,0.5661662503031801,-0.7538704764548523,-0.5187026179162413,-0.0376171154778525
P00104_W04000_E06000,104,4000,6000,0.010293,0.395883,0.593824,1.0133404117148224,1.7189802334391804,0.16275542170516236,-0.29706210568977326,-0.1854278326419306,-0.29978574715621,1.0485969987243706,1.7262555874577743,0.1717509824183793,-0.2499833529167761,-0.2140517942072834,-0.3012375002550872,0.9633953850467432,1.6750011828937608,0.1542258654139567,-0.3634219809751046,-0.1577927279581736,-0.280883961176579,1.028028851373353,1.7556839299660063,0.1622894172831511,-0.277780983177439,-0.1844389757603348,-0.3172357800369637
P00152_W04000_E06000,152,4000,6000,0.014972,0.394011,0.591017,0.9938708456924715,1.8615210803686042,0.18548520478978647,-0.386615852441822,-0.22143510436999683,-0.29781511332413607,0.943266058779114,1.978809912726166,0.1809301018298733,-0.4246073789147719,-0.1975918922299463,-0.3071272296480133,0.93500257391008,1.7984149221765084,0.1839584548621149,-0.3213065129221681,-0.2079434809089619,-0.3169579300366877,1.1033439043882207,1.8073384062031383,0.1915670576773712,-0.413933665488526,-0.2587699399710823,-0.2693601802877072
P00208_W04000_E06000,208,4000,6000,0.020376,0.39185,0.587774,0.8620920754475407,1.6387647355782493,0.20255358488389452,-0.2401863678878392,-0.24845655777560557,-0.2770574227487968,0.8040097571275014,1.5897456490589716,0.2021198687301538,-0.2463653104898171,-0.2319383178222847,-0.2818597748673464,0.9163311776682224,1.6151168807617908,0.2117863428383609,-0.2292189827825007,-0.2729676164952703,-0.2746807372736891,0.8659352915468985,1.711431676913986,0.1937545430831689,-0.2449748103911998,-0.2404637390092617,-0.2746317561053549
P00256_W04000_E06000,256,4000,6000,0.024961,0.390016,0.585023,0.9058519240966877,1.7866459280364821,0.22273004764093032,-0.3316368815186837,-0.28116125303305695,-0.2565620405660119,0.7922137095992927,1.7201077203128283,0.2145785305506854,-0.2969088029315308,-0.255608853462729,-0.2500933613610036,0.96442194060226,1.8050316467182663,0.2208314411456802,-0.3649680808893138,-0.2869765374840749,-0.2599477102598623,0.9609201220885104,1.834798417078352,0.2327801712264254,-0.3330337607352064,-0.300898368152367,-0.2596450500771698
P00312_W04000_E06000,312,4000,6000,0.030256,0.387898,0.581846,0.9162025774901076,1.7607625063870742,0.24176568637397564,-0.3911516890867876,-0.3137971370801971,-0.22039019768994608,0.8596718130376818,1.7393593407232004,0.2279184629091566,-0.3793130812429863,-0.2855706982681124,-0.2253788767964422,0.9334954991740554,1.7776219025147444,0.2518862047096566,-0.3803186964718476,-0.3224702834576959,-0.228366723740193,0.9554404202585856,1.7653062759232774,0.2454923915031136,-0.4138232895455289,-0.3333504295147829,-0.2074249925332031
P00416_W04000_E06000,416,4000,6000,0.039939,0.384025,0.576037,0.8899567193106828,1.8554753293007302,0.27083254331251555,-0.4414323715684009,-0.34044690816313405,-0.1907631472949781,0.8839678840102598,1.8394411655211824,0.2614835796243373,-0.4610256077467863,-0.3330929268769175,-0.1758032315831296,0.8673263375124455,1.809600304094166,0.2739135779740603,-0.4160478567551271,-0.3362464763605504,-0.2037662871992485,0.9185759364093432,1.9173845182868428,0.2771004723391491,-0.4472236502032892,-0.3520013212519342,-0.1927199231025562
P00528_W04000_E06000,528,4000,6000,0.050152,0.379939,0.569909,0.8144734158206509,1.735267066332831,0.3017466890553218,-0.4072173644779868,-0.3646787945755552,-0.13446331546655743,0.8223188083185212,1.7473192312610584,0.2969775456937846,-0.4436949756761728,-0.3619526196015153,-0.1144205767430352,0.825319520316261,1.6566539132917293,0.2941754493609634,-0.422980963930756,-0.3667454662721902,-0.0956664673562992,0.7957819188271708,1.8018280544457048,0.3140870721112175,-0.3549761538270315,-0.36533829785296,-0.1933029023003379
P00640_W04000_E06000,640,4000,6000,0.06015,0.37594,0.56391,0.8058151461351013,1.7708538824556221,0.32510198667878093,-0.442025803449769,-0.3816421033324768,-0.1143699907286857,0.8329284891429468,1.7367206825063433,0.3305103672410656,-0.4604981217866872,-0.3919195734001487,-0.1015254791727521,0.7956498732593151,1.7738825859727223,0.3338136037242531,-0.3866810266690456,-0.381861144302125,-0.1478152722388385,0.7888670760030418,1.8019583788878009,0.310981989071024,-0.4788982618935742,-0.3711455922951565,-0.0937692207744665
P00752_W04000_E06000,752,4000,6000,0.06994,0.372024,0.558036,0.7354549292952499,1.8384974768159894,0.3437035216561864,-0.4369251154991172,-0.38287646772067147,-0.10621312684033042,0.699705096221075,1.790707041195179,0.3295090417772072,-0.4359071291644125,-0.3639300198049005,-0.0865351383174803,0.7448634036243903,1.917577970539263,0.3366322019132233,-0.4841277562116041,-0.3824974484891129,-0.0837474313856459,0.7617962880402845,1.807207418713526,0.3649693212781288,-0.3907404611213352,-0.402201934868001,-0.1483568108178651
P00872_W04000_E06000,872,4000,6000,0.080206,0.367918,0.551876,0.680570242377469,1.6455784862742082,0.3527291209920123,-0.3904279977530975,-0.3797216986899423,-0.0743116043768437,0.705707241556604,1.6171497455238433,0.3818497819725315,-0.3736626685061689,-0.4082076065614764,-0.0804779353581899,0.7222802031989989,1.693993333376263,0.3692811113131202,-0.4048186152151535,-0.4051594438910885,-0.0640692056985895,0.6137232823768041,1.625592379922519,0.3070564696903853,-0.3928027095379699,-0.3257980456172621,-0.0783876720737517
P00992_W04000_E06000,992,4000,6000,0.090247,0.363901,0.545852,0.6740716424724597,1.722035437047713,0.3921810367870966,-0.41504026865422566,-0.41024506087616536,-0.0530425746296613,0.6505198213667106,1.6418344523995831,0.401035318463612,-0.3661079422419172,-0.4045247858524542,-0.0879214975625923,0.6607069554853092,1.8695340722495368,0.3590471987207213,-0.4516871049969524,-0.3798114217812829,-0.0529337667630065,0.7109881505653589,1.6547377864940187,0.4164605931769565,-0.4273257587238075,-0.4463989749947589,-0.0182724595633851
P01112_W04000_E06000,1112,4000,6000,0.100072,0.359971,0.539957,0.6107174234545393,1.8314348493199315,0.3708359645150416,-0.4733572833278707,-0.37498029724683074,0.010552019521671402,0.6186863061200613,1.940181362030008,0.3622419113545138,-0.5001400235774194,-0.3658135081889463,-0.0001681049414903,0.6055236314517899,1.7572562287179376,0.3695560593144245,-0.4527533939646685,-0.3810050986141834,0.0026975285350945,0.6079423327917667,1.7968669572118487,0.3807099228761864,-0.467178432441524,-0.3781222849373624,0.02912663497141
P00104_W03000_E07000,104,3000,7000,0.010293,0.296912,0.692795,0.8734191392646223,1.4348081558548127,0.13253177907554428,-0.10601892679510523,-0.1844400484610903,-0.23047943346557884,0.9015945314173408,1.4254081469488402,0.1308165495929345,-0.1354634120502051,-0.1825541394188103,-0.2249969513897645,0.852917125976516,1.4087974583642142,0.1321159541090197,-0.0938756672281101,-0.1870233398778155,-0.230893878277227,0.8657457604000104,1.4702188622513832,0.1346628335246787,-0.0887177011070005,-0.1837426660866451,-0.235547470729745
P00152_W03000_E07000,152,3000,7000,0.014972,0.295508,0.689519,0.8534044913275632,1.474771059185007,0.1454606690610788,-0.18110883181924944,-0.21357526331295607,-0.2048946356398205,0.852037163167281,1.4260698569717192,0.1494010853501375,-0.1258357799404596,-0.228432673452503,-0.2140997037637135,0.859511151317556,1.5438593794681372,0.1490413353785779,-0.2066759809616797,-0.2144334247767525,-0.2093080711030243,0.8486651594978529,1.454383941115165,0.137939586454521,-0.210814734555609,-0.1978596917096127,-0.1912761320527237
P00208_W03000_E07000,208,3000,7000,0.020376,0.293887,0.685737,0.8921093351259035,1.4440305837329819,0.1702765724006814,-0.18866564348602852,-0.26183869482878636,-0.18619503235457413,0.9384073920781792,1.4166936222028998,0.1795956115517699,-0.1574887605881648,-0.2896018359936582,-0.1881838777826653,0.9258726207422678,1.4960548763058683,0.1780921535345145,-0.2093395722525598,-0.2760351098388565,-0.1923236931954253,0.8120479925572633,1.419343252690178,0.1531419521157598,-0.1991685976173609,-0.2198791386538443,-0.1780775260856318
P00256_W03000_E07000,256,3000,7000,0.024961,0.292512,0.682527,0.8636565913542333,1.3973777349503764,0.18120381698892077,-0.2097852414795135,-0.28149263082702586,-0.15624614221847324,0.8923209072186834,1.3721227886881386,0.185295000601461,-0.1927226019473118,-0.293857314860051,-0.1563290751016423,0.8272629361154598,1.4023228453563663,0.1661822992889511,-0.263018867396674,-0.2558325357902568,-0.1346882277271887,0.871385930728557,1.417687570806624,0.1921341510763502,-0.1736142550945546,-0.2947880418307698,-0.1777211238265888
P00312_W03000_E07000,312,3000,7000,0.030256,0.290923,0.678821,0.7735439416788402,1.437583053483212,0.18253375789980705,-0.24593412401652578,-0.2679077723886598,-0.13963732227227427,0.7757545974444601,1.4521060027571149,0.1898607511562331,-0.2065519405588237,-0.2769698285929056,-0.1552765659590215,0.7488862695069515,1.4208959760653823,0.1750009202768945,-0.2476350627387965,-0.2520775692059115,-0.1391045345417548,0.7959909580851092,1.4397471816271386,0.1827396022662935,-0.2836153687519571,-0.2746759193671624,-0.1245308663160465
P00416_W03000_E07000,416,3000,7000,0.039939,0.288018,0.672043,0.7208886744559035,1.4218317941393492,0.2205818981776221,-0.21397826932892508,-0.29865560430161053,-0.14560166544538533,0.7079618407903993,1.537134215245668,0.2162656763169248,-0.1946432120371618,-0.2914796012558391,-0.1632113619645167,0.6997116451411989,1.3352266993659223,0.195275647415376,-0.2753520196197915,-0.2692347582831111,-0.0958822998850201,0.7549925374361125,1.3931344678064574,0.2502043708005655,-0.1719395763298219,-0.3352524533658814,-0.1777113344866192
P00528_W03000_E07000,528,3000,7000,0.050152,0.284954,0.664894,0.7741835529921949,1.3817101802595457,0.2595346203819439,-0.2602225911064204,-0.358309570587308,-0.08839926735678806,0.8327529773861669,1.3818689309239314,0.2772404272549758,-0.2723105007136496,-0.3920408404074084,-0.0841287197965707,0.7844594190847384,1.4132135931818697,0.2605882704470487,-0.2791538242756728,-0.3572081477946986,-0.0847458125626381,0.7053382625056791,1.350048016672836,0.2407751634438073,-0.2292034483299388,-0.3256797235598169,-0.0963232697111554
P00640_W03000_E07000,640,3000,7000,0.06015,0.281955,0.657895,0.7750447776419418,1.4578776458794753,0.28625182140326694,-0.3062050861854431,-0.3829766264182021,-0.06189199963845166,0.7824104558947562,1.4937770393917251,0.2895405989601373,-0.2903989795724873,-0.3854097002887151,-0.0868847972665999,0.7988469852185565,1.4528488078800474,0.2984846908192178,-0.3089014609196893,-0.4023158342404466,-0.0578181179660458,0.7438768918125128,1.4270070903666532,0.2707301744304456,-0.3193148180641528,-0.3612043447254447,-0.0409730836827093
P00752_W03000_E07000,752,3000,7000,0.06994,0.279018,0.651042,0.832715648049189,1.5641896079914799,0.3473396818454733,-0.35794889539269276,-0.44865119552061533,-0.03279595089098777,0.8426425769384499,1.5987133315250108,0.3481805628764526,-0.3610728225335253,-0.4504767821642188,-0.038664645307855,0.8032297194343612,1.5154642061372716,0.3453285898782235,-0.321201493830938,-0.4353482570665611,-0.061354172086369,0.8522746477747558,1.5783912863121567,0.3485098927817438,-0.391572369813615,-0.4601285473310661,0.0016309647212607
P00872_W03000_E07000,872,3000,7000,0.080206,0.275938,0.643856,0.7377724784030361,1.4533082312260432,0.3560974693090884,-0.3511650089547549,-0.42967659843889217,-0.009199849140415267,0.7225809872706723,1.4308978554327605,0.3488859794558093,-0.3319525490458148,-0.4181847741780619,-0.0189069417867343,0.7541501962645337,1.448669761649458,0.3568382410416919,-0.359967814541278,-0.4357530160466593,-0.0061226083857929,0.7365862516739023,1.4803570765959109,0.3625681874297642,-0.3615746632771719,-0.4350920050919553,-0.0025699972487186
P00992_W03000_E07000,992,3000,7000,0.090247,0.272926,0.636827,0.8095707194282523,1.5931848973384148,0.4301282760920255,-0.43451273048749894,-0.516233828840992,0.0822292499116041,0.8065611874627151,1.632019373786019,0.4445301869131216,-0.4187790230802178,-0.543860768873094,0.1116124931393255,0.8300199116994827,1.565076291687023,0.4299872221120859,-0.4681293820262883,-0.5166693884986674,0.099109333174348,0.792131059122559,1.5824590265422025,0.4158674192508688,-0.4166297863559907,-0.4881713291512146,0.0359659234211388
P01112_W03000_E07000,1112,3000,7000,0.100072,0.269978,0.62995,0.6900441209482842,1.4310001871341875,0.3950441112059369,-0.34725446293970946,-0.4487883052961881,0.033227117301649,0.6863780082430773,1.4258338552881449,0.3773844322618739,-0.350744395661704,-0.4333780167759622,0.0414980151875961,0.670652162712302,1.3920124926468378,0.397085310693728,-0.3515388668547385,-0.4544030222342662,0.05048232091508,0.7131021918894731,1.47515421346758,0.4106625906622089,-0.3394801263026858,-0.4585838768783358,0.0077010158022709
P00104_W02000_E08000,104,2000,8000,0.010293,0.197941,0.791766,0.8842935760446543,1.2141215223688242,0.10227467472960171,-0.10127190621961997,-0.18093916460153822,-0.13112200454598635,0.8822149762746367,1.18297746996154,0.0979850645675589,-0.1256030066929465,-0.1701954939701171,-0.1191478302670886,0.8777365943615507,1.2451327631876017,0.1041374275191824,-0.0829854938167011,-0.1861260250785181,-0.1361289165171085,0.8929291574977755,1.2142543339573306,0.1047015321020638,-0.0952272181492123,-0.1864959747559794,-0.138089266853762
P00152_W02000_E08000,152,2000,8000,0.014972,0.197006,0.788022,0.9037039427711727,1.2646951351743212,0.11734270776169246,-0.18903630659642942,-0.21717767977715985,-0.1034554290473179,0.9077802209838188,1.2164762513537,0.1150997996732059,-0.2002957810178275,-0.2123823132111691,-0.0979901338871167,0.9162389330387836,1.3200530567448487,0.1156394710701495,-0.2205441020705518,-0.2133237994958643,-0.0956036231974373,0.8870926742909158,1.2575560974244149,0.121288852541722,-0.146269036700909,-0.2258269266244461,-0.1167725300573997
P00208_W02000_E08000,208,2000,8000,0.020376,0.195925,0.783699,0.8560344539048672,1.2320162595273627,0.14438111541438095,-0.09450759683759476,-0.2529225320695733,-0.12866219893049388,0.8953911970886219,1.2655665202180548,0.1520924972494232,-0.0650081790163768,-0.2702832309114788,-0.1496389758048585,0.799527434967544,1.233779077554406,0.1337995625733925,-0.0778689785073765,-0.2279221046095771,-0.1259316393628118,0.8731847296584359,1.196703180809627,0.1472512864203272,-0.140645632989031,-0.2605622606876641,-0.1104159816238114
P00256_W02000_E08000,256,2000,8000,0.024961,0.195008,0.780031,0.8480267688873462,1.2157145974352659,0.15216473089456192,-0.16761375879894333,-0.26882591867404987,-0.09069618336839302,0.8512842009040495,1.2005025008494092,0.1539054007031046,-0.1529981669812288,-0.2714182935145525,-0.1001485794307003,0.8380748096884117,1.2344643951100631,0.1516493864318414,-0.151126173734829,-0.2666689064886841,-0.0977607333490457,0.8547212960695773,1.2121768963463255,0.1509394055487398,-0.1987169356807722,-0.268390556018913,-0.0741792373254331
P00312_W02000_E08000,312,2000,8000,0.030256,0.193949,0.775795,0.8017864280204222,1.2371226786135698,0.16663127921800566,-0.16423926635072483,-0.27745323274436473,-0.09563429429673596,0.8084440470260086,1.2053970560286964,0.164299266424143,-0.1592281176057942,-0.2769859840826194,-0.0882074652226422,0.752926129858146,1.2746486923056626,0.1624307320970354,-0.1531375260358441,-0.2619860755377863,-0.1058083892544339,0.8439891071771121,1.23132228750635,0.1731638391328386,-0.1803521554105362,-0.2933876386126885,-0.0928870284131318
P00416_W02000_E08000,416,2000,8000,0.039939,0.192012,0.768049,0.8161771810009935,1.162414319684741,0.20005920074183323,-0.18934020371548402,-0.3265740839150482,-0.05104230136655754,0.8025600747357242,1.1572935315035693,0.1882493028199187,-0.2299036918077367,-0.3110185379337328,-0.0273189630075251,0.759259431749349,1.1526907775702802,0.1953257301233362,-0.1591650012594329,-0.3100070657175179,-0.0681818646722897,0.8867120365179074,1.1772586499803734,0.2166025692822448,-0.1789519180792825,-0.3586966480938939,-0.0576260764198578
