tag,x_MgCl2,split,k2cut_cycles2_per_A2,k_max_cycles_per_A,n_Mg,n_Cl,n_Na,box_L,n_fit_points,fit_converged,fit_status,fit_nfev,fit_cost,fit_rmse,n_starts,n_starts_converged,best_start_factor,n_basins,selection_rule,alt_S0_NN,alt_cost,kappa_calculated,kappa_used,S0_MgMg,S0_MgCl,S0_MgNa,S0_ClCl,S0_ClNa,S0_NaNa,S0_NN,S0_ZZ
cl4128,0.8169014084507042,0,0.02,0.1414213562373095,1856,4128,416,59.23124049076302,379,1,2,139,286.7016955576628,0.5618444448416384,4,4,0.75,1,lowest-cost,,,10.03895048854246,4.998149008343845,0.109081849011493,0.098437022209541,-0.150727455702695,0.1373968746749821,0.0169684076452043,0.6901957787784053,0.2158244694766878,3.2563699684018443e-18
cl4128,0.8169014084507042,1,0.02,0.1414213562373095,1856,4128,416,59.25176133792626,379,1,2,229,485.5006311164359,0.7692831694076289,4,4,0.75,1,lowest-cost,,,10.0337357086065,5.357235340010497,0.1025108499631862,0.0941105870937917,-0.1365971286607739,0.1365849976779272,0.0326878197291737,0.680020211833605,0.2193088448080015,2.012128901156625e-17
cl4128,0.8169014084507042,2,0.02,0.1414213562373095,1856,4128,416,59.23698708879105,379,1,2,108,491.0646221993095,0.7624882337500322,4,4,1.0,1,lowest-cost,,,10.037489701538425,4.524993449208945,0.1122616263403134,0.1021408296526688,-0.1524929996765722,0.1407558863529165,0.011902975501525,0.6816976926928705,0.2190053752018573,-1.9354018259267778e-17
cl4128,0.8169014084507042,3,0.02,0.1414213562373095,1856,4128,416,59.22788475232263,379,1,2,200,463.8775213651961,0.748601078097531,4,4,0.5,1,lowest-cost,,,10.039803682169946,4.959472720177933,0.1074100201501767,0.0998181098444436,-0.1393143109135657,0.1397022706562891,0.0183962516641773,0.6464791208798747,0.2188983190464576,-5.5287077003451536e-18
cl4128,0.8169014084507042,4,0.02,0.1414213562373095,1856,4128,416,59.20831232405379,379,1,2,242,497.72378478238545,0.7709682447995161,4,4,0.3,1,lowest-cost,,,10.044782364257015,4.6777683212911505,0.1086827182549044,0.0955422202284343,-0.1581602307900332,0.1299367426489934,0.0056973151568412,0.6860903468924513,0.2014695046920449,-7.601230056158866e-18
cl4192,0.8985507246376812,0,0.02,0.1414213562373095,1984,4192,224,59.48562107036231,379,1,2,165,351.3135767297181,0.6295009394737228,4,4,0.75,1,lowest-cost,,,10.133381787096766,5.179569086978967,0.097080550060591,0.1073566550405529,-0.1134169149548725,0.1553142673498234,0.0328824355780907,0.8173285339181657,0.243514122473189,1.0019249263610948e-17
cl4192,0.8985507246376812,1,0.02,0.1414213562373095,1984,4192,224,59.4796966002089,379,1,2,224,531.2325239984907,0.7940092814716381,4,4,0.5,1,lowest-cost,,,10.134895826751496,4.967402620004554,0.0941394009346394,0.1062161981592665,-0.1008442528962169,0.1560814522325695,0.0429894948260527,0.7862168042452703,0.246667998916369,-1.7495885211538918e-17
cl4192,0.8985507246376812,2,0.02,0.1414213562373095,1984,4192,224,59.49513760086134,379,1,2,145,523.4529483013195,0.7958531301322401,4,4,1.0,1,lowest-cost,,,10.130950560336242,5.180275145944044,0.0932477746883798,0.1035434862149768,-0.1070992785194888,0.151240170637401,0.0379545957819204,0.8016669292513781,0.238524847366098,-1.3706575327383385e-17
cl4192,0.8985507246376812,3,0.02,0.1414213562373095,1984,4192,224,59.48259021438093,379,1,2,106,532.219246579019,0.8064712899912944,4,4,0.3,1,lowest-cost,,,10.134156296375528,5.261363112396159,0.0975142736045388,0.1076579509714506,-0.1146951135657841,0.1544237909731318,0.0272368630032289,0.8005138622152352,0.240772459987516,-1.6287169736331858e-17
cl4192,0.8985507246376812,4,0.02,0.1414213562373095,1984,4192,224,59.48448444507717,379,1,2,88,530.693716648329,0.7977314760107879,4,4,1.0,1,lowest-cost,,,10.133672230388605,4.6650778761003,0.0986704613808407,0.1097209265390685,-0.1126525288112711,0.1567663224995741,0.0250914334968619,0.7790748782454493,0.2435499153660721,-1.4105636422431885e-17
cl4224,0.9411764705882352,0,0.02,0.1414213562373095,2048,4224,128,59.6887716347363,379,1,2,57,393.34600856693805,0.6906222105851133,4,4,0.75,1,lowest-cost,,,10.159745404034,4.724749284792772,0.092122645318541,0.1127314252229145,-0.0893884281217786,0.1626576142293848,0.0325454530938004,0.9020668191315304,0.2516656730510132,1.208276982120794e-17
cl4224,0.9411764705882352,1,0.02,0.1414213562373095,2048,4224,128,59.72680961669094,379,1,2,61,556.9657177559054,0.8377395545002468,4,4,0.5,1,lowest-cost,,,10.150041352920145,4.59669967293512,0.0947968664544725,0.1160128852587453,-0.0919316444612898,0.1662681502019691,0.0270347228892441,0.8907558149593774,0.2560210619027929,2.7503562512512933e-17
cl4224,0.9411764705882352,2,0.02,0.1414213562373095,2048,4224,128,59.691855387711314,379,1,2,59,545.1217032964257,0.8177236833908128,4,4,0.3,1,lowest-cost,,,10.158958117218994,4.249301288260015,0.0907465136714468,0.1122542859920959,-0.0811203311475831,0.1629319108562305,0.0379382810969977,0.8669014816443379,0.2528265600036342,-9.488600132796326e-18
cl4224,0.9411764705882352,3,0.02,0.1414213562373095,2048,4224,128,59.64784556002418,379,1,2,64,535.2631506526609,0.8080038653819303,4,4,0.3,1,lowest-cost,,,10.170203530648186,5.00863601051306,0.0909636770748188,0.1120075032644037,-0.0842752972138708,0.1620283468853737,0.0347219630827944,0.8736648698508603,0.2509642942382311,-8.834239170279233e-18
cl4224,0.9411764705882352,4,0.02,0.1414213562373095,2048,4224,128,59.688654674203704,379,1,2,66,514.3806484005388,0.8151881859645085,4,4,0.5,1,lowest-cost,,,10.159775266237013,5.046171273745617,0.0877788045319878,0.1073437170152528,-0.0855877291495326,0.1553777173209823,0.0338272949044372,0.8790248479377175,0.240960724903591,1.1656375152644013e-17
cl4256,0.9850746268656716,0,0.02,0.1414213562373095,2112,4256,32,59.86043169756587,379,1,2,83,484.74122140822146,0.7668636059800191,4,4,0.5,1,lowest-cost,,,10.193199466674296,4.319600474730253,0.0899021399154858,0.1224395626934754,-0.0486949538380997,0.1738559140957483,0.0155967926256728,0.9710703374170678,0.2626947817917723,-1.7467286719769718e-18
cl4256,0.9850746268656716,1,0.02,0.1414213562373095,2112,4256,32,59.873069522785826,379,1,2,78,573.8350193537937,0.8442383090070095,4,4,0.5,1,lowest-cost,,,10.18997231272129,4.652420700785887,0.0884330137325188,0.1202654607213461,-0.0498974458555184,0.1703430777367394,0.010409763264914,0.9307887792952768,0.2569397003860779,1.1164795679739809e-17
cl4256,0.9850746268656716,2,0.02,0.1414213562373095,2112,4256,32,59.85808310277555,379,1,2,54,598.3902594963656,0.8637284998533005,4,4,0.75,1,lowest-cost,,,10.193799383897163,4.269631899563068,0.0875152326324984,0.1187645139453832,-0.05229503069335,0.1678943916905503,0.0065576366650145,0.9253200307611724,0.2529358312702803,1.2863544933960135e-17
cl4256,0.9850746268656716,3,0.02,0.1414213562373095,2112,4256,32,59.83641186735275,379,1,2,150,606.5030810848109,0.8651393492865156,4,4,1.0,1,lowest-cost,,,10.199337789871176,4.278351782613665,0.0849547185990217,0.115976972450543,-0.0428390987806884,0.1652311355616728,0.0211356569702909,0.9398012544179836,0.2502299503045958,2.3915840873801085e-18
cl4256,0.9850746268656716,4,0.02,0.1414213562373095,2112,4256,32,59.874936908970234,379,1,2,77,588.271652991608,0.8651184655307069,4,4,0.3,1,lowest-cost,,,10.189495607455331,4.28609212150575,0.0919390076040525,0.1262084245325379,-0.0383255014226024,0.1802096014169421,0.0276343327196861,0.9414103627200444,0.2732055891123878,1.8290744500979298e-17
