mixture,central_cation,system,x_NaCl,criterion,cutoff_A,mean_cation_degree,n_cation_Cl,P_MD,P_MD_block_sd,P_random,delta_P,delta_P_block_sd
MgCl2-NaCl,Mg,cl3872,0.46835443037974683,union,4.229345799932314,3.9274953512396693,1,0.28517097107438016,0.0010124928799812975,0.24262795918772118,0.04254301188665899,0.000898934854439858
MgCl2-NaCl,Mg,cl3872,0.46835443037974683,union,4.229345799932314,3.9274953512396693,2,0.4592081611570248,0.0015985314340712993,0.3504957554714932,0.10871240568553159,0.0014630276137979849
MgCl2-NaCl,Mg,cl3872,0.46835443037974683,union,4.229345799932314,3.9274953512396693,3+,0.24713223140495869,0.001495822420021132,0.3426830174029849,-0.09555078599802622,0.0010168035906451872
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,M-Cl,3.36630346,2.858951680672269,0,0.02993067226890756,0.001056205509895966,0.18279120785771813,-0.15286053558881058,0.0009086714420981619
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,M-Cl,3.36630346,2.858951680672269,1,0.5401528361344538,0.0014304726018755163,0.40598502871861814,0.13416780741583562,0.0015201213892233752
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,M-Cl,3.36630346,2.858951680672269,2,0.3914863445378151,0.000544406917323975,0.30865334232292946,0.08283300221488565,0.0005301311246640565
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,M-Cl,3.36630346,2.858951680672269,3+,0.03843014705882353,0.0006010684653887107,0.10257042110073421,-0.06414027404191068,0.0005206900918155371
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,union,4.229345799932314,4.080546743697479,0,0.018995273109243697,0.0007777956166853888,0.08901681855948138,-0.07002154545023767,0.0005978616332907284
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,union,4.229345799932314,4.080546743697479,1,0.36138655462184877,0.0006426825854965303,0.28084894337132926,0.0805376112505195,0.0006409934124519052
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,union,4.229345799932314,4.080546743697479,2,0.4387001050420168,0.0009682134295281404,0.34510406185676035,0.09359604318525644,0.0009252852064433682
MgCl2-NaCl,Mg,cl3808,0.5308641975308642,union,4.229345799932314,4.080546743697479,3+,0.18091806722689074,0.0010158125152817086,0.2850301762124292,-0.10411210898553847,0.0007997490160556381
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,M-Cl,3.44133535,3.0619513888888887,0,0.05225053418803419,0.0008611671957144707,0.21637351829254137,-0.16412298410450718,0.0008198830606669276
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,M-Cl,3.44133535,3.0619513888888887,1,0.6030779914529915,0.0017582594451821746,0.41289797940152523,0.19018001205146623,0.0017441499472346433
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,M-Cl,3.44133535,3.0619513888888887,2,0.3179471153846154,0.0007716026725348355,0.28056238482979345,0.03738473055482194,0.0008719392153817983
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,M-Cl,3.44133535,3.0619513888888887,3+,0.026724358974358976,0.0002972229614822416,0.09016611747613991,-0.06344175850178094,0.0002028652159738631
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,union,4.229345799932314,4.2271116452991455,0,0.03575801282051282,0.0006698135385797152,0.1209128326097388,-0.08515481978922598,0.000548820543624912
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,union,4.229345799932314,4.2271116452991455,1,0.44282692307692306,0.0013108611371655714,0.3185877058183392,0.12423921725858389,0.001340137607802946
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,union,4.229345799932314,4.2271116452991455,2,0.40042200854700855,0.0008629844478622848,0.3317405585270582,0.06868145001995035,0.0008531634567382796
MgCl2-NaCl,Mg,cl3744,0.5903614457831325,union,4.229345799932314,4.2271116452991455,3+,0.12099305555555556,0.000492089105462205,0.22875890304486388,-0.10776584748930831,0.000635058812799552
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,M-Cl,3.41830388,3.1286744565217393,0,0.09306521739130434,0.0005461888924522222,0.27174777422009705,-0.1786825568287927,0.0005972425450976419
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,M-Cl,3.41830388,3.1286744565217393,1,0.6536358695652174,0.0013417104086397389,0.4237679373481259,0.22986793221709145,0.0013028331474148785
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,M-Cl,3.41830388,3.1286744565217393,2,0.2391679347826087,0.0009173789890735412,0.23937116053956348,-0.00020322575695477796,0.0008932807573376391
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,M-Cl,3.41830388,3.1286744565217393,3+,0.014130978260869564,0.00021318450024255308,0.06511312789221368,-0.05098214963134412,0.0001806966054251857
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,union,4.229345799932314,4.37720652173913,0,0.06691630434782608,0.0007887538964220609,0.1610236072222289,-0.0941073028744028,0.00077986750393256
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,union,4.229345799932314,4.37720652173913,1,0.5133826086956522,0.0016701474708638365,0.35286148501090125,0.16052112368475097,0.0016203881859855338
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,union,4.229345799932314,4.37720652173913,2,0.3444413043478261,0.0009255950960867191,0.3094155389601745,0.03502576538765162,0.0008590671714896963
MgCl2-NaCl,Mg,cl3680,0.6470588235294118,union,4.229345799932314,4.37720652173913,3+,0.07525978260869565,0.0006025339578551742,0.17669936880669523,-0.10143958619799959,0.0005990832315167921
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,M-Cl,3.44997297,3.2867112831858405,0,0.15045519911504424,0.0005849203824087027,0.32444256763902923,-0.173987368523985,0.0005901941479197807
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,M-Cl,3.44997297,3.2867112831858405,1,0.6696299778761062,0.0013304483304711872,0.42251025593219205,0.24711972194391418,0.0013332477248679743
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,M-Cl,3.44997297,3.2867112831858405,2,0.1722245575221239,0.0007798515657744944,0.20401362410676982,-0.03178906658464592,0.0007610390868024242
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,M-Cl,3.44997297,3.2867112831858405,3+,0.007690265486725664,0.0001265100610614386,0.04903355232200887,-0.04134328683528321,0.00014261676344238904
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,union,4.229345799932314,4.527726769911505,0,0.11479314159292035,0.0008344106363544734,0.21131732217379098,-0.09652418058087063,0.0008925329164553457
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,union,4.229345799932314,4.527726769911505,1,0.5669629424778762,0.0017279671948897536,0.3811310894630434,0.18583185301483274,0.0017151788735206138
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,union,4.229345799932314,4.527726769911505,2,0.2761946902654867,0.0009766593484163645,0.2780006899013788,-0.0018059996358920638,0.0009378438463160481
MgCl2-NaCl,Mg,cl3616,0.7011494252873564,union,4.229345799932314,4.527726769911505,3+,0.04204922566371681,0.0004798856609872751,0.12955089846178686,-0.08750167279807004,0.00044698331758044537
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,M-Cl,3.41955799,3.342001689189189,0,0.23238513513513515,0.00128232497969621,0.39783933567417434,-0.1654542005390392,0.0011981720080993994
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,M-Cl,3.41955799,3.342001689189189,1,0.6506114864864865,0.0028964234329297016,0.41158373850328295,0.23902774798320353,0.0028705982759465055
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,M-Cl,3.41955799,3.342001689189189,2,0.11360585585585585,0.0016106647498657506,0.15965890323670287,-0.04605304738084702,0.0016782705653217024
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,M-Cl,3.41955799,3.342001689189189,3+,0.0033975225225225227,0.00014710392954084072,0.030918022585839745,-0.027520500063317223,0.00015477542909776755
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,union,4.229345799932314,4.679166666666666,0,0.1860061936936937,0.0016732930252900383,0.27401733775798787,-0.08801114406429417,0.0015155207793637342
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,union,4.229345799932314,4.679166666666666,1,0.586651463963964,0.0030281098866092684,0.3995956941657929,0.18705576979817107,0.003064655865722534
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,union,4.229345799932314,4.679166666666666,2,0.20569481981981982,0.001525331238616377,0.2378402165594675,-0.03214539673964767,0.001513416788440659
MgCl2-NaCl,Mg,cl3552,0.7528089887640449,union,4.229345799932314,4.679166666666666,3+,0.021647522522522524,0.0005875091576631287,0.08854675151675183,-0.0668992289942293,0.0006529369680526073
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,M-Cl,3.47181263,3.5489076834862385,0,0.33079243119266055,0.00040662827639209104,0.4652097304232589,-0.13441729923059836,0.0007042117683629687
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,M-Cl,3.47181263,3.5489076834862385,1,0.5948979357798165,0.001252421758171785,0.3895249019920428,0.20537303378777372,0.0013468270027389478
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,M-Cl,3.47181263,3.5489076834862385,2,0.07274770642201835,0.0008653309465044975,0.12481362139082536,-0.05206591496880701,0.0007075041833523389
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,M-Cl,3.47181263,3.5489076834862385,3+,0.0015619266055045872,9.769605729579796e-05,0.020451746193872786,-0.0188898195883682,6.47205312063654e-05
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,union,4.229345799932314,4.828158256880734,0,0.28023394495412846,0.0006811808353929928,0.35217623353353117,-0.07194228857940271,0.0007304944440491674
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,union,4.229345799932314,4.828158256880734,1,0.5710733944954128,0.0015773021096718287,0.4032123835704891,0.16786101092492373,0.0015795132685353837
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,union,4.229345799932314,4.828158256880734,2,0.13889392201834863,0.0006896228015814108,0.18991629349671452,-0.051022371478365885,0.0006472767264824291
MgCl2-NaCl,Mg,cl3488,0.8021978021978022,union,4.229345799932314,4.828158256880734,3+,0.009798738532110092,0.0003932896918701732,0.054695089399265304,-0.04489635086715521,0.0003378640310090432
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,M-Cl,3.40450655,3.5330332943925233,0,0.4541407710280374,0.0005647582192682986,0.5672234534347884,-0.11308268240675101,0.0005576925450135573
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,M-Cl,3.40450655,3.5330332943925233,1,0.506632593457944,0.0010045879935869852,0.34355051239348217,0.16308208106446181,0.0010480378991124524
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,M-Cl,3.40450655,3.5330332943925233,2,0.03876810747663551,0.0005786264012351192,0.07987032099361434,-0.041102213516978826,0.000509022701690108
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,M-Cl,3.40450655,3.5330332943925233,3+,0.0004585280373831776,8.414053908228932e-05,0.009355713178115057,-0.00889718514073188,7.668551773475e-05
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,union,4.229345799932314,4.983515186915888,0,0.3992605140186916,0.0007616993764557128,0.44847019102697067,-0.04920967700827905,0.000963863514767585
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,union,4.229345799932314,4.983515186915888,1,0.5128247663551402,0.0017529221665200905,0.38525510530517015,0.12756966104997003,0.0017945521957187203
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,union,4.229345799932314,4.983515186915888,2,0.08425292056074767,0.0007836452821361575,0.13711902604428328,-0.05286610548353561,0.0006746988311331893
MgCl2-NaCl,Mg,cl3424,0.8494623655913979,union,4.229345799932314,4.983515186915888,3+,0.0036617990654205608,0.00024537403589783914,0.029155677623575935,-0.025493878558155374,0.000203954962914993
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,M-Cl,3.46782959,3.773934523809524,0,0.5900136904761905,0.001046990223208607,0.6600895720771439,-0.07007588160095346,0.0009394675918945746
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,M-Cl,3.46782959,3.773934523809524,1,0.38989285714285715,0.0012971445451792965,0.28696851578495547,0.10292434135790168,0.0012508772750393768
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,M-Cl,3.46782959,3.773934523809524,2,0.019919047619047617,0.0003512245241768003,0.04871426120287822,-0.028795213583830605,0.0003325425350959285
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,M-Cl,3.46782959,3.773934523809524,3+,0.0001744047619047619,3.209597551081645e-05,0.004227650935022586,-0.004053246173117824,3.629769606990986e-05
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,union,4.229345799932314,5.1286410714285715,0,0.5441065476190476,0.001260880227623835,0.568131995962234,-0.024025448343186318,0.0012482285745431092
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,union,4.229345799932314,5.1286410714285715,1,0.41171071428571426,0.0018735708839387028,0.336768427817038,0.07494228646867629,0.0018591235532345986
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,union,4.229345799932314,5.1286410714285715,2,0.04295595238095238,0.0005596124549840196,0.08314623987663812,-0.04019028749568574,0.0005631728781194981
MgCl2-NaCl,Mg,cl3360,0.8947368421052632,union,4.229345799932314,5.1286410714285715,3+,0.0012267857142857143,0.0001533445860629906,0.011953336344089825,-0.01072655062980411,0.00013722269963307236
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,M-Cl,3.43223406,3.813785800970874,0,0.743868932038835,0.001022972142058939,0.7849628946818444,-0.04109396264300946,0.0010948357909951558
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,M-Cl,3.43223406,3.813785800970874,1,0.2495861650485437,0.0018228588616171057,0.19512371641106818,0.05446244863747551,0.0018770590060646368
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,M-Cl,3.43223406,3.813785800970874,2,0.006512742718446602,0.0007900551848631435,0.018982128418391555,-0.012469385699944952,0.0007758500919119645
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,M-Cl,3.43223406,3.813785800970874,3+,3.2160194174757284e-05,1.6422777430490725e-05,0.000931260488695839,-0.0008991002945210817,1.578628397740816e-05
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,union,4.229345799932314,5.2780382281553395,0,0.7099836165048544,0.0015528003320396618,0.7149990385339078,-0.005015422029053362,0.0015104954458144547
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,union,4.229345799932314,5.2780382281553395,1,0.2747020631067961,0.003038488307885299,0.24656211722613763,0.02813994588065849,0.003009089294646391
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,union,4.229345799932314,5.2780382281553395,2,0.01506735436893204,0.0014641359717691357,0.03553584959941304,-0.020468495230481002,0.0014701865252024946
MgCl2-NaCl,Mg,cl3296,0.9381443298969072,union,4.229345799932314,5.2780382281553395,3+,0.0002469660194174757,6.29359033204442e-05,0.0029029946405415637,-0.002656028621124088,6.499938782458108e-05
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,M-Cl,3.49964099,4.015998774509804,0,0.8245974264705882,0.0005144167532349101,0.8463676243871858,-0.021770197916597622,0.00045611178862929927
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,M-Cl,3.49964099,4.015998774509804,1,0.17254105392156863,0.0007053445333788945,0.1436794436331382,0.028861610288430428,0.0006536461499104624
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,M-Cl,3.49964099,4.015998774509804,2,0.002854779411764706,0.00030009969218161645,0.009625584011110655,-0.00677080459934595,0.0003059737624529667
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,M-Cl,3.49964099,4.015998774509804,3+,6.7401960784313725e-06,6.64199858721777e-06,0.00032734796856540574,-0.0003206077724869744,7.305501191858511e-06
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,union,4.229345799932314,5.350158088235294,0,0.8012248774509804,0.0007014874374526497,0.8006237989999719,0.0006010784510084299,0.0006537315729461586
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,union,4.229345799932314,5.350158088235294,1,0.1923799019607843,0.001118829176161454,0.1813123266056515,0.011067575355132808,0.0010806703472786086
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,union,4.229345799932314,5.350158088235294,2,0.0063388480392156865,0.00042007687502457376,0.01715755710594286,-0.010818709066727172,0.00042889439659781815
MgCl2-NaCl,Mg,cl3264,0.9591836734693877,union,4.229345799932314,5.350158088235294,3+,5.637254901960784e-05,2.5133755272051082e-05,0.00090631728843379,-0.0008499447394141822,2.5572015959167658e-05
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,M-Cl,3.49684943,4.070767326732673,0,0.9104857673267327,0.00025326912715920193,0.9203789270736926,-0.009893159746959923,0.0002565528356351699
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,M-Cl,3.49684943,4.070767326732673,1,0.08880012376237624,0.0004515970228988117,0.07704650802131874,0.011753615741057502,0.00046693406658673505
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,M-Cl,3.49684943,4.070767326732673,2,0.0007141089108910891,0.0002469768843957681,0.0025328311890197987,-0.0018187222781287096,0.0002450353477955466
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,M-Cl,3.49684943,4.070767326732673,3+,0.0,0.0,4.173371596880758e-05,-4.173371596880758e-05,8.578539409508605e-08
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,union,4.229345799932314,5.423456683168316,0,0.8980544554455445,0.00041399393573529554,0.8953070181260636,0.0027474373194809054,0.0004251559747377105
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,union,4.229345799932314,5.423456683168316,1,0.10036200495049505,0.000836011759710223,0.0999404211350865,0.0004215838154085494,0.0008464387601008536
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,union,4.229345799932314,5.423456683168316,2,0.0015742574257425744,0.00044366265789934616,0.004635041432335663,-0.003060784006593089,0.0004427191475284123
MgCl2-NaCl,Mg,cl3232,0.9797979797979798,union,4.229345799932314,5.423456683168316,3+,9.282178217821782e-06,9.784274938639789e-06,0.0001175193065141195,-0.00010823712829629773,9.685663670665578e-06
