mixture,central_cation,system,x_NaCl,r_A,alpha_XNa,alpha_block_sd,random_reference
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,6.3500000000000005,0.14338846908495162,0.0034948139384987395,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,6.45,0.15579048029451814,0.007403927450562471,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,6.550000000000001,0.16966971543862364,0.00868507573639047,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,6.65,0.17322983352511312,0.010521136199626479,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,6.75,0.17497249551201555,0.011248141905047039,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,6.8500000000000005,0.1620293109582286,0.0055989871629197425,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,6.95,0.15511110164536723,0.005941781789720626,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.050000000000001,0.14250248367939433,0.008741302985767798,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.15,0.1258562292591181,0.004951723820297022,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.25,0.11621138551343435,0.013263073122180787,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.3500000000000005,0.09775072169234322,0.015024513843033617,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.45,0.07876384302713113,0.006767237016905103,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.550000000000001,0.06152200583023304,0.013552430809570418,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.65,0.042672573377454226,0.009225921576772754,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.75,0.011977313484906604,0.00910755152632665,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.8500000000000005,-0.002327670932493975,0.007497092692723175,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,7.95,-0.01278433496412723,0.012202571998214876,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.05,-0.038888533281393745,0.007024219248620131,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.15,-0.05026474399687397,0.01481452920295795,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.25,-0.06673377578051909,0.012730601864874198,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.350000000000001,-0.06911221819968016,0.010421698658489744,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.45,-0.0716614159075959,0.008916118018744488,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.55,-0.07061013303577734,0.01422633900491188,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.65,-0.06254441460159876,0.004408217169076182,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.75,-0.055199981778425666,0.011079871780515076,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.850000000000001,-0.03895625893828947,0.007146891967087328,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,8.95,-0.02345876299091887,0.010183905011185221,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.05,-0.013012786034680479,0.010456482644383307,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.15,-0.003854014676463402,0.005903142576851707,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.25,0.0007870919869150672,0.010679709268602967,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.350000000000001,0.017821310185892503,0.011621481566314167,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.45,0.027319771864780185,0.008664312510667928,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.55,0.03558546920433736,0.009758027417073153,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.650000000000002,0.042313871464535135,0.009677164625118147,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.75,0.04282342907491643,0.010925466653348682,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.850000000000001,0.04423642676597117,0.008842499442860927,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,9.95,0.037455736882750834,0.004952497790728055,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.05,0.03642855717896132,0.006873380084662194,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.150000000000002,0.0338867372602365,0.0061005944977878465,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.25,0.029358406442015816,0.011308472832538165,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.350000000000001,0.024575292789175363,0.011064533621325296,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.45,0.02044933979187713,0.008717725518799853,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.55,0.012776246242925393,0.010338785388854896,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.650000000000002,0.004910539949019355,0.008176828021084272,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.75,0.00201161358564117,0.003939872168776783,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.850000000000001,-0.005784682009374542,0.004742447235962887,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,10.95,-0.011577722660505163,0.01287673752678891,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.05,-0.01595738807837832,0.009985283587072288,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.150000000000002,-0.020498993869778603,0.0065331414929637776,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.25,-0.028174805515524426,0.003458129310982498,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.350000000000001,-0.02860735721219765,0.013603677072552733,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.45,-0.032309878428867345,0.009786999729987235,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.55,-0.02855795995574062,0.009377343681202317,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.650000000000002,-0.030778917553354157,0.005964345721435903,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.75,-0.03383436141070084,0.004848729412129092,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.850000000000001,-0.026451015328735172,0.0045697517554741645,0.0
MgCl2-NaCl,Mg,cl4224,0.058823529411764705,11.95,-0.023177267242405097,0.011514256536621527,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.15000000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.35000000000000003,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.45,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.8500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,0.95,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.1500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.35,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.4500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.85,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,1.9500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.1500000000000004,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.3500000000000005,nan,nan,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.45,1.0,0.0,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.55,1.0,0.0,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.6500000000000004,0.6631562881562881,0.3666159146894156,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.75,0.59159881569208,0.0989248242159017,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.8500000000000005,0.586838836422581,0.10130034341660524,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,2.95,0.604133450255102,0.02531755006316049,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.05,0.5967880716643094,0.015814860555462062,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.1500000000000004,0.5676055481130688,0.012314046352842948,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.25,0.5088590020492001,0.01981068548470934,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.3500000000000005,0.4207521700053227,0.00546280936666087,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.45,0.31735164657272374,0.006389347953676103,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.55,0.23944389046012582,0.011305624843133726,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.6500000000000004,0.14688228409450077,0.008304682817405741,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.75,0.08572186287229444,0.017055880545213228,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.8500000000000005,0.05097226924785647,0.01263453639692447,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,3.95,0.014804203608667743,0.012790998072010708,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.050000000000001,-0.024902307243915844,0.012120016052483243,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.15,-0.04826490700047992,0.016094717429177476,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.25,-0.09157234124501645,0.006274960041609851,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.35,-0.14243203280946992,0.005429350212111457,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.45,-0.2168317755844973,0.011115988791446617,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.550000000000001,-0.2893165368960142,0.008871014107599684,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.65,-0.3892259467104622,0.013500379114184146,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.75,-0.4979738759910741,0.019557919023197357,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.8500000000000005,-0.599222212130837,0.014069563613837013,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,4.95,-0.6627724114333842,0.011609603798452082,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.050000000000001,-0.6731641974819111,0.01325371007277883,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.15,-0.6470684514550593,0.009769864598747922,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.25,-0.5675214263787707,0.01686059744387993,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.3500000000000005,-0.49042488235895854,0.023251842016803814,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.45,-0.3930193636461281,0.014263429603288663,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.550000000000001,-0.28792263588377076,0.023769063165602785,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.65,-0.2058419293437561,0.02002315501700249,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.75,-0.11809753319150573,0.010226292106264582,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.8500000000000005,-0.057877710754904665,0.009808374967205505,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,5.95,0.002390999285981743,0.004768451784507208,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.050000000000001,0.04912509604430182,0.003827862446926016,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.15,0.08370330056809228,0.01088884621622003,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.25,0.11869021399365687,0.014447774940579552,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.3500000000000005,0.13579047776174147,0.011046922261903134,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.45,0.15306364988932042,0.010251573659582696,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.550000000000001,0.163658163717315,0.006972969645591418,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.65,0.16356438126819928,0.013772428981897844,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.75,0.16607280558104054,0.005561419279983444,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.8500000000000005,0.16096277805203563,0.002961707118293241,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,6.95,0.15088834042966404,0.010673194624570951,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.050000000000001,0.1355691547945319,0.009308930075911593,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.15,0.13341131096780368,0.006886441863519474,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.25,0.11341658186353876,0.004078206946235097,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.3500000000000005,0.09372266661008033,0.006700771706113753,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.45,0.07683758434672294,0.0018211574124252423,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.550000000000001,0.054079593861642294,0.007528825577418453,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.65,0.04042696199166329,0.007164414709904047,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.75,0.025414525784562936,0.008732995171814533,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.8500000000000005,0.002564945924273254,0.0037023767537230955,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,7.95,-0.0179490163554763,0.007993851680145273,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.05,-0.033147771398038595,0.00544521512474779,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.15,-0.046555436340096845,0.010464128607592688,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.25,-0.056170764838289644,0.00889586016096689,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.350000000000001,-0.06726775027480336,0.013147968967323901,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.45,-0.06430195155225227,0.0055678764507022084,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.55,-0.06789093510864674,0.006201022409766671,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.65,-0.06438259421092885,0.006904941644051894,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.75,-0.05364641087537292,0.005812745706510825,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.850000000000001,-0.04145455108602358,0.009612633480499183,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,8.95,-0.02891182723834529,0.006663411677841303,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.05,-0.016688166734525556,0.006688805430388367,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.15,-0.008815462975055421,0.008828098699592937,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.25,0.006027671460238082,0.009591416359227984,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.350000000000001,0.017241283410862285,0.011303404177395747,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.45,0.022519470120332175,0.00879652667768054,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.55,0.027857365777509635,0.00609096528147399,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.650000000000002,0.035617590188235515,0.007380229332279698,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.75,0.04019204363118012,0.001844996533537652,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.850000000000001,0.03893054134008167,0.002738825536531314,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,9.95,0.038531936759830576,0.009353453428023,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.05,0.035441827692485495,0.00815783628170241,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.150000000000002,0.02811155206817284,0.005083155405116334,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.25,0.03366167499722317,0.006936558957209723,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.350000000000001,0.023138980882390525,0.0018520099048286635,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.45,0.018123251445883448,0.004169015908101558,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.55,0.015112806501034637,0.008835672044285467,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.650000000000002,0.003854121932486909,0.005353286957009243,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.75,-0.0037027232269697397,0.0022465200381904735,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.850000000000001,-0.0057051023483492,0.007134076417107841,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,10.95,-0.0122059683860829,0.006756032082562001,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.05,-0.02008929811880833,0.003688132417179075,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.150000000000002,-0.022329781080890232,0.005989349543468169,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.25,-0.02634321368050041,0.0025345763321859578,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.350000000000001,-0.027662119083302183,0.004651739444102382,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.45,-0.029104710572403825,0.007935055076063601,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.55,-0.03463944044433398,0.005517648545094021,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.650000000000002,-0.029007894243412435,0.00509173193262266,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.75,-0.02932484039804728,0.006640004918137062,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.850000000000001,-0.023915857645350647,0.0070738275900780944,0.0
MgCl2-NaCl,Mg,cl4192,0.10144927536231885,11.95,-0.021290911704979765,0.003299108814970181,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.15000000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.35000000000000003,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.45,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.8500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,0.95,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.1500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.35,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.4500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.55,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.6500000000000001,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.75,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.85,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,1.9500000000000002,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.05,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.1500000000000004,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.25,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.3500000000000005,nan,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.45,1.0,nan,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.55,0.900743006993007,0.14366143724696356,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.6500000000000004,0.29352375565610855,0.1830382432685653,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.75,0.5855101495726496,0.07797458442901552,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.8500000000000005,0.5254330050493563,0.061711392744583246,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,2.95,0.5289793662845823,0.02469421385817344,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.05,0.5377503146665568,0.04332167620444297,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.1500000000000004,0.49280096706362997,0.019681144377595824,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.25,0.4367684247354926,0.01232807363742311,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.3500000000000005,0.3682811310675993,0.007493927577625615,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.45,0.2787805339960663,0.018408243621778363,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.55,0.19548582584605945,0.014273006777944006,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.6500000000000004,0.108952831288329,0.015897018447831417,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.75,0.04945082184579719,0.017852873435885933,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.8500000000000005,0.003623629979581988,0.009233689613631678,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,3.95,-0.0251352077487772,0.007858443209324894,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.050000000000001,-0.05239525272609957,0.010472071742502156,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.15,-0.06822561280978334,0.0063894629159195054,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.25,-0.10861749015732536,0.004323929795214411,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.35,-0.15329460090594482,0.00617526518223088,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.45,-0.2090460172955333,0.008534572376672524,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.550000000000001,-0.2694425859414158,0.011464530056193594,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.65,-0.343917881545702,0.011187790096829775,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.75,-0.43353302149205164,0.007613137575084578,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.8500000000000005,-0.518837254479986,0.016254547889878127,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,4.95,-0.5650203614025673,0.016562143502149965,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.050000000000001,-0.579686463072844,0.015218303069102499,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.15,-0.5538687063510552,0.020648873375175635,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.25,-0.5118829920873533,0.019088454322946712,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.3500000000000005,-0.4190301297562735,0.010772426613487582,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.45,-0.35198245220910485,0.00958535208562009,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.550000000000001,-0.2655167357454591,0.007496207818368687,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.65,-0.19209019525283777,0.012428501213110054,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.75,-0.12281523231143154,0.007712753550891552,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.8500000000000005,-0.051024613118225925,0.007044467605588339,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,5.95,0.00047966849219405194,0.007971152824958368,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.050000000000001,0.04033589409473626,0.004023615519951115,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.15,0.08094081657978758,0.010546326302583453,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.25,0.10303361016128876,0.007271481063627654,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.3500000000000005,0.12899106059163112,0.007806857708284106,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.45,0.14226391706128338,0.006798547574261167,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.550000000000001,0.15559219284348824,0.0011529666518537783,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.65,0.1538461660251117,0.005403147785950534,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.75,0.15558596766328803,0.005828946842297852,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.8500000000000005,0.1510757155797977,0.0027488696877929013,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,6.95,0.1443979802681259,0.004393811774337645,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.050000000000001,0.13620909410146498,0.006015431225121631,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.15,0.12233302170754157,0.008421389625438789,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.25,0.11057261441826294,0.007223626269550791,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.3500000000000005,0.0957769555086041,0.004436656090531127,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.45,0.07769697573067402,0.005583358887288672,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.550000000000001,0.06393422872458443,0.004183429539829978,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.65,0.04159323315117314,0.007754956356429879,0.0
MgCl2-NaCl,Mg,cl4128,0.18309859154929578,7.75,0.02374658589081602,0.006775630887193031,0.0
