tag,x_LiCl,split,k2cut_cycles2_per_A2,k_max_cycles_per_A,n_Li,n_Cl,n_Na,box_L,n_fit_points,fit_converged,fit_status,fit_nfev,fit_cost,fit_rmse,n_starts,n_starts_converged,best_start_factor,n_basins,selection_rule,alt_S0_NN,alt_cost,kappa_calculated,kappa_used,S0_LiLi,S0_LiCl,S0_LiNa,S0_ClCl,S0_ClNa,S0_NaNa,S0_NN,S0_ZZ
li2560,0.8,0,0.015,0.1224744871391589,2560,3200,640,55.20408389657236,222,1,2,41,380.4996129978727,0.9003913069679745,4,4,0.5,1,lowest-cost,,,8.159000140124594,5.757876620584423,0.3145320532590582,0.1060493956312256,-0.3919304489139266,0.0730731816248657,-0.0487021898170629,0.6749594907438025,0.1461463632497315,-8.917784822180586e-18
li2560,0.8,1,0.015,0.1224744871391589,2560,3200,640,55.20587567528709,222,1,2,1994,415.14272412722727,0.9397932602173904,4,4,1.0,1,lowest-cost,,,8.158602926857405,7.418928340410464,0.2488655997126551,0.0939514209262298,-0.2876494356515641,0.0711986963164852,-0.0286977169794342,0.511128825338063,0.1423973926329706,1.9805781689365997e-17
li2560,0.8,2,0.015,0.1224744871391589,2560,3200,640,55.193151938442014,222,1,2,36,436.9057153373271,0.9622070715165496,4,4,1.0,1,lowest-cost,,,8.16142430674404,5.291374141571885,0.3222174513812086,0.1052638087891541,-0.4090578707393287,0.0711168469095919,-0.0515055135430148,0.7029459119804402,0.1422336938191839,-1.0551945729613359e-17
li2560,0.8,3,0.015,0.1224744871391589,2560,3200,640,55.207297445447075,222,1,2,50,439.646123198676,0.9774673320132484,4,4,1.0,1,lowest-cost,,,8.158287762448643,5.627052003464919,0.3227875852183247,0.107585174902642,-0.4050074059831376,0.0737438714046598,-0.0502740404204617,0.6975986400825507,0.1474877428093196,-1.4758087117688282e-17
li2560,0.8,4,0.015,0.1224744871391589,2560,3200,640,55.2107555816427,222,1,2,770,410.1991767819042,0.9600682670551358,4,4,0.75,1,lowest-cost,,,8.157521280588439,9.639790299388494,0.2007860822040205,0.0879199100586736,-0.2049772689411791,0.0710311660606668,-0.0170093042846181,0.3719205772519746,0.1420623321213337,-4.19452482133936e-18
li2720,0.85,0,0.015,0.1224744871391589,2720,3200,480,54.99669878474258,222,1,2,158,331.7101383148289,0.8174575336079135,4,4,1.0,1,lowest-cost,,,8.205193347733278,5.126339772292655,0.2472211789480832,0.0955211753782065,-0.3418695041926057,0.0710034357940213,-0.0440557962220823,0.7000606219829526,0.1420068715880427,-8.604318275479183e-18
li2720,0.85,1,0.015,0.1224744871391589,2720,3200,480,55.00174805208336,222,1,2,35,413.5707876158562,0.9345310969228996,4,4,0.5,1,lowest-cost,,,8.20406349462666,6.853538027856413,0.2430662858234953,0.0941812135388879,-0.3354386468255987,0.07099821845405,-0.0408795201451384,0.6929532290087107,0.1419964369081001,-1.6394688909446578e-17
li2720,0.85,2,0.015,0.1224744871391589,2720,3200,480,54.99121022004631,222,1,2,5324,406.5574167062101,0.9252771481594864,4,4,0.75,1,lowest-cost,,,8.206421794735332,4.161759773852431,0.2439266758253889,0.0934986139456611,-0.3392492492697813,0.0696516969921022,-0.042731311563301,0.6972429723348349,0.1393033939842045,-1.6560411704000348e-17
li2720,0.85,3,0.015,0.1224744871391589,2720,3200,480,54.988824038594416,222,1,2,48,404.68946951786813,0.9276535661503252,4,4,0.3,1,lowest-cost,,,8.206955963930136,8.171875176598679,0.2353500798803355,0.0948281689561582,-0.3153999709600568,0.0715504242532659,-0.0409937928387414,0.644956588350365,0.1431008485065319,-2.0727366930409458e-18
li2720,0.85,4,0.015,0.1224744871391589,2720,3200,480,55.00567529705634,222,1,2,42,407.966735968661,0.930565995717034,4,4,0.75,1,lowest-cost,,,8.203184890959559,5.464234827862206,0.2414261101827172,0.0935664626564055,-0.3331215277959272,0.0707228004623128,-0.0401272465324238,0.6893797445543293,0.1414456009246258,9.889264252576208e-18
li2880,0.9,0,0.015,0.1224744871391589,2880,3200,320,54.771436923655294,210,1,2,48,354.5639478844102,0.8884034731120096,4,4,1.0,1,lowest-cost,,,8.255864363939837,4.297383491687264,0.2020789931552919,0.089771439473189,-0.3223547618986523,0.0711274099825336,-0.0443896988061635,0.826691732819623,0.1422548199650672,-6.096820004677036e-18
li2880,0.9,1,0.015,0.1224744871391589,2880,3200,320,54.76766641235646,210,1,2,26,401.69401494365104,0.9364850433955724,4,4,0.75,1,lowest-cost,,,8.256716948165241,0.8256716985738043,0.1988836771219816,0.0872129424724419,-0.320859491707792,0.0695766120979713,-0.04161826130971,0.83096997712863,0.1391532241959427,-1.4701050637072455e-17
li2880,0.9,2,0.015,0.1224744871391589,2880,3200,320,54.75877306250158,210,1,2,210,400.5521622198391,0.9523738964040044,4,4,1.0,1,lowest-cost,,,8.258728484848243,5.294007828477031,0.1938274481780041,0.0875708690166194,-0.3045589417612256,0.0709937636515205,-0.038210614243381,0.7928442534805213,0.141987527303041,-2.2827898956654537e-17
li2880,0.9,3,0.015,0.1224744871391589,2880,3200,320,54.77460015357448,222,1,2,67,420.42547831778,0.9647073385636904,4,4,0.3,1,lowest-cost,,,8.255149210747021,3.936190456188635,0.2007147001227086,0.090401204926774,-0.3162703895758847,0.0720084000620691,-0.0434930599195734,0.8112740369716224,0.1440168001241383,-1.1797226155057565e-17
li2880,0.9,4,0.015,0.1224744871391589,2880,3200,320,54.784676844848,222,1,2,32,398.9880731500516,0.9530871055991804,4,4,1.0,1,lowest-cost,,,8.252871728166232,3.9995597412424417,0.2014317818513561,0.089143005476032,-0.3224004107769445,0.0702895506612756,-0.0451539406286706,0.824411934612219,0.1405791013225513,2.7195430442741746e-17
li3040,0.95,0,0.015,0.1224744871391589,3040,3200,160,54.56373781362934,210,1,2,48,311.15441801753957,0.8441725279131381,4,4,0.3,1,lowest-cost,,,8.30304862547061,4.373659191883124,0.1357908095421933,0.07983541823505,-0.2348635718846027,0.0698847553983077,-0.0354603928787646,0.8651628773924493,0.1397695107966154,-8.91459460168921e-18
li3040,0.95,1,0.015,0.1224744871391589,3040,3200,160,54.55411536060263,210,1,2,67,342.3171982587304,0.9226118555801583,4,4,0.5,1,lowest-cost,,,8.30524550515105,4.311272890031256,0.1334556565382959,0.0788070408626197,-0.2292839193454624,0.069595008107001,-0.0322735891158331,0.8550935555240009,0.1391900162140021,-2.4085084916352722e-17
li3040,0.95,2,0.015,0.1224744871391589,3040,3200,160,54.56403834350846,210,1,2,43,384.40500855648304,0.9284748915792708,4,4,0.5,1,lowest-cost,,,8.302980027796036,3.931488966133158,0.1382969037858423,0.0809729380503092,-0.240700240170313,0.0710740731418165,-0.0350999361570897,0.8922163360820528,0.142148146283633,-9.82077934517677e-18
li3040,0.95,3,0.015,0.1224744871391589,3040,3200,160,54.57475507251604,210,1,2,1963,372.2322812809381,0.922153180669724,4,4,0.3,1,lowest-cost,,,8.300534489971545,6.066765597711374,0.1259644482418205,0.0755176919874979,-0.2113409147890822,0.0676731619134454,-0.0265304072413072,0.8025661020764188,0.1353463238268909,-1.3877785149695881e-17
li3040,0.95,4,0.015,0.1224744871391589,3040,3200,160,54.5619266170756,210,1,2,25,376.0076794025797,0.913531610010786,4,4,1.0,1,lowest-cost,,,8.30346206150895,4.720736462746711,0.1310695595983097,0.0792855750308283,-0.2167430940552292,0.0702934685841349,-0.0312358609831492,0.8050702267089651,0.1405869371682698,-5.384826931153997e-18
