system,solute_cation,tag,x_LiCl,split,k2cut_cycles2_per_A2,k_max_cycles_per_A,n_Li,n_Cl,n_Na,box_L,n_fit_points,fit_converged,fit_status,fit_nfev,fit_cost,fit_rmse,n_starts,n_starts_converged,best_start_factor,n_basins,selection_rule,alt_S0_NN,alt_cost,kappa_calculated,kappa_used,S0_LiLi,S0_LiCl,S0_LiNa,S0_ClCl,S0_ClNa,S0_NaNa,S0_NN,S0_ZZ,x_MgCl2,n_Mg,S0_MgMg,S0_MgCl,S0_MgNa
MgCl2-NaCl,Mg,cl3744,,1,0.02,0.1414213562373095,,3744,1568,58.564513466799845,367,1,2,212,274.1473755845212,0.545771850283876,4,4,0.75,1,lowest-cost,,,9.175514282309589,8.780397800857026,,,,0.0868535834198251,0.0152600069980526,0.2263734358979351,0.1368521683121217,-5.4707894282695735e-18,0.4096385542168674,1088,0.1392889458522853,0.0713987279833002,-0.1217255658938131
MgCl2-NaCl,Mg,cl3744,,2,0.02,0.1414213562373095,,3744,1568,58.563438870235686,367,1,2,162,285.8709073751294,0.5578398569281826,4,4,0.5,1,lowest-cost,,,9.175766829501397,8.440984619654856,,,,0.0918781126424041,0.0189459564310751,0.2179046748028479,0.1450401493337931,-2.1126267639813777e-18,0.4096385542168674,1088,0.1364560464320074,0.0738466085116326,-0.1132234406411719
MgCl2-NaCl,Mg,cl3744,,3,0.02,0.1414213562373095,,3744,1568,58.5531076847575,367,1,2,495,281.46801815693266,0.5481150518246807,4,4,0.3,1,lowest-cost,,,9.178195412735112,10.891007220007449,,,,0.0924217048171838,0.014108344117694,0.2205105767801653,0.1431681081986006,7.822119362055811e-19,0.4096385542168674,1088,0.1432491667974459,0.0772545541856595,-0.1192746045723766
MgCl2-NaCl,Mg,cl3744,,4,0.02,0.1414213562373095,,3744,1568,58.571233547475515,367,1,2,258,297.02817459295744,0.5700432200924163,4,4,0.5,1,lowest-cost,,,9.173935219760596,9.057334968627206,,,,0.093069347564771,0.019171194135802,0.2230035923867201,0.1470483277121066,4.2905518488306884e-18,0.4096385542168674,1088,0.1390671713702215,0.0748163054026377,-0.1160751281019982
MgCl2-NaCl,Mg,cl3808,,0,0.02,0.1414213562373095,,3808,1376,58.595360509393345,367,1,2,205,125.4071240337076,0.3534785008385668,4,4,0.75,1,lowest-cost,,,9.34864636188526,7.080396526040281,,,,0.0944837475926994,0.0146222986828063,0.2567514037311451,0.1481353546560974,-1.955193061380228e-18,0.4691358024691358,1216,0.1328415554369601,0.0758231988356025,-0.1236225453446354
MgCl2-NaCl,Mg,cl3808,,1,0.02,0.1414213562373095,,3808,1376,58.62416085198134,367,1,2,143,302.7967204188392,0.5793017189260976,4,4,1.0,1,lowest-cost,,,9.341758131588003,6.1986467054582235,,,,0.0936974873129436,0.014176059111088,0.2607530286703913,0.1470584289327126,-8.717643447364496e-18,0.4691358024691358,1216,0.1337780475175893,0.0753648504445264,-0.1261457623562987
MgCl2-NaCl,Mg,cl3808,,2,0.02,0.1414213562373095,,3808,1376,58.60195034005445,367,1,2,61,305.7222155356409,0.5840824880306147,4,4,0.75,1,lowest-cost,,,9.34706951339807,6.967245422673273,,,,0.0958039349443221,0.0147595117874689,0.2492088389250283,0.1495709573175269,1.4147480220347414e-17,0.4691358024691358,1216,0.1316122226788933,0.0769183375828686,-0.1194894093105977
MgCl2-NaCl,Mg,cl3808,,3,0.02,0.1414213562373095,,3808,1376,58.57719214536555,367,1,2,95,305.1045781089817,0.5862740407538307,4,4,1.0,1,lowest-cost,,,9.352996078222414,6.939284402694267,,,,0.090472600355637,0.0165199167609995,0.2567226194170373,0.1437819544660296,-2.1702682057302546e-18,0.4691358024691358,1216,0.1279070181463957,0.0712647797935153,-0.1219281977003416
MgCl2-NaCl,Mg,cl3808,,4,0.02,0.1414213562373095,,3808,1376,58.57776499004191,367,1,2,160,291.38298186856775,0.5683723602570308,4,4,1.0,1,lowest-cost,,,9.352858881090189,7.484057231035618,,,,0.0950510342129536,0.0136770768747097,0.2509172132642747,0.1480741112622404,-3.1251719170614173e-18,0.4691358024691358,1216,0.1325248871222823,0.0768278847894738,-0.1213558097941751
MgCl2-NaCl,Mg,cl3872,,0,0.02,0.1414213562373095,,3872,1184,58.65745338359904,367,1,2,121,131.4509841513114,0.3612214363745497,4,4,0.3,1,lowest-cost,,,9.51048680637923,6.4311828573586025,,,,0.099196066449962,0.0124091452419888,0.2923885336376672,0.1547808705419103,-1.669784820457724e-18,0.5316455696202531,1344,0.1259553472821258,0.0783610157005747,-0.1266853200469482
MgCl2-NaCl,Mg,cl3872,,1,0.02,0.1414213562373095,,3872,1184,58.664346837457025,367,1,2,102,289.7575182300371,0.5618582714648993,4,4,0.75,1,lowest-cost,,,9.508810536731852,6.614512793256351,,,,0.0957939295269188,0.0150207459200492,0.2775502632816999,0.1507740157582143,7.64694236708833e-18,0.5316455696202531,1344,0.1181567699051712,0.0742481175471909,-0.1175054062121293
MgCl2-NaCl,Mg,cl3872,,2,0.02,0.1414213562373095,,3872,1184,58.63634405800661,367,1,2,1025,320.1953851220237,0.6059903845615727,4,4,0.3,1,lowest-cost,,,9.515622990258446,6.714936477228435,,,,0.098964879468268,0.0088258215310167,0.2885608288950739,0.1524909240744844,1.5813169984133857e-17,0.5316455696202531,1344,0.1278001357238266,0.0798464516484384,-0.1279300498229262
MgCl2-NaCl,Mg,cl3872,,3,0.02,0.1414213562373095,,3872,1184,58.664205512393416,367,1,2,65,328.76143290971305,0.6035760435897402,4,4,1.0,1,lowest-cost,,,9.508844897567004,6.694743148304656,,,,0.099260661668891,0.0126090933879578,0.308030210728635,0.1556925679090846,1.0615151490999729e-17,0.5316455696202531,1344,0.1292874952456351,0.0783220008945814,-0.1338561961890178
MgCl2-NaCl,Mg,cl3872,,4,0.02,0.1414213562373095,,3872,1184,58.66525538011173,367,1,2,282,310.51204228253454,0.5881964832795792,4,4,0.3,1,lowest-cost,,,9.508589644660464,6.13328402414068,,,,0.1012872283979522,0.016687643715807,0.2861676296440276,0.1594868178756107,-1.1250194938621002e-17,0.5316455696202531,1344,0.1226833542076472,0.0781278395163054,-0.1201348523704716
MgCl2-NaCl,Mg,cl3936,,0,0.02,0.1414213562373095,,3936,992,58.737153781243144,373,1,2,261,158.13177904785678,0.3966112228324045,4,4,0.5,1,lowest-cost,,,9.664241110699637,6.217240375385079,,,,0.1081852643375644,0.0111759512720294,0.3575317501364073,0.168731534858732,2.358622915907088e-18,0.5974025974025974,1472,0.125054636398866,0.0838655420193796,-0.1376153361792986
MgCl2-NaCl,Mg,cl3936,,1,0.02,0.1414213562373095,,3936,992,58.74582896474226,373,1,2,206,354.66004651033836,0.6326133727440876,4,4,0.3,1,lowest-cost,,,9.662100465877163,5.8585125047023805,,,,0.1072642969908521,0.0141542427211318,0.3579057921890843,0.1688509503453354,9.675767990335804e-18,0.5974025974025974,1472,0.1225030078146302,0.0818900817395769,-0.1353337992952999
MgCl2-NaCl,Mg,cl3936,,2,0.02,0.1414213562373095,,3936,992,58.7525001189556,373,1,2,193,371.1563062764459,0.6407745672976808,4,4,0.5,1,lowest-cost,,,9.660454862736785,6.359768427087412,,,,0.1075348965489956,0.0065428907602694,0.3503885342502041,0.1654091202512695,1.0466779335506513e-18,0.5974025974025974,1472,0.1265260676672593,0.0852354887451163,-0.1384713387568615
MgCl2-NaCl,Mg,cl3936,,3,0.02,0.1414213562373095,,3936,992,58.727672230368306,367,1,2,120,370.1773382190083,0.6542655309146018,4,4,0.75,1,lowest-cost,,,9.666581634902164,7.431118135036355,,,,0.1097803139761329,0.0135486999425986,0.3379330542729045,0.1712781055535329,3.365202775915493e-18,0.5974025974025974,1472,0.1212263726735255,0.0841957420219801,-0.1276308635515138
MgCl2-NaCl,Mg,cl3936,,4,0.02,0.1414213562373095,,3936,992,58.72287242681587,367,1,2,168,325.44617286095735,0.5950554411789245,4,4,0.3,1,lowest-cost,,,9.667766828312429,5.488326569974162,,,,0.1079505573256966,0.0152445256003854,0.3582244349772077,0.1703178436119342,-3.880199886435719e-18,0.5974025974025974,1472,0.1222836551818018,0.0820036531184257,-0.1345731687936758
MgCl2-NaCl,Mg,cl4000,,0,0.02,0.1414213562373095,,4000,800,58.84728692718652,373,1,2,263,175.51698751897297,0.4310630139903851,4,4,0.5,1,lowest-cost,,,9.80670492868916,5.736109825433305,,,,0.1176641551346128,0.0143768149545857,0.4413595431504649,0.1852853667949494,-1.3444302338880922e-17,0.6666666666666666,1600,0.1206731559683438,0.0879387106230673,-0.1446782927627299
MgCl2-NaCl,Mg,cl4000,,1,0.02,0.1414213562373095,,4000,800,58.832762197700745,373,1,2,321,381.9753761356368,0.6542311345299578,4,4,0.5,1,lowest-cost,,,9.810336796087338,6.004176083404229,,,,0.1139235516143017,0.0171595424141992,0.4277144255295212,0.1807654271243357,-5.1345404693094514e-18,0.6666666666666666,1600,0.1150740471248936,0.0839976611576672,-0.137654075942833
MgCl2-NaCl,Mg,cl4000,,2,0.02,0.1414213562373095,,4000,800,58.83485977593175,373,1,2,146,389.607699241488,0.681939547005035,4,4,1.0,1,lowest-cost,,,9.809812164119949,5.873618367202457,,,,0.1169668098602274,0.0104061897667209,0.429820229958704,0.1822793862468701,-6.30708753422076e-19,0.6666666666666666,1600,0.1210145479811925,0.0887912387753587,-0.1437375842907868
MgCl2-NaCl,Mg,cl4000,,3,0.02,0.1414213562373095,,4000,800,58.870226521978374,373,1,2,163,367.35827997026234,0.6688961925245454,4,4,1.0,1,lowest-cost,,,9.80097351059456,5.93927315129936,,,,0.1275033632742855,0.0178992192728641,0.4423027166284073,0.2006280403187828,-2.1849853561279553e-17,0.6666666666666666,1600,0.1249714738654047,0.094471929656758,-0.1422270498223309
MgCl2-NaCl,Mg,cl4000,,4,0.02,0.1414213562373095,,4000,800,58.85128158539349,373,1,2,197,356.2685309624561,0.6333196587378703,4,4,0.75,1,lowest-cost,,,9.805706468625893,5.341583696862895,,,,0.1121607566513453,0.0139944024226929,0.4310942294821075,0.1770650902975757,2.2049034502171275e-18,0.6666666666666666,1600,0.1161641428119469,0.0837230953506629,-0.1413512799614219
MgCl2-NaCl,Mg,cl4064,,0,0.02,0.1414213562373095,,4064,608,58.99643411255283,373,1,2,221,192.5277317447934,0.4433560316032745,4,4,0.75,1,lowest-cost,,,9.93560677443705,5.362083534961487,,,,0.1266158919658002,0.0104355784105822,0.5285367341645243,0.1972998498980945,-3.350251108896514e-18,0.7397260273972602,1728,0.116190634620228,0.0939924330968225,-0.1487544649196874
MgCl2-NaCl,Mg,cl4064,,1,0.02,0.1414213562373095,,4064,608,58.97043450815458,373,1,2,107,426.4674238905441,0.7138487162327607,4,4,1.0,1,lowest-cost,,,9.942178295878506,5.699293361878488,,,,0.1287995010704418,0.0103668894340795,0.5437064974869678,0.2007546570833042,-3.4223277187856697e-18,0.7397260273972602,1728,0.1188401354532706,0.0956871692654402,-0.1533062667095264
MgCl2-NaCl,Mg,cl4064,,2,0.02,0.1414213562373095,,4064,608,59.01213875894554,373,1,2,103,414.7304638491735,0.6911165904977287,4,4,1.0,1,lowest-cost,,,9.931640857949352,4.9309592816818695,,,,0.1261488794024052,0.0088842131622724,0.520632492172673,0.1958733302746239,-1.8524191837477237e-17,0.7397260273972602,1728,0.1159263848683481,0.0940944461822249,-0.1475997486729782
MgCl2-NaCl,Mg,cl4064,,3,0.02,0.1414213562373095,,4064,608,59.00441325852479,373,1,2,98,393.4406917254249,0.6693032474678303,4,4,1.0,1,lowest-cost,,,9.933591459679327,5.010612591499307,,,,0.1236363925323802,0.0127848056225556,0.4993899416933297,0.1932161495263888,1.1361627182104044e-17,0.7397260273972602,1728,0.1108064477884715,0.0910110436395557,-0.1383085908005735
MgCl2-NaCl,Mg,cl4064,,4,0.02,0.1414213562373095,,4064,608,58.998528710086426,373,1,2,289,389.8467116424307,0.6618550542715402,4,4,0.5,1,lowest-cost,,,9.935077670241064,5.6380982907405945,,,,0.1264209025224998,0.0106694429465487,0.51957058122582,0.1968944723215193,-1.7678537522490423e-18,0.7397260273972602,1728,0.1151809286423403,0.093773556810728,-0.1459159095179886
MgCl2-NaCl,Mg,cl4128,,0,0.02,0.1414213562373095,,4128,416,59.23124049076302,379,1,2,139,286.7016955576628,0.5618444448416384,4,4,0.75,1,lowest-cost,,,10.03895048854246,4.998149008343845,,,,0.1373968746749821,0.0169684076452043,0.6901957787784053,0.2158244694766878,3.2563699684018443e-18,0.8169014084507042,1856,0.109081849011493,0.098437022209541,-0.150727455702695
MgCl2-NaCl,Mg,cl4128,,1,0.02,0.1414213562373095,,4128,416,59.25176133792626,379,1,2,229,485.5006311164359,0.7692831694076289,4,4,0.75,1,lowest-cost,,,10.0337357086065,5.357235340010497,,,,0.1365849976779272,0.0326878197291737,0.680020211833605,0.2193088448080015,2.012128901156625e-17,0.8169014084507042,1856,0.1025108499631862,0.0941105870937917,-0.1365971286607739
MgCl2-NaCl,Mg,cl4128,,2,0.02,0.1414213562373095,,4128,416,59.23698708879105,379,1,2,108,491.0646221993095,0.7624882337500322,4,4,1.0,1,lowest-cost,,,10.037489701538425,4.524993449208945,,,,0.1407558863529165,0.011902975501525,0.6816976926928705,0.2190053752018573,-1.9354018259267778e-17,0.8169014084507042,1856,0.1122616263403134,0.1021408296526688,-0.1524929996765722
MgCl2-NaCl,Mg,cl4128,,3,0.02,0.1414213562373095,,4128,416,59.22788475232263,379,1,2,200,463.8775213651961,0.748601078097531,4,4,0.5,1,lowest-cost,,,10.039803682169946,4.959472720177933,,,,0.1397022706562891,0.0183962516641773,0.6464791208798747,0.2188983190464576,-5.5287077003451536e-18,0.8169014084507042,1856,0.1074100201501767,0.0998181098444436,-0.1393143109135657
MgCl2-NaCl,Mg,cl4128,,4,0.02,0.1414213562373095,,4128,416,59.20831232405379,379,1,2,242,497.72378478238545,0.7709682447995161,4,4,0.3,1,lowest-cost,,,10.044782364257015,4.6777683212911505,,,,0.1299367426489934,0.0056973151568412,0.6860903468924513,0.2014695046920449,-7.601230056158866e-18,0.8169014084507042,1856,0.1086827182549044,0.0955422202284343,-0.1581602307900332
MgCl2-NaCl,Mg,cl4192,,0,0.02,0.1414213562373095,,4192,224,59.48562107036231,379,1,2,165,351.3135767297181,0.6295009394737228,4,4,0.75,1,lowest-cost,,,10.133381787096766,5.179569086978967,,,,0.1553142673498234,0.0328824355780907,0.8173285339181657,0.243514122473189,1.0019249263610948e-17,0.8985507246376812,1984,0.097080550060591,0.1073566550405529,-0.1134169149548725
MgCl2-NaCl,Mg,cl4192,,1,0.02,0.1414213562373095,,4192,224,59.4796966002089,379,1,2,224,531.2325239984907,0.7940092814716381,4,4,0.5,1,lowest-cost,,,10.134895826751496,4.967402620004554,,,,0.1560814522325695,0.0429894948260527,0.7862168042452703,0.246667998916369,-1.7495885211538918e-17,0.8985507246376812,1984,0.0941394009346394,0.1062161981592665,-0.1008442528962169
MgCl2-NaCl,Mg,cl4192,,2,0.02,0.1414213562373095,,4192,224,59.49513760086134,379,1,2,145,523.4529483013195,0.7958531301322401,4,4,1.0,1,lowest-cost,,,10.130950560336242,5.180275145944044,,,,0.151240170637401,0.0379545957819204,0.8016669292513781,0.238524847366098,-1.3706575327383385e-17,0.8985507246376812,1984,0.0932477746883798,0.1035434862149768,-0.1070992785194888
MgCl2-NaCl,Mg,cl4192,,3,0.02,0.1414213562373095,,4192,224,59.48259021438093,379,1,2,106,532.219246579019,0.8064712899912944,4,4,0.3,1,lowest-cost,,,10.134156296375528,5.261363112396159,,,,0.1544237909731318,0.0272368630032289,0.8005138622152352,0.240772459987516,-1.6287169736331858e-17,0.8985507246376812,1984,0.0975142736045388,0.1076579509714506,-0.1146951135657841
MgCl2-NaCl,Mg,cl4192,,4,0.02,0.1414213562373095,,4192,224,59.48448444507717,379,1,2,88,530.693716648329,0.7977314760107879,4,4,1.0,1,lowest-cost,,,10.133672230388605,4.6650778761003,,,,0.1567663224995741,0.0250914334968619,0.7790748782454493,0.2435499153660721,-1.4105636422431885e-17,0.8985507246376812,1984,0.0986704613808407,0.1097209265390685,-0.1126525288112711
MgCl2-NaCl,Mg,cl4224,,0,0.02,0.1414213562373095,,4224,128,59.6887716347363,379,1,2,57,393.34600856693805,0.6906222105851133,4,4,0.75,1,lowest-cost,,,10.159745404034,4.724749284792772,,,,0.1626576142293848,0.0325454530938004,0.9020668191315304,0.2516656730510132,1.208276982120794e-17,0.9411764705882352,2048,0.092122645318541,0.1127314252229145,-0.0893884281217786
MgCl2-NaCl,Mg,cl4224,,1,0.02,0.1414213562373095,,4224,128,59.72680961669094,379,1,2,61,556.9657177559054,0.8377395545002468,4,4,0.5,1,lowest-cost,,,10.150041352920145,4.59669967293512,,,,0.1662681502019691,0.0270347228892441,0.8907558149593774,0.2560210619027929,2.7503562512512933e-17,0.9411764705882352,2048,0.0947968664544725,0.1160128852587453,-0.0919316444612898
MgCl2-NaCl,Mg,cl4224,,2,0.02,0.1414213562373095,,4224,128,59.691855387711314,379,1,2,59,545.1217032964257,0.8177236833908128,4,4,0.3,1,lowest-cost,,,10.158958117218994,4.249301288260015,,,,0.1629319108562305,0.0379382810969977,0.8669014816443379,0.2528265600036342,-9.488600132796326e-18,0.9411764705882352,2048,0.0907465136714468,0.1122542859920959,-0.0811203311475831
MgCl2-NaCl,Mg,cl4224,,3,0.02,0.1414213562373095,,4224,128,59.64784556002418,379,1,2,64,535.2631506526609,0.8080038653819303,4,4,0.3,1,lowest-cost,,,10.170203530648186,5.00863601051306,,,,0.1620283468853737,0.0347219630827944,0.8736648698508603,0.2509642942382311,-8.834239170279233e-18,0.9411764705882352,2048,0.0909636770748188,0.1120075032644037,-0.0842752972138708
MgCl2-NaCl,Mg,cl4224,,4,0.02,0.1414213562373095,,4224,128,59.688654674203704,379,1,2,66,514.3806484005388,0.8151881859645085,4,4,0.5,1,lowest-cost,,,10.159775266237013,5.046171273745617,,,,0.1553777173209823,0.0338272949044372,0.8790248479377175,0.240960724903591,1.1656375152644013e-17,0.9411764705882352,2048,0.0877788045319878,0.1073437170152528,-0.0855877291495326
MgCl2-NaCl,Mg,cl4256,,0,0.02,0.1414213562373095,,4256,32,59.86043169756587,379,1,2,83,484.74122140822146,0.7668636059800191,4,4,0.5,1,lowest-cost,,,10.193199466674296,4.319600474730253,,,,0.1738559140957483,0.0155967926256728,0.9710703374170678,0.2626947817917723,-1.7467286719769718e-18,0.9850746268656716,2112,0.0899021399154858,0.1224395626934754,-0.0486949538380997
MgCl2-NaCl,Mg,cl4256,,1,0.02,0.1414213562373095,,4256,32,59.873069522785826,379,1,2,78,573.8350193537937,0.8442383090070095,4,4,0.5,1,lowest-cost,,,10.18997231272129,4.652420700785887,,,,0.1703430777367394,0.010409763264914,0.9307887792952768,0.2569397003860779,1.1164795679739809e-17,0.9850746268656716,2112,0.0884330137325188,0.1202654607213461,-0.0498974458555184
MgCl2-NaCl,Mg,cl4256,,2,0.02,0.1414213562373095,,4256,32,59.85808310277555,379,1,2,54,598.3902594963656,0.8637284998533005,4,4,0.75,1,lowest-cost,,,10.193799383897163,4.269631899563068,,,,0.1678943916905503,0.0065576366650145,0.9253200307611724,0.2529358312702803,1.2863544933960135e-17,0.9850746268656716,2112,0.0875152326324984,0.1187645139453832,-0.05229503069335
MgCl2-NaCl,Mg,cl4256,,3,0.02,0.1414213562373095,,4256,32,59.83641186735275,379,1,2,150,606.5030810848109,0.8651393492865156,4,4,1.0,1,lowest-cost,,,10.199337789871176,4.278351782613665,,,,0.1652311355616728,0.0211356569702909,0.9398012544179836,0.2502299503045958,2.3915840873801085e-18,0.9850746268656716,2112,0.0849547185990217,0.115976972450543,-0.0428390987806884
MgCl2-NaCl,Mg,cl4256,,4,0.02,0.1414213562373095,,4256,32,59.874936908970234,379,1,2,77,588.271652991608,0.8651184655307069,4,4,0.3,1,lowest-cost,,,10.189495607455331,4.28609212150575,,,,0.1802096014169421,0.0276343327196861,0.9414103627200444,0.2732055891123878,1.8290744500979298e-17,0.9850746268656716,2112,0.0919390076040525,0.1262084245325379,-0.0383255014226024
