algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_I,n_X,x_O,x_Na,x_Cl,x_I,x_X,x_I_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OI,S0_NaNa,S0_NaCl,S0_NaI,S0_ClCl,S0_ClI,S0_II,S0_OO_std_split1_to3,S0_OO_se_split1_to3,S0_OO_uncertainty_n_splits,S0_ONa_std_split1_to3,S0_ONa_se_split1_to3,S0_ONa_uncertainty_n_splits,S0_OCl_std_split1_to3,S0_OCl_se_split1_to3,S0_OCl_uncertainty_n_splits,S0_OI_std_split1_to3,S0_OI_se_split1_to3,S0_OI_uncertainty_n_splits,S0_NaNa_std_split1_to3,S0_NaNa_se_split1_to3,S0_NaNa_uncertainty_n_splits,S0_NaCl_std_split1_to3,S0_NaCl_se_split1_to3,S0_NaCl_uncertainty_n_splits,S0_NaI_std_split1_to3,S0_NaI_se_split1_to3,S0_NaI_uncertainty_n_splits,S0_ClCl_std_split1_to3,S0_ClCl_se_split1_to3,S0_ClCl_uncertainty_n_splits,S0_ClI_std_split1_to3,S0_ClI_se_split1_to3,S0_ClI_uncertainty_n_splits,S0_II_std_split1_to3,S0_II_se_split1_to3,S0_II_uncertainty_n_splits
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl160-I800-allSk.dat,0,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,470,0.5021192388523038,1,0.4293830120105448,0.4293830120105448,0.0985474738218978,-0.101112167429153,0.0328466342128432,-0.1254522912647702,0.293380396459812,0.1642238604978488,0.2479389790215689,0.9218432328166491,-0.2323626008847316,0.3755192575912096,0.0024440754440399463,0.0014110876155362172,3,0.00254157021646032,0.0014673762486377014,3,0.0017431166210959484,0.0010063888504186567,3,0.003310271117616486,0.0019111859208465216,3,0.006156213316064913,0.003554291415218836,3,0.0065696930284631794,0.0037930140384764247,3,0.005594603763102306,0.00323004598863641,3,0.009130353667962313,0.005271412147994529,3,0.003548213958118716,0.0020485622838622283,3,0.00662203238041414,0.0038232321774145225,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl960-I32-allSk.dat,0,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.032258064516129,86,0.7887118996681516,1,0.4370829809651164,0.4370829809651164,0.0594106089333815,-0.0483870581005913,-0.0418927453573833,-0.0399517214340711,0.3129386736485522,0.31669379455996,0.0077654438677335,0.3528610850450093,-0.1694233361686462,0.9712059915018076,0.001707138530196781,0.0009856168899530936,3,0.0040554745584702205,0.002341429328024461,3,0.003161526917249504,0.0018253084167242487,3,0.005445213050335455,0.0031437952204060385,3,0.022669554927158112,0.013088273639603744,3,0.02168754389804385,0.012521309307597444,3,0.024328429874115536,0.014046025536781538,3,0.024303374849551758,0.014031560011605089,3,0.03929983139772699,0.022689768236584584,3,0.10292394149426451,0.05942316532777091,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl960-I32-allSk.dat,0,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.032258064516129,228,0.665496723677176,1,0.4370829809651164,0.4370829809651164,0.0606953002869273,-0.0570077607522148,-0.0492867802545809,-0.0474509653985798,0.3412638742294742,0.3422889520499284,0.0252830350306726,0.3759215329591401,-0.1532228055224028,0.9800058505164344,0.0002190423465150148,0.0001264641577243711,3,0.0011075504512135523,0.0006394445511492359,3,0.0007880526928166152,0.0004549824343332823,3,0.002733549453445144,0.0015782155127897083,3,0.002946638099841067,0.0017012423001476476,3,0.002792974076048824,0.001612524334646435,3,0.02117601521691077,0.012225978085847045,3,0.007884473454266261,0.004552102871239085,3,0.029648075510164816,0.017117324376748008,3,0.05606975298443629,0.03237188697896012,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl960-I32-allSk.dat,0,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.032258064516129,467,0.6105347732287091,1,0.4370829809651164,0.4370829809651164,0.0616464886588629,-0.061114093897018,-0.0528629890233747,-0.0507263586139615,0.3459121151404056,0.345243922976205,0.0349783027934684,0.3772095047058637,-0.143824735496979,0.9825114673548456,7.824151638051358e-05,4.517276054409403e-05,3,0.0010160489308202133,0.0005866161237188816,3,0.0012960875384279576,0.0007482964892047008,3,0.0014429394272555424,0.0008330814667503119,3,0.0012695895193510947,0.0007329978507576822,3,0.0009982231203513848,0.0005763243872461802,3,0.006431321776025526,0.0037131253586334396,3,0.0022023709423447655,0.0012715394564181601,3,0.00870127390695715,0.005023682832474378,3,0.012640423588774813,0.007297951961650034,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl32-I960-allSk.dat,0,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,89,0.7568968511295151,1,0.4370829809651164,0.4370829809651164,0.1010537724233783,-0.1097897616280406,0.0196350809162471,-0.1151894502914469,0.2747355407734678,0.0765477963221334,0.2653012801623583,0.9818258916067494,-0.1014429279162859,0.2882075823584387,0.003877104258656748,0.0022384471874117183,3,0.00665862971265843,0.003844361657037385,3,0.009513345192493356,0.005492532407779871,3,0.005257381322974471,0.003035350522051822,3,0.016354870954450092,0.009442489148113353,3,0.01898560556017213,0.010961344480893436,3,0.013409183984679171,0.007741795983167738,3,0.020817887185144286,0.012019212770302315,3,0.02214538710049625,0.012785645203779976,3,0.009851103074846922,0.0056875370120776205,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl32-I960-allSk.dat,0,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,232,0.6458482834421886,1,0.4370829809651164,0.4370829809651164,0.0997192716280333,-0.1098673029250256,0.0158468673927403,-0.1145766433497729,0.2736605833692374,0.0746601484897121,0.2645531894295104,0.9792196789585206,-0.1028859515008359,0.2877105845078548,0.002101492739614636,0.0012132973989165542,3,0.0029263222124434897,0.00168951291708983,3,0.004590232693751555,0.0026501720813804815,3,0.002172727616859676,0.001254424874469668,3,0.005323742122340725,0.003073663947429567,3,0.008344667564329769,0.004817796064563731,3,0.00400862244195036,0.0023143792459396156,3,0.006621704612909358,0.0038230429407574047,3,0.008140675885056143,0.004700021413622659,3,0.0027112716988701856,0.0015653534451889157,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl32-I960-allSk.dat,0,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,472,0.578694237739363,1,0.4370829809651164,0.4370829809651164,0.0993743038891367,-0.1095650225909141,0.0167448101324134,-0.1144333074726169,0.2755081579645337,0.0707195497554747,0.2671507561224735,0.9710067875185732,-0.10539222654331,0.2908086702217094,0.000846164926350642,0.000488533548007363,3,0.0016863878446218845,0.0009736364760505579,3,0.0018375762930931364,0.001060925167473797,3,0.001466385454847549,0.0008466180370919843,3,0.004107423297642912,0.0023714219465698757,3,0.00572760526724561,0.0033068344428561717,3,0.0031591565401502893,0.0018239398788679364,3,0.012585545315995691,0.007266267976088346,3,0.006805705037574704,0.003929275635468948,3,0.002301676048253323,0.0013288732860463701,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl960-I160-allSk.dat,0,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.1428571428571428,86,0.8046851081047683,1,0.464726407914093,0.464726407914093,0.0701179570811996,-0.059112456341757,-0.023587015410164,-0.0986207065563866,0.3266285337753715,0.3401264706241199,0.0310415704244682,0.499521023658889,-0.3236815681754645,0.8749829568218151,0.0006288821462673075,0.0003630852764359796,3,0.0016462553519493125,0.0009504659706027977,3,0.0038680440779964675,0.0022332162896685982,3,0.007694864847073038,0.004442632290835407,3,0.02044161771716406,0.011801973491676094,3,0.030256247140346842,0.017468452431147096,3,0.025650982367093563,0.014809601574619814,3,0.04335912282062934,0.0250334012323164,3,0.034270518915427275,0.0197860933210901,3,0.026111306046748467,0.015075369574982931,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl960-I160-allSk.dat,0,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.1428571428571428,228,0.6280156100890174,1,0.464726407914093,0.464726407914093,0.0710907353550799,-0.064462055966946,-0.0272953511429176,-0.1036908864382247,0.3290736587348392,0.3297943970822107,0.0628190711542847,0.4744867065532812,-0.2896963623272186,0.8758119079084299,5.317786137080719e-05,3.070225257736413e-05,3,0.0011230910244875484,0.0006484169053123386,3,0.0032087346741109905,0.0018525638278560667,3,0.004952550891418139,0.0028593565903355838,3,0.015161813901234628,0.008753677337280823,3,0.02101761069230913,0.012134523190927433,3,0.01140582500642596,0.0065851561377897935,3,0.026575323759430933,0.015343270326308908,3,0.009488825875338369,0.0054783761734200935,3,0.007243737139266696,0.004182173587294517,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl960-I160-allSk.dat,0,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.1428571428571428,467,0.5235018761389324,1,0.464726407914093,0.464726407914093,0.0713878630425752,-0.066385715364428,-0.0293312627300287,-0.1037934662613118,0.3234354013239104,0.3199007373879868,0.0721360621567898,0.4603997277313015,-0.2813666153031963,0.8800587191731633,0.00037342905870557804,0.00021559936756689407,3,0.0006815345270670955,0.0003934841426642119,3,0.0007722796179862212,0.00044587584533400617,3,0.0020495208706429895,0.0011832914263754863,3,0.003505484920980495,0.002023892662768263,3,0.005666782523061971,0.003271718415128896,3,0.005631645005448204,0.003251431759875932,3,0.007587254971279887,0.004380503700078769,3,0.0036245215373003365,0.002092618485243946,3,0.007138348495649967,0.004121327425532869,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl800-I320-allSk.dat,0,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,86,0.8327671610930774,1,0.464726407914093,0.464726407914093,0.0797306100479019,-0.0630608653077153,0.0042222602905793,-0.1246520559436423,0.3083638441942019,0.3201191636772931,0.0707430877773777,0.619691715565613,-0.3809305174517576,0.7346522311797484,0.0035295002055641435,0.002037757893787298,3,0.00928813237052998,0.0053625057243943605,3,0.01537764973975002,0.008878290216748453,3,0.00954147709700346,0.005508774370421597,3,0.010590770639714132,0.006114584279764539,3,0.013080426070451111,0.007551987512889948,3,0.02281519781423334,0.01317236059966218,3,0.04230072312568553,0.02442233388353037,3,0.06227024685433845,0.03595174378385675,3,0.0687561403203042,0.03969637612236731,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl800-I320-allSk.dat,0,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,228,0.6312019270108777,1,0.464726407914093,0.464726407914093,0.0805248588234942,-0.0679957787143543,-0.0011473241950158,-0.1253943750125705,0.3192790395425809,0.3198199836715683,0.0916365935532856,0.6067010072073594,-0.3609501185754213,0.7421486167868174,0.0021176795979585723,0.0012226428859387602,3,0.003433796873524115,0.001982503549271643,3,0.005919028041933274,0.0034173524333511195,3,0.005661207508239241,0.0032684996788202567,3,0.009821545447105102,0.0056704719077442746,3,0.008845377852018726,0.0051068812839469655,3,0.006896344326576844,0.003981606253373489,3,0.0043910040660902466,0.002535147379569945,3,0.022741756761536742,0.01312995938811823,3,0.029675370525594557,0.017133083161253906,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl800-I320-allSk.dat,0,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,467,0.4663376892192312,1,0.464726407914093,0.464726407914093,0.0805878388577556,-0.0699758747746059,-0.0028260026015514,-0.1264445719259543,0.3151331404731787,0.3067417990275108,0.1045587521820922,0.5866510236915935,-0.3537153541856121,0.7548845950268487,0.0017815166951487633,0.001028559143509951,3,0.0019311840072321774,0.0011149696064301979,3,0.0018164570546910846,0.0010487319694972926,3,0.003036540114171206,0.0017531472523218427,3,0.0036575573833276484,0.002111691739840721,3,0.005033194725433765,0.0029059163296129885,3,0.005423218522720367,0.0031310966739667686,3,0.007793269299684167,0.0044994461280399,3,0.010425066551858616,0.006018914980035336,3,0.01184864011343669,0.006840815559023671,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl640-I480-allSk.dat,0,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.4285714285714285,89,0.832613983331972,1,0.464726407914093,0.464726407914093,0.0922979722237661,-0.0759627689584324,0.0225071398346189,-0.1420240527345644,0.2965867283532824,0.2778489479558934,0.132211381139962,0.7001801378007415,-0.3840771034903988,0.6454502587823514,0.007739903878612164,0.0044686355878185615,3,0.014280656107819872,0.008244940648054276,3,0.0034369217657469467,0.0019843077066376835,3,0.017868695951926437,0.010316496417912305,3,0.02368385346032366,0.013673879170765514,3,0.012709021349477562,0.007337556897257572,3,0.03832089682127767,0.02212458009535254,3,0.033118425765054214,0.01912093203059069,3,0.02070987489587449,0.01195685184601661,3,0.04138478102821953,0.023893514466996266,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl640-I480-allSk.dat,0,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.4285714285714285,229,0.6079558266952958,1,0.464726407914093,0.464726407914093,0.0901662672118326,-0.0742656040636116,0.0244991726735808,-0.1417317919270701,0.2980139600386283,0.2796194810710167,0.1323470780094901,0.6993453807150867,-0.3804086750273512,0.6414216028531247,0.0028983877522900502,0.001673384949000575,3,0.004423068889910328,0.0025536600142339874,3,0.002131202592859753,0.001230450390685207,3,0.005357127840298054,0.0030929392006793202,3,0.004209446470333023,0.002430325052786091,3,0.011145706614927971,0.006434976714437257,3,0.010837240509158423,0.006256883725235333,3,0.02759337254215265,0.015931041065061463,3,0.015253851083963892,0.008806815029505019,3,0.014040719810330105,0.008106413362110198,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl640-I480-allSk.dat,0,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.4285714285714285,467,0.4439956996685594,1,0.464726407914093,0.464726407914093,0.0896307186828969,-0.076275539558278,0.02052226210849,-0.1402098783385693,0.3004617619548939,0.2764108472448181,0.1397911684052445,0.6898181974042512,-0.3743089004577421,0.6457492257798183,0.0018314735788407214,0.0010574017637573778,3,0.0018199370941886215,0.001050741171237986,3,0.0010610451014546362,0.000612594674947168,3,0.0038073537232352892,0.0021981766970100183,3,0.002984200293523544,0.0017229288427815783,3,0.006070238625286334,0.003504653904354329,3,0.0031865453162871773,0.0018397527961433431,3,0.011833500186293356,0.006832074518011956,3,0.007568685390897579,0.004369782547846306,3,0.010880564542149002,0.006281896867344824,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl480-I640-allSk.dat,0,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,89,0.8116702158064898,1,0.464726407914093,0.464726407914093,0.092362069943769,-0.0809922939043041,0.0289967469375292,-0.1322546533667296,0.2750412379565725,0.2331760812613595,0.1619089480329729,0.7282930135120548,-0.32225728974709,0.4932684052413659,0.0013432822537360473,0.0007755443707921541,3,0.004952108303077405,0.002859101061837921,3,0.0038174623173758498,0.0022040128965581996,3,0.0035387183359270494,0.0020430799838337464,3,0.009131125955475883,0.00527185802839838,3,0.0025304083073216586,0.001460931917391825,3,0.01118998965753979,0.006460543541009727,3,0.014778582472239421,0.008532418568588515,3,0.01406478516750449,0.008120307502552973,3,0.024710670689049592,0.014266712374178979,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl480-I640-allSk.dat,0,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,229,0.59276343711999,1,0.464726407914093,0.464726407914093,0.0937027713417667,-0.0819031361362171,0.0306079074867668,-0.134854890346573,0.2880277941761704,0.2486011586074735,0.1657300382680062,0.7673210050735954,-0.335651062592192,0.5099225800272601,0.0017139121314029653,0.0009895276304328674,3,0.0016529393483499593,0.0009543249777239736,3,0.003251167844742606,0.001877062630342799,3,0.0049223355232233725,0.0028419117393746716,3,0.007937595001051293,0.0045827726105751925,3,0.01247791467522122,0.007204127396664154,3,0.010136576219514774,0.005852355008998014,3,0.04190304345686006,0.02419273341968274,3,0.019815565800255848,0.011440522248922457,3,0.016727838888558038,0.009657822285269674,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl480-I640-allSk.dat,0,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,467,0.432472275331592,1,0.464726407914093,0.464726407914093,0.0938859718794457,-0.0833905847604864,0.0302853602952316,-0.1365432658586854,0.2885602169822001,0.2412169989122941,0.1728292373181792,0.7677055452285244,-0.3457524092324515,0.528061960427409,0.0009960501555061265,0.0005750698254078307,3,0.0011149420380844586,0.0006437120858188922,3,0.002741725098872679,0.0015829357238780948,3,0.002016384692567084,0.0011641602450434467,3,0.003781513512449658,0.0021832578443570175,3,0.00804346686720574,0.00464389776099907,3,0.003968392894974999,0.002291152706164014,3,0.024910046278197453,0.014381821924243336,3,0.010977808881623991,0.006338040912917876,3,0.007535927413044444,0.00435086972051469,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl320-I800-allSk.dat,0,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,89,0.7793243469162925,1,0.464726407914093,0.464726407914093,0.0973338074758324,-0.0839346685195064,0.0515640991195447,-0.1319248388483728,0.2663419463124149,0.209347596364071,0.1827369953556466,0.9189349839869282,-0.3334820977038141,0.4271299262965539,0.002830985919684205,0.001634470482801716,3,0.004935290756576792,0.0028493914468386825,3,0.007787690116003015,0.004496224984839729,3,0.0009455890203016122,0.0005459360754138903,3,0.0019296835308571703,0.0011141033059911749,3,0.005743395012536823,0.003315950656550489,3,0.005648492613129739,0.0032611587307060674,3,0.029262569750151908,0.016894752522430403,3,0.012260770675998303,0.0070787592502598905,3,0.005315746036497418,0.0030690474051154703,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl320-I800-allSk.dat,0,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,229,0.5780574521039734,1,0.464726407914093,0.464726407914093,0.0975222252614935,-0.0884975960196161,0.0454270014486612,-0.1334423261028212,0.2742373923891874,0.2091009215485144,0.1922350239900279,0.9049681495134076,-0.3249405655539002,0.4329660060729303,0.001018767118686848,0.0005881854702153911,3,0.0011400504012069126,0.0006582084060265519,3,0.0017546833108098641,0.0010130668818386188,3,0.0002879588506202103,0.00016625311992111364,3,0.0031646171667270035,0.0018270925730919463,3,0.0040707171338107565,0.002350229633000462,3,0.003856072816574058,0.002226304678663831,3,0.02040713369762166,0.011782064133710548,3,0.011546248738271545,0.006666229817171454,3,0.0032240966005324767,0.0018614330402107828,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl320-I800-allSk.dat,0,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,470,0.4584624204963759,1,0.464726407914093,0.464726407914093,0.0981251850456612,-0.08969293241746,0.0438439266168569,-0.1338554427672812,0.2752117099250357,0.1994429730198352,0.1994960750203174,0.8747982545447508,-0.3172868873874451,0.4367167864170218,0.0011181188808304296,0.0006455462368334517,3,0.001426477232066579,0.0008235770139265118,3,0.0016507112499092405,0.0009530385844894436,3,0.0011480917680405608,0.0006628510913326112,3,0.0020285014492276905,0.0011711558577631532,3,0.0011128568324658154,0.0006425081917936529,3,0.0030931428377588984,0.001785826850022063,3,0.010095695879326572,0.005828752733585792,3,0.00511298934753776,0.002951985776164615,3,0.0015841256230714848,0.0009145953549105054,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl160-I960-allSk.dat,0,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,89,0.7812366934641493,1,0.464726407914093,0.464726407914093,0.1013065352503812,-0.103060407762728,0.0236925108371136,-0.120990390209785,0.277722702289302,0.1906299932381258,0.2221504344157456,1.0073526319073491,-0.2053460639511921,0.3237820731427422,0.009823141898111865,0.005671393619162777,3,0.006784652072350972,0.003917120700329786,3,0.030556752862586686,0.017641949490775292,3,0.013923516738918871,0.008038746137281071,3,0.011351560838597678,0.0065538267058867835,3,0.04267715049609665,0.024639664327167573,3,0.008671142336492063,0.005006286362155253,3,0.11941045750291025,0.0689416597833616,3,0.07671177628633898,0.04428956468893216,3,0.03448949866309963,0.019912521337355812,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl160-I960-allSk.dat,0,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,229,0.6029557897276984,1,0.464726407914093,0.464726407914093,0.1015019271606441,-0.1034229566576532,0.0298884579702596,-0.1239114725977804,0.2716415364546587,0.1619372528899041,0.2272957867919073,0.9604307301518764,-0.2171819794614685,0.3341716811745273,0.0037764478136561195,0.0021803331617949342,3,0.0012360616324671165,0.000713640516239858,3,0.013505735253423395,0.007797539884167816,3,0.004828639960465322,0.0027878165809944377,3,0.007820068143980782,0.0045149184480085215,3,0.013561343742933107,0.007829645460555477,3,0.0030120980744983887,0.0017390356341371984,3,0.04631834542865374,0.02674190920165131,3,0.022807681862534034,0.013168021262925371,3,0.006996760255145412,0.004039581416763478,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl160-I960-allSk.dat,0,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,470,0.4854609492768576,1,0.464726407914093,0.464726407914093,0.1003253155021909,-0.1016794648906977,0.0318458421571383,-0.1228273850039465,0.267461984819239,0.1444871130827015,0.2299053448057604,0.9293471963454872,-0.2233404851303421,0.3395045253898625,0.0010967753156105912,0.0006332235237083117,3,0.0003561927652686677,0.0002056479889112625,3,0.0036240367214250284,0.002092338576667829,3,0.0012945066898974588,0.0007473837858800693,3,0.0006033962098718207,0.00034837096419749564,3,0.001248772547855633,0.0007209791666610646,3,0.000396057135986449,0.00022866369407624856,3,0.012765178616685958,0.007369979310597293,3,0.005009433886790194,0.002892198003025952,3,0.002472882897624294,0.0014277196066178079,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl960-I320-allSk.dat,0,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,86,0.8740097984891672,1,0.4987430402726989,0.4987430402726989,0.0792451535260148,-0.0628556522482632,-0.0095851581494711,-0.1091093235830595,0.2811557408537016,0.2792256680056952,0.0786784379441796,0.4918977140959801,-0.2935404969298367,0.6657839306498525,0.0052655955584972524,0.0030400930131420866,3,0.010152008581629266,0.005861264887419048,3,0.006293597496645938,0.003633610208859687,3,0.010733068778203993,0.006196740148326843,3,0.008572131102532682,0.004949122199576008,3,0.01821551094358523,0.010516730146705507,3,0.027639017106834324,0.01595739396676747,3,0.03130523819620834,0.01807408769962624,3,0.02071129271178819,0.011957670422416047,3,0.019868257548499753,0.011470943843955148,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl960-I320-allSk.dat,0,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,228,0.7006434330191863,1,0.4987430402726989,0.4987430402726989,0.0792634775197383,-0.0638142940740882,-0.0041862999297107,-0.1203777039741954,0.2931131128986083,0.2938852478935262,0.0772020448506551,0.5366612832031736,-0.3417541131759544,0.7463395774177074,0.002946789440619456,0.0017013296767867897,3,0.004420150412276968,0.0025519750303867428,3,0.0010908007520847533,0.0006297741078483786,3,0.00741874485758789,0.004283214340577521,3,0.007952734714010956,0.004591513527927907,3,0.011430541019869112,0.0065994259348044915,3,0.010990132962285163,0.006345156224205118,3,0.019020031521570658,0.010981220318973988,3,0.010242653431912628,0.0059135987161308004,3,0.014513000515176597,0.008379084754186387,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl960-I320-allSk.dat,0,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,467,0.5377083409863688,1,0.4987430402726989,0.4987430402726989,0.0793759066062237,-0.067573223198656,-0.0073295229492681,-0.1224513402539376,0.2894141400621264,0.286007711333306,0.0834483927384742,0.5271418656792417,-0.3410210714864828,0.7575626077431151,0.0015900865982518434,0.0009180369255355181,3,0.0016375162753891545,0.0009454204623983218,3,0.0012081011528537928,0.0006974975258084346,3,0.003487955283492935,0.0020137719218460237,3,0.004446284635490538,0.002567063631194159,3,0.009396135136856006,0.005424861150605916,3,0.008220434223336907,0.004746069911699176,3,0.015531424897025688,0.008967072345196237,3,0.008520218457831841,0.004919150420183632,3,0.0018420656172521547,0.0010635170799854856,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl800-I480-allSk.dat,0,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,86,0.8679334846997204,1,0.4987430402726989,0.4987430402726989,0.0950648571854372,-0.0819734893339846,0.0194996344526595,-0.1590360673665887,0.283359877857353,0.253483626740046,0.1354787879184352,0.5942287022794971,-0.3532089268134974,0.6772266980074264,0.00546671842122721,0.003156211352079416,3,0.007790902075279335,0.004498079410392538,3,0.0025467857864450113,0.0014703874593723402,3,0.009498835331818925,0.005484155135813585,3,0.004822602006341777,0.0027843305665558545,3,0.03194258285775648,0.01844205881153763,3,0.03444716989296383,0.019888082810523438,3,0.0651939806090821,0.037639762254196796,3,0.03201754443077849,0.018485337895900768,3,0.015269855917490981,0.008816055424450218,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl800-I480-allSk.dat,0,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,228,0.6439556001871616,1,0.4987430402726989,0.4987430402726989,0.0927754507572524,-0.0780899241838499,0.0149910857261312,-0.1468737206549956,0.2907963498682846,0.2723791359750628,0.123228498332173,0.6313113582970533,-0.370226192505983,0.6791912544239724,0.002804678887732776,0.0016192821108229785,3,0.0034552610557907473,0.0019948959006812184,3,0.0003703227282525842,0.00021380592684366612,3,0.005219649183290432,0.0030135658610481414,3,0.004599572444256745,0.002655564388848817,3,0.0003993754037454994,0.0002305794968601796,3,0.007613194297615549,0.004395479777121261,3,0.002957777017902601,0.0017076733574889552,3,0.003476338175778241,0.0020070647815797404,3,0.008145609655173578,0.00470286992712808,3
