algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_F,n_X,x_O,x_Na,x_Cl,x_F,x_X,x_F_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OF,S0_NaNa,S0_NaCl,S0_NaF,S0_ClCl,S0_ClF,S0_FF
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30336-Na832-Cl32-F800-3-allSk.dat,3,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,228,0.9034046941382713,1,0.39869211779766894,0.39869211779766894,0.057349406614385645,0.07143710542082635,-0.04372171095313639,0.08159618109770297,0.8054300542277604,0.05629387568193316,0.8101219375319023,0.9544260902297762,-0.13347650392636656,0.8528608143582264
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30336-Na832-Cl32-F800-3-allSk.dat,3,main,30336,832,32,800,1664,0.948,0.026,0.001,0.025,0.052,0.9615384615384616,461,0.8548768569969165,1,0.39869211779766894,0.39869211779766894,0.05660639913718687,0.06406312529891693,-0.04502546876732608,0.07433691895364862,0.7195996018695185,0.0371560485985554,0.7264192726615437,0.9576724968095393,-0.1536426159915007,0.7715337324685181
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl800-F160-3-allSk.dat,3,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,86,0.9522141347124657,1,0.42938301201054485,0.42938301201054485,0.06008119439635809,-0.035439272153991064,-0.06462860295588051,0.05770581586729007,0.40723371680828907,0.3298997503482911,0.25983654469838485,0.41574661712194866,-0.12155164267538487,0.9082646868378416
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl800-F160-3-allSk.dat,3,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,228,0.828620135735232,1,0.42938301201054485,0.42938301201054485,0.06296624220910532,-0.037194447478902604,-0.0699081559452688,0.06521197128721763,0.38713706576541584,0.316264517402751,0.24109931185984634,0.4150099393973493,-0.15330374444623063,0.9333678851798038
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl800-F160-3-allSk.dat,3,main,30080,960,800,160,1920,0.94,0.03,0.025,0.005,0.06,0.16666666666666666,467,0.6940178351629284,1,0.42938301201054485,0.42938301201054485,0.0634447066192875,-0.04018518007706062,-0.07336707967613526,0.06562059105582671,0.392913791889439,0.3198467078516777,0.24723932189535766,0.42467607930435347,-0.1661433515969738,0.9771180111758287
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl640-F320-3-allSk.dat,3,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,86,0.9464744219211723,1,0.42938301201054485,0.42938301201054485,0.0638183725900803,-0.01921280267452802,-0.08084330988532973,0.08105215487888644,0.4318734975250954,0.29133855266401126,0.33601190773634415,0.5117407303120929,-0.21909750580842557,0.8918403603438874
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl640-F320-3-allSk.dat,3,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,228,0.8276434447740927,1,0.42938301201054485,0.42938301201054485,0.06526599091036477,-0.02061882366142674,-0.08665356490403203,0.08683379654136487,0.437851839927099,0.28871847538605494,0.35007204934260944,0.5278287849166012,-0.24638755778749716,0.9547872015942216
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl640-F320-3-allSk.dat,3,main,30080,960,640,320,1920,0.94,0.03,0.02,0.01,0.06,0.3333333333333333,467,0.6913218920103297,1,0.42938301201054485,0.42938301201054485,0.06587566606190545,-0.019475268466600915,-0.08662266769399982,0.08877079698659533,0.44508980491098626,0.2854202811622979,0.3672729234406834,0.520801706028633,-0.2421624074890441,0.9786047246115444
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl480-F480-3-allSk.dat,3,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,86,0.9332618394433686,1,0.42938301201054485,0.42938301201054485,0.06332707696081623,-0.012409263252992353,-0.08514203960012445,0.0675926912086846,0.483836099529151,0.2858028504603757,0.3984447234594485,0.5650286311628212,-0.16084236387686826,0.7243282956492175
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl480-F480-3-allSk.dat,3,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,228,0.8527470094075985,1,0.42938301201054485,0.42938301201054485,0.06469428714659589,-0.002775331843962975,-0.08759001394971441,0.08366510201589603,0.48961541152913063,0.2550836948141758,0.4373370605172051,0.5869250330647412,-0.22618221231829436,0.8446702146301088
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl480-F480-3-allSk.dat,3,main,30080,960,480,480,1920,0.94,0.03,0.015,0.015,0.06,0.5,461,0.7375488924902535,1,0.42938301201054485,0.42938301201054485,0.06603500135062579,-0.0023666821184994413,-0.09377774780305972,0.09043075385325192,0.4817391421964329,0.24142587606907862,0.43985615235109776,0.613020740068179,-0.2715929918234818,0.8936435279716506
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl320-F640-3-allSk.dat,3,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,86,0.9800395081028795,1,0.42938301201054485,0.42938301201054485,0.06574498355751027,0.01411786284698948,-0.09739900350493627,0.08616227597601298,0.4980867421848183,0.1993043603866336,0.46909971824956465,0.7146622335263648,-0.26124551835490606,0.7592559516807426
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl320-F640-3-allSk.dat,3,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,228,0.927312376644231,1,0.42938301201054485,0.42938301201054485,0.06472197708707211,0.021113106704687398,-0.09330368955736495,0.0918338407514465,0.5369910475895372,0.17110535732050638,0.5366872730598051,0.6864802448115535,-0.27585442741093524,0.8523635214637382
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl320-F640-3-allSk.dat,3,main,30080,960,320,640,1920,0.94,0.03,0.01,0.02,0.06,0.6666666666666666,461,0.8319089517326345,1,0.42938301201054485,0.42938301201054485,0.06489304337560993,0.021082177237619584,-0.09609071226433233,0.09376668270069785,0.5450490290383764,0.1715837862278074,0.5462179441883712,0.7146882479031338,-0.2952145443301804,0.8777258320075321
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30080-Na960-Cl160-F800-3-allSk.dat,3,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,86,0.9600255846630156,1,0.42938301201054485,0.42938301201054485,0.06056689742468847,0.05703291752085614,-0.06979320908204195,0.09368890286806936,0.7881798487295011,0.19422501865666525,0.776547696110821,0.8052100353481844,-0.14733802714047511,0.9165569491484891
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30080-Na960-Cl160-F800-3-allSk.dat,3,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,228,0.9423045612527037,1,0.42938301201054485,0.42938301201054485,0.06137073393033582,0.04599642948940701,-0.07971751456636846,0.08603732030563402,0.6165920119962556,0.14302942598586052,0.6114780036382583,0.8288563275735292,-0.2139949324081061,0.7655420351627997
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30080-Na960-Cl160-F800-3-allSk.dat,3,main,30080,960,160,800,1920,0.94,0.03,0.005,0.025,0.06,0.8333333333333334,461,0.871142469190108,1,0.42938301201054485,0.42938301201054485,0.060499616742793055,0.03956167785423316,-0.08241930695499539,0.08019668134899034,0.5830795752099427,0.12564156684892108,0.5825430554712769,0.8371413210482666,-0.2367475394806852,0.7440206627561288
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl960-F32-3-allSk.dat,3,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.03225806451612903,86,0.9436581960112493,1,0.43708298096511644,0.43708298096511644,0.05935632470520269,-0.05941928845851223,-0.06019679587134909,-0.0011211668613040626,0.3958379320919801,0.37510430269799133,0.1494014517086989,0.3804489196645342,0.00468781611871949,0.8061558522421737
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl960-F32-3-allSk.dat,3,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.03225806451612903,228,0.8613903752608577,1,0.43708298096511644,0.43708298096511644,0.05965927396512694,-0.05983161504440947,-0.0639583317712186,0.01718587650012999,0.3921020877917759,0.3716160523317515,0.14770708506709185,0.3831132012217097,-0.0293268110431589,0.9830278038543537
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl960-F32-3-allSk.dat,3,main,30016,992,960,32,1984,0.938,0.031,0.03,0.001,0.062,0.03225806451612903,467,0.775305995013997,1,0.43708298096511644,0.43708298096511644,0.06032859001433731,-0.05657840780039591,-0.06271876080330624,0.02850955805070747,0.3681600494954269,0.35122401533311987,0.1260952440434738,0.3673032427308246,-0.05627015894287065,1.010272959781721
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O30016-Na992-Cl32-F960-3-allSk.dat,3,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,86,0.9911503302394706,1,0.43708298096511644,0.43708298096511644,0.04841483167879761,0.03539040202838315,-0.022086717440138876,0.04000787143734373,0.49909644310581425,0.0605758450968607,0.4962869444020068,0.7952462422226818,-0.08361426864179305,0.51975639717819
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O30016-Na992-Cl32-F960-3-allSk.dat,3,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,226,0.9628123769050592,1,0.43708298096511644,0.43708298096511644,0.05290766279108943,0.05065694160838363,-0.04648328493410471,0.05998095105807756,0.583281924154481,0.030594138823801284,0.5873379008926611,0.9750677105198771,-0.1469223320526928,0.6238708482533172
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O30016-Na992-Cl32-F960-3-allSk.dat,3,main,30016,992,32,960,1984,0.938,0.031,0.001,0.03,0.062,0.967741935483871,461,0.8993332561450289,1,0.43708298096511644,0.43708298096511644,0.052729118391439955,0.04893447622745074,-0.047323838186578066,0.05838347657180708,0.5905461523576885,0.022031655333761252,0.596285495570257,0.9828129607671419,-0.1570404365421008,0.6348136517670848
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl960-F160-3-allSk.dat,3,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.14285714285714285,86,0.905664384189855,1,0.46472640791409303,0.46472640791409303,0.05859616252737074,-0.030804080227913665,-0.05452207028059902,0.05205131625848952,0.3167227861710568,0.2439580284710568,0.24039703834664355,0.30499323684572877,-0.10162553159982204,0.8849614766403289
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl960-F160-3-allSk.dat,3,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.14285714285714285,228,0.7725971793341473,1,0.46472640791409303,0.46472640791409303,0.061767197855488405,-0.040659729199525624,-0.06783910049348206,0.05859564898124537,0.3444464207876269,0.28390473350160184,0.21589783675060403,0.3618301790914604,-0.13515799143462626,0.9022800983132134
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl960-F160-3-allSk.dat,3,main,29760,1120,960,160,2240,0.93,0.035,0.03,0.005,0.07,0.14285714285714285,467,0.6533350343524279,1,0.46472640791409303,0.46472640791409303,0.06278942884189578,-0.04379868605197812,-0.07196805133254808,0.060404572502242015,0.35039037688325947,0.2884965841256666,0.22037637537949534,0.37089327753729406,-0.14520906330669775,0.9387491952168715
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl800-F320-3-allSk.dat,3,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,86,0.928732319087335,1,0.46472640791409303,0.46472640791409303,0.06446751757829002,-0.00673575105177953,-0.06774326167783533,0.09451006517619903,0.44354064189279163,0.21825976887282378,0.4846895639262875,0.3746141568917125,-0.1839903515414502,1.1976854327615445
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl800-F320-3-allSk.dat,3,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,228,0.8159533939152194,1,0.46472640791409303,0.46472640791409303,0.0645189379445699,-0.016555531645527102,-0.07530929111297495,0.0881018808081108,0.4080290551089324,0.24099532531327458,0.38230539731177454,0.4098175742249127,-0.19711751028971752,1.026898056536166
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl800-F320-3-allSk.dat,3,main,29760,1120,800,320,2240,0.93,0.035,0.025,0.01,0.07,0.2857142857142857,461,0.6857986222855852,1,0.46472640791409303,0.46472640791409303,0.06552378766975478,-0.023107164845381528,-0.082109792883334,0.08659743484244736,0.4128952921045831,0.25967215080967315,0.361878639096997,0.44171384699569827,-0.21260880466251986,1.0131769782161848
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl640-F480-3-allSk.dat,3,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.42857142857142855,86,0.9526676394019383,1,0.46472640791409303,0.46472640791409303,0.0647453401461337,0.0022268402248428673,-0.08430904024271166,0.10075324878880212,0.4379442030173945,0.1925046529516563,0.4466855937609843,0.47387712344421523,-0.2531304549725899,0.9746133877223694
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl640-F480-3-allSk.dat,3,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.42857142857142855,228,0.8447711419080328,1,0.46472640791409303,0.46472640791409303,0.06609445989063706,-0.004549318512605316,-0.09077131068754761,0.09786448250547555,0.465457709860126,0.23067452171228392,0.44463840166672314,0.5175926233103911,-0.24530332858287934,0.962448263088186
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl640-F480-3-allSk.dat,3,main,29760,1120,640,480,2240,0.93,0.035,0.02,0.015,0.07,0.42857142857142855,461,0.7117719983218249,1,0.46472640791409303,0.46472640791409303,0.06698964500231802,-0.007614395533364349,-0.09475243782153578,0.09777950966428199,0.45590888994641976,0.22876311971299135,0.4322594352336786,0.5313178574367377,-0.2640715785997021,0.9652107879187996
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl480-F640-3-allSk.dat,3,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,86,0.9560062179420348,1,0.46472640791409303,0.46472640791409303,0.05997357165362685,0.010162819348952863,-0.07100331733155182,0.07493482287039409,0.5070685739906827,0.20007554296578323,0.49751816933341747,0.4983993132919908,-0.16695140148274284,0.8027388292776424
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl480-F640-3-allSk.dat,3,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,228,0.886504611878529,1,0.46472640791409303,0.46472640791409303,0.06435730225100698,0.00710511433951648,-0.09305362676705188,0.08998598748406234,0.49392010255306207,0.19295796058687328,0.48628838371479177,0.5928803082437422,-0.25819001974109446,0.866898180483839
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl480-F640-3-allSk.dat,3,main,29760,1120,480,640,2240,0.93,0.035,0.015,0.02,0.07,0.5714285714285714,461,0.7756282477248561,1,0.46472640791409303,0.46472640791409303,0.06674395758627921,0.0061842542620314245,-0.10339823411074545,0.09772649685721949,0.48530246809434185,0.18548109426573978,0.48136348105587634,0.6363766455258393,-0.3057499172348635,0.9015712260814815
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl320-F800-3-allSk.dat,3,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,86,0.9792353491384838,1,0.46472640791409303,0.46472640791409303,0.06407253927203106,0.03219930778068082,-0.09918630092652361,0.10082965948115438,0.5455683865446418,0.13613557349544786,0.5594255238232334,0.7090662083781704,-0.2873750632434988,0.8436731548449871
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl320-F800-3-allSk.dat,3,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,228,0.9182665841915314,1,0.46472640791409303,0.46472640791409303,0.0634896880725418,0.0277338494165124,-0.09778570074235014,0.09466024055640047,0.5482655193201729,0.13492685474456975,0.5633812752210298,0.7091086074283637,-0.28883205407045115,0.8492751449279097
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl320-F800-3-allSk.dat,3,main,29760,1120,320,800,2240,0.93,0.035,0.01,0.025,0.07,0.7142857142857143,461,0.8204745611569642,1,0.46472640791409303,0.46472640791409303,0.0636988932176889,0.024189147094231464,-0.1021656164177587,0.09323619410596312,0.5404377966727621,0.13949433083668333,0.5512306633587295,0.7433387099840784,-0.3050767612002243,0.8451724019802326
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29760-Na1120-Cl160-F960-3-allSk.dat,3,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,86,0.9805506508852174,1,0.46472640791409303,0.46472640791409303,0.06231487441167158,0.04821880426267877,-0.1000945206310974,0.09294567813472951,0.5155557031632239,0.022268958949751963,0.5477725402093852,0.8745904573114335,-0.3329968342905956,0.7276073541298836
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29760-Na1120-Cl160-F960-3-allSk.dat,3,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,222,0.9469251760477227,1,0.46472640791409303,0.46472640791409303,0.06093163051838323,0.04512542651281712,-0.09260983232609973,0.08654883708304639,0.5668126014303145,0.0698617259735961,0.5837066522124034,0.8470882430571229,-0.2703630386370907,0.7408504911489284
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29760-Na1120-Cl160-F960-3-allSk.dat,3,main,29760,1120,160,960,2240,0.93,0.035,0.005,0.03,0.07,0.8571428571428571,461,0.8727777012473323,1,0.46472640791409303,0.46472640791409303,0.05972733428631844,0.040964238536032815,-0.09141344461082929,0.08156581713107666,0.5745112555694393,0.07918326652923935,0.5882166460831377,0.8711143731345923,-0.27010325062587726,0.7456157832754073
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl960-F320-3-allSk.dat,3,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,86,0.9680586163232257,1,0.4987430402726989,0.4987430402726989,0.0574480692446851,-0.029092300267166006,-0.06725473120879519,0.058304010968689535,0.32931397800227546,0.21593745425376099,0.2846133139799569,0.34921638754990625,-0.1729856175645792,0.8688465065604443
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl960-F320-3-allSk.dat,3,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,228,0.8927401642166115,1,0.4987430402726989,0.4987430402726989,0.0627035828959542,-0.02895458175153512,-0.07864854718772396,0.07831411616754597,0.33984238399985756,0.24048564352713211,0.26315141491982486,0.39241475024762296,-0.19871099801407036,0.8704803744227377
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl960-F320-3-allSk.dat,3,main,29440,1280,960,320,2560,0.92,0.04,0.03,0.01,0.08,0.25,461,0.7840031168103889,1,0.4987430402726989,0.4987430402726989,0.0641883391639886,-0.03321158798940138,-0.0844461370284304,0.07984182385736217,0.3504068162171241,0.24860046171988798,0.2702250019503208,0.4103314490129619,-0.21351399419403227,0.9102670899716717
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl800-F480-3-allSk.dat,3,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,86,0.9665106852375,1,0.4987430402726989,0.4987430402726989,0.07339606157822694,-0.02346217460159322,-0.11572185301122376,0.11108269914825035,0.47087088572939123,0.24909624647483825,0.44734706511297373,0.5380902670179143,-0.2878990805016235,1.1021908130293305
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl800-F480-3-allSk.dat,3,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,228,0.8627751019657625,1,0.4987430402726989,0.4987430402726989,0.07036909706039793,-0.014316032234178128,-0.10315443981221106,0.10979382641670121,0.4670046340516171,0.22900414738559033,0.46697229094882536,0.4974385425471943,-0.2682281902984507,1.1088436625651577
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl800-F480-3-allSk.dat,3,main,29440,1280,800,480,2560,0.92,0.04,0.025,0.015,0.08,0.375,461,0.7061137065610299,1,0.4987430402726989,0.4987430402726989,0.068882373956387,-0.014285054899793093,-0.09918194436908978,0.10471594262722662,0.4415389196019541,0.21994509738868423,0.43708213664758794,0.4859503770568059,-0.26819039912205533,1.0599844567854948
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl640-F640-3-allSk.dat,3,main,29440,1280,640,640,2560,0.92,0.04,0.02,0.02,0.08,0.5,86,0.9704028073878225,1,0.4987430402726989,0.4987430402726989,0.06782158919475746,0.02064025298606026,-0.09049145150782964,0.11968117721152784,0.42971311727742034,0.11371309303929075,0.4939930253440575,0.45951623146268744,-0.29870163306712894,0.9973132692264111
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl640-F640-3-allSk.dat,3,main,29440,1280,640,640,2560,0.92,0.04,0.02,0.02,0.08,0.5,228,0.8826684362794012,1,0.4987430402726989,0.4987430402726989,0.06729244474910412,0.011305566374550505,-0.09490958939677868,0.11089807469397725,0.4526162168792843,0.1614158301468569,0.47868016231382915,0.5044253215774872,-0.27614886540209027,0.953104842985262
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl640-F640-3-allSk.dat,3,main,29440,1280,640,640,2560,0.92,0.04,0.02,0.02,0.08,0.5,461,0.7401041958179398,1,0.4987430402726989,0.4987430402726989,0.06728186853489795,0.0010906200828346702,-0.10065106077047992,0.10219343048302118,0.4432556430841893,0.17618546735329232,0.4506726746947763,0.539362483352652,-0.29019860592858365,0.9275460146728943
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl480-F800-3-allSk.dat,3,main,29440,1280,480,800,2560,0.92,0.04,0.015,0.025,0.08,0.625,86,0.9937953605214309,1,0.4987430402726989,0.4987430402726989,0.06979194542167205,0.006932536769592115,-0.11502463533574993,0.09786674187369891,0.4067450612988648,0.1564232832143317,0.3933313741220489,0.6358026136963043,-0.29462904524863776,0.7257478840831877
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl480-F800-3-allSk.dat,3,main,29440,1280,480,800,2560,0.92,0.04,0.015,0.025,0.08,0.625,222,0.9391084454682574,1,0.4987430402726989,0.4987430402726989,0.06654653856809054,0.011689469358038704,-0.10649576795621682,0.09727740627125883,0.4398159172213356,0.13893405646242088,0.4487101624661985,0.6161153498048578,-0.30150167263231975,0.8011206404546845
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl480-F800-3-allSk.dat,3,main,29440,1280,480,800,2560,0.92,0.04,0.015,0.025,0.08,0.625,461,0.814924672395825,1,0.4987430402726989,0.4987430402726989,0.06645440917543902,0.011369600543269825,-0.10908047914287568,0.0988749093445448,0.45629323297680424,0.137963739959173,0.470304105402948,0.6388641282278287,-0.3203501647086711,0.8430350369747842
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29440-Na1280-Cl320-F960-3-allSk.dat,3,main,29440,1280,320,960,2560,0.92,0.04,0.01,0.03,0.08,0.75,86,0.9890956723405219,1,0.4987430402726989,0.4987430402726989,0.06219693930829401,0.025640470364852813,-0.09606741243801764,0.08507161136603303,0.414438690987691,0.0812754104740121,0.4316281994930109,0.6526630058939952,-0.282966401911672,0.6617720426495703
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29440-Na1280-Cl320-F960-3-allSk.dat,3,main,29440,1280,320,960,2560,0.92,0.04,0.01,0.03,0.08,0.75,222,0.9627234333847814,1,0.4987430402726989,0.4987430402726989,0.0624057654995258,0.02271299024337254,-0.10155909264041935,0.0848618715368252,0.4822940174978221,0.11102129732564926,0.4928069857650821,0.7081502387202345,-0.280654379158335,0.7310803731363085
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29440-Na1280-Cl320-F960-3-allSk.dat,3,main,29440,1280,320,960,2560,0.92,0.04,0.01,0.03,0.08,0.75,461,0.8971372752804054,1,0.4987430402726989,0.4987430402726989,0.06254866091745953,0.02082360283106366,-0.10663163259549949,0.08560882718316584,0.5031263773570624,0.11021397896856006,0.5173282283810448,0.7496620388709482,-0.30555343909147,0.7737705441416529
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29376-Na1312-Cl1280-F32-3-allSk.dat,3,main,29376,1312,1280,32,2624,0.918,0.041,0.04,0.001,0.082,0.024390243902439025,86,0.8941397498040522,1,0.5048041082417978,0.5048041082417978,0.054733427713719085,-0.04335467931606183,-0.04934662896242818,0.034490086810205114,0.24873912115792213,0.24136590877779607,0.06617545297551061,0.25755647425477624,-0.08343426895011048,0.9514142964574192
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29376-Na1312-Cl1280-F32-3-allSk.dat,3,main,29376,1312,1280,32,2624,0.918,0.041,0.04,0.001,0.082,0.024390243902439025,228,0.7678178790126955,1,0.5048041082417978,0.5048041082417978,0.058352198030771504,-0.05295454750322839,-0.05856434803837614,0.03131891236795458,0.2776525272119274,0.26776873149533065,0.08432547117655782,0.2820785456852983,-0.06946491220240858,0.9792811483700316
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29376-Na1312-Cl1280-F32-3-allSk.dat,3,main,29376,1312,1280,32,2624,0.918,0.041,0.04,0.001,0.082,0.024390243902439025,467,0.6858719375514363,1,0.5048041082417978,0.5048041082417978,0.05948455496657844,-0.058218454345349446,-0.06371893606473028,0.030213940009802827,0.29351876034744695,0.28364107151346807,0.08553344061545722,0.2979267521603357,-0.06806520570699011,0.9781634055998176
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29376-Na1312-Cl32-F1280-3-allSk.dat,3,main,29376,1312,32,1280,2624,0.918,0.041,0.001,0.04,0.082,0.975609756097561,86,0.9733680706362193,1,0.5048041082417978,0.5048041082417978,0.044882690475126524,0.020627172963464592,-0.02591884347589987,0.024981549947066767,0.4818665104591161,0.14979656376393646,0.464167743007062,0.8103036125691495,0.02353721139464078,0.46621246312877185
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29376-Na1312-Cl32-F1280-3-allSk.dat,3,main,29376,1312,32,1280,2624,0.918,0.041,0.001,0.04,0.082,0.975609756097561,222,0.9306139248380351,1,0.5048041082417978,0.5048041082417978,0.04780351376033811,0.04071789146332666,-0.03950085440274016,0.04746935664604819,0.6034361401591215,0.06663336227717573,0.6003968690586822,0.8756107602638006,-0.07098507966268652,0.6190792278187632
