algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_F,n_X,x_O,x_Na,x_Cl,x_F,x_X,x_F_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OF,S0_NaNa,S0_NaCl,S0_NaF,S0_ClCl,S0_ClF,S0_FF
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29376-Na1312-Cl32-F1280-2-allSk.dat,2,main,29376,1312,32,1280,2624,0.918,0.041,0.001,0.04,0.082,0.975609756097561,461,0.8591615868637129,1,0.5048041082417978,0.5048041082417978,0.04814190592350934,0.04531971820699494,-0.045798377585014455,0.053124076974942265,0.6206992460639227,0.017817221563790717,0.6255929412684358,0.966299879405795,-0.13474686408808234,0.6546699300387245
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29120-Na1440-Cl960-F480-2-allSk.dat,2,main,29120,1440,960,480,2880,0.91,0.045,0.03,0.015,0.09,0.3333333333333333,86,0.9474158298031996,1,0.5302846053397241,0.5302846053397241,0.06101639935314314,-0.019355593403856876,-0.07437854564333049,0.07166227681225909,0.3628574053176993,0.19480677378562108,0.3529890803830955,0.36486727437659167,-0.17858501803420848,0.8639523762811572
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29120-Na1440-Cl960-F480-2-allSk.dat,2,main,29120,1440,960,480,2880,0.91,0.045,0.03,0.015,0.09,0.3333333333333333,228,0.8402548879989192,1,0.5302846053397241,0.5302846053397241,0.06650046900812023,-0.01953359295923355,-0.09262226295320812,0.09715448498635179,0.39611778847625984,0.21942053134405193,0.3757886441328345,0.42608032597808465,-0.22252106714689948,0.9655773356183689
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29120-Na1440-Cl960-F480-2-allSk.dat,2,main,29120,1440,960,480,2880,0.91,0.045,0.03,0.015,0.09,0.3333333333333333,461,0.6754031257121619,1,0.5302846053397241,0.5302846053397241,0.06682126181760958,-0.023290195056941354,-0.09613473754411359,0.09561524849325145,0.3846506621544402,0.21119042063329585,0.3675661329136158,0.4366539538893921,-0.2517294050455034,0.9926423560114587
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29120-Na1440-Cl800-F640-2-allSk.dat,2,main,29120,1440,800,640,2880,0.91,0.045,0.025,0.02,0.09,0.4444444444444444,86,0.9797411273917414,1,0.5302846053397241,0.5302846053397241,0.07231266533591317,0.002901998554620873,-0.10997459657391805,0.12730833470062944,0.40618032681777144,0.15064275046711958,0.4408467750456484,0.5008216166883721,-0.33397146405759226,1.0346616106574247
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29120-Na1440-Cl800-F640-2-allSk.dat,2,main,29120,1440,800,640,2880,0.91,0.045,0.025,0.02,0.09,0.4444444444444444,228,0.8807762105540264,1,0.5302846053397241,0.5302846053397241,0.07227823391505502,-0.004152213323947676,-0.11149654584544978,0.11842860789750222,0.4207314445487704,0.16328507028883338,0.4485389083848242,0.505012769989409,-0.3196938361676421,1.0302369374065006
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29120-Na1440-Cl800-F640-2-allSk.dat,2,main,29120,1440,800,640,2880,0.91,0.045,0.025,0.02,0.09,0.4444444444444444,461,0.7209044390309473,1,0.5302846053397241,0.5302846053397241,0.07082181254007142,-0.007316095005183432,-0.11145906275232301,0.11364087800352943,0.41004313179235496,0.17108614147227286,0.4237845765184585,0.5202412557913403,-0.3250181941162374,0.9990582527617523
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29120-Na1440-Cl640-F800-2-allSk.dat,2,main,29120,1440,640,800,2880,0.91,0.045,0.02,0.025,0.09,0.5555555555555556,86,0.9667519501241764,1,0.5302846053397241,0.5302846053397241,0.05736944123608015,0.019904635531442207,-0.07027001743891191,0.08955628517879853,0.502133073825429,0.12480151904077032,0.5620563399865891,0.4190397424043898,-0.20736173155384877,0.9395476811114353
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29120-Na1440-Cl640-F800-2-allSk.dat,2,main,29120,1440,640,800,2880,0.91,0.045,0.02,0.025,0.09,0.5555555555555556,222,0.9209081411540061,1,0.5302846053397241,0.5302846053397241,0.06716467074826,0.010435036146435026,-0.10724779342616357,0.10992541271776042,0.4826663924525957,0.1415747036756732,0.5209366538618794,0.5596952939794039,-0.31066429282195357,0.9767764527765797
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29120-Na1440-Cl640-F800-2-allSk.dat,2,main,29120,1440,640,800,2880,0.91,0.045,0.02,0.025,0.09,0.5555555555555556,461,0.7828428166233515,1,0.5302846053397241,0.5302846053397241,0.07022902416040258,0.007919481994335509,-0.11703626780630676,0.11530552031066076,0.4675266292617951,0.13639910316554105,0.5052537278931669,0.5931482268513004,-0.3475293023402955,0.9887086665549726
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O29120-Na1440-Cl480-F960-2-allSk.dat,2,main,29120,1440,480,960,2880,0.91,0.045,0.015,0.03,0.09,0.6666666666666666,86,0.9446261492109225,1,0.5302846053397241,0.5302846053397241,0.09396464195146984,0.05847628427164177,-0.1923223940238138,0.20761099824799978,0.5002945874203798,-0.02228272662221753,0.6284894972259771,0.8167850775935728,-0.6048449222895782,1.197429234568205
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O29120-Na1440-Cl480-F960-2-allSk.dat,2,main,29120,1440,480,960,2880,0.91,0.045,0.015,0.03,0.09,0.6666666666666666,222,0.936891883200685,1,0.5302846053397241,0.5302846053397241,0.067986301342054,0.022544891499650582,-0.11889758408720372,0.11168502821503638,0.4846465351783653,0.08432030151700877,0.533944901403035,0.6455553086254406,-0.3532056795228746,0.9037004107432819
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O29120-Na1440-Cl480-F960-2-allSk.dat,2,main,29120,1440,480,960,2880,0.91,0.045,0.015,0.03,0.09,0.6666666666666666,461,0.8160957222161153,1,0.5302846053397241,0.5302846053397241,0.06695543129985661,0.018016439211197277,-0.1172307928670353,0.10496023012480835,0.48748578708520274,0.10511836921440243,0.5227158059101188,0.6538259812823972,-0.33358160149634475,0.8760713149808733
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28800-Na1600-Cl960-F640-2-allSk.dat,2,main,28800,1600,960,640,3200,0.9,0.05,0.03,0.02,0.1,0.4,86,0.9592184936139091,1,0.5598492526579522,0.5598492526579522,0.06668760252815127,-0.013909237081757876,-0.0991456933456039,0.09943574459877728,0.3371440519337021,0.15776677278296744,0.3398475060023554,0.4294713992166478,-0.2765417230557398,0.8760391450859044
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28800-Na1600-Cl960-F640-2-allSk.dat,2,main,28800,1600,960,640,3200,0.9,0.05,0.03,0.02,0.1,0.4,222,0.8676474405382192,1,0.5598492526579522,0.5598492526579522,0.0688826528014538,-0.011066819373493492,-0.10772645982342237,0.11443925134495012,0.3570073866763463,0.1399529899435843,0.3930715350315287,0.45477841591023116,-0.3357024257194634,1.0326504912527765
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28800-Na1600-Cl960-F640-2-allSk.dat,2,main,28800,1600,960,640,3200,0.9,0.05,0.03,0.02,0.1,0.4,461,0.6850290446133084,1,0.5598492526579522,0.5598492526579522,0.07130475017564895,-0.010845457560267197,-0.11397234353034927,0.12243886914070717,0.37698613343702503,0.1508934229317485,0.41126146811819886,0.47522201948283455,-0.3434422809322516,1.07089064874992
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28800-Na1600-Cl800-F800-2-allSk.dat,2,main,28800,1600,800,800,3200,0.9,0.05,0.025,0.025,0.1,0.5,86,0.9838097791520373,1,0.5598492526579522,0.5598492526579522,0.08509043526853136,-0.02360469757424771,-0.16150159732534228,0.12811951388012588,0.3462317548938618,0.18536773461504638,0.3042779088800902,0.6547177718658199,-0.39256820754684474,0.8228821530155932
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28800-Na1600-Cl800-F800-2-allSk.dat,2,main,28800,1600,800,800,3200,0.9,0.05,0.025,0.025,0.1,0.5,222,0.9233134068088955,1,0.5598492526579522,0.5598492526579522,0.0710559821685107,-0.009335444001636162,-0.12142636593847253,0.10822405442058415,0.39296560071736103,0.1578750583173677,0.3978622237632148,0.5439388718400815,-0.3206698232072169,0.8833319760090743
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28800-Na1600-Cl800-F800-2-allSk.dat,2,main,28800,1600,800,800,3200,0.9,0.05,0.025,0.025,0.1,0.5,461,0.7623614612652375,1,0.5598492526579522,0.5598492526579522,0.07048909112020471,-0.008360414451851067,-0.1197035699560833,0.10788015845121555,0.3925087944746718,0.1458261315631476,0.4092651289336468,0.5393323500180053,-0.3331030570129987,0.9118913529573354
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28800-Na1600-Cl640-F960-2-allSk.dat,2,main,28800,1600,640,960,3200,0.9,0.05,0.02,0.03,0.1,0.6,86,0.9649578705921183,1,0.5598492526579522,0.5598492526579522,0.20755244751645296,0.7655477037539163,-0.2632953239209045,1.2032975675444255,4.374716768950212,-0.6680886152781111,6.193227133637481,0.7276488454572512,-1.4566214880194872,9.184748313959723
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28800-Na1600-Cl640-F960-2-allSk.dat,2,main,28800,1600,640,960,3200,0.9,0.05,0.02,0.03,0.1,0.6,222,0.932382047969314,1,0.5598492526579522,0.5598492526579522,0.06842313185575372,0.01651127374550361,-0.11848784546301841,0.11806088344904973,0.4970151997275128,0.11277574163898947,0.5495628563257131,0.5890976446071767,-0.3354033562463377,0.9833382903547075
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28800-Na1600-Cl640-F960-2-allSk.dat,2,main,28800,1600,640,960,3200,0.9,0.05,0.02,0.03,0.1,0.6,461,0.7894117114171542,1,0.5598492526579522,0.5598492526579522,0.06939533469871223,0.009426024004990263,-0.12284426845804093,0.112470869846651,0.47135681383174,0.11715214201010049,0.5128647066309663,0.6097864450041055,-0.3466457824493765,0.9451405853760272
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28736-Na1632-Cl1600-F32-2-allSk.dat,2,main,28736,1632,1600,32,3264,0.898,0.051,0.05,0.001,0.102,0.0196078431372549,86,0.9529037591543342,1,0.5657081512163484,0.5657081512163484,0.057647849270132744,-0.05592041531354604,-0.05940807313989594,0.02072687008838762,0.2501174863014305,0.2406882845523584,0.08427294555741252,0.24809926188024342,-0.035468547109549234,0.8526297109607174
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28736-Na1632-Cl1600-F32-2-allSk.dat,2,main,28736,1632,1600,32,3264,0.898,0.051,0.05,0.001,0.102,0.0196078431372549,228,0.8321312345219768,1,0.5657081512163484,0.5657081512163484,0.05920257190043365,-0.06081323572529097,-0.06412562112759895,0.01914324503097498,0.2691627889788438,0.2563338484447263,0.10965276829028861,0.26151718759715575,-0.01861593498687051,0.9147119354101294
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28736-Na1632-Cl1600-F32-2-allSk.dat,2,main,28736,1632,1600,32,3264,0.898,0.051,0.05,0.001,0.102,0.0196078431372549,461,0.7347047030317154,1,0.5657081512163484,0.5657081512163484,0.05943580597797983,-0.06440907523694062,-0.0679694069674599,0.02064348484594766,0.2676493616269331,0.258507718565081,0.08347315213960213,0.26745381373858723,-0.04506968312916532,0.9148083273754546
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28672-Na1664-Cl960-F704-2-allSk.dat,2,main,28672,1664,960,704,3328,0.896,0.052,0.03,0.022,0.104,0.4230769230769231,86,0.9848682196358518,1,0.5716909750094119,0.5716909750094119,0.050073410476389246,-0.06214458568479575,-0.06903665234154355,-0.01492440459895894,0.1670654663221196,0.19235841668600795,0.03222225462675432,0.35474708500817,-0.11852116441076,0.18794179035940672
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28672-Na1664-Cl960-F704-2-allSk.dat,2,main,28672,1664,960,704,3328,0.896,0.052,0.03,0.022,0.104,0.4230769230769231,222,0.9509452283441764,1,0.5716909750094119,0.5716909750094119,0.07481434579782167,0.011618113016771167,-0.11560750828457277,0.1528623137415558,0.39309732293496724,0.09235710476902424,0.4965027688693303,0.4546266464682702,-0.3888986040351387,1.2174651578167457
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28672-Na1664-Cl960-F704-2-allSk.dat,2,main,28672,1664,960,704,3328,0.896,0.052,0.03,0.022,0.104,0.4230769230769231,461,0.8385575145083713,1,0.5716909750094119,0.5716909750094119,0.07289734820892727,0.0010328971229713324,-0.11265390872926365,0.13313941217084604,0.3799837248979683,0.12377018198535578,0.4396591917048941,0.45532273526764744,-0.34141661154731007,1.0746261255838538
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28672-Na1664-Cl704-F960-2-allSk.dat,2,main,28672,1664,704,960,3328,0.896,0.052,0.022,0.03,0.104,0.5769230769230769,86,0.9933378784247537,1,0.5716909750094119,0.5716909750094119,0.06104941395600571,0.017776094130143374,-0.08601616501690043,0.09706315842528376,0.40919553411817533,0.08247451669375579,0.4681039975242421,0.4117014057470194,-0.24397727386420112,0.8252172051496017
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28672-Na1664-Cl704-F960-2-allSk.dat,2,main,28672,1664,704,960,3328,0.896,0.052,0.022,0.03,0.104,0.5769230769230769,222,0.9674586842550075,1,0.5716909750094119,0.5716909750094119,0.06575261102860261,0.012169628334135957,-0.10598911263385641,0.10678571371166452,0.43304444186260604,0.10449357894649695,0.48064654519268857,0.5154910247456855,-0.30386795102962627,0.8930175483054109
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28672-Na1664-Cl704-F960-2-allSk.dat,2,main,28672,1664,704,960,3328,0.896,0.052,0.022,0.03,0.104,0.5769230769230769,461,0.8839388639348995,1,0.5716909750094119,0.5716909750094119,0.06829456955506327,0.0084106899482643,-0.11656278349825255,0.11089159212953434,0.42358677846716364,0.10749856642404398,0.4656216352028028,0.5520607510853739,-0.331228143856785,0.8966662044724698
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28480-Na1760-Cl1600-F160-2-allSk.dat,2,main,28480,1760,1600,160,3520,0.89,0.055,0.05,0.005,0.11,0.09090909090909091,86,0.931617059607665,1,0.5888069257011409,0.5888069257011409,0.05628105694021087,-0.04611998487227004,-0.061809576106771714,0.04249635654873456,0.22563952764603387,0.19951640875193138,0.11743536884166311,0.24741453958253912,-0.1206724039733719,0.771088702848598
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28480-Na1760-Cl1600-F160-2-allSk.dat,2,main,28480,1760,1600,160,3520,0.89,0.055,0.05,0.005,0.11,0.09090909090909091,228,0.7894518643671358,1,0.5888069257011409,0.5888069257011409,0.0609828031021334,-0.05025495065635642,-0.06999653631833165,0.05467166790366567,0.24445805388105826,0.21067132782445766,0.14457440808666205,0.2635476707873654,-0.13469316324061048,0.9054362470043769
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28480-Na1760-Cl1600-F160-2-allSk.dat,2,main,28480,1760,1600,160,3520,0.89,0.055,0.05,0.005,0.11,0.09090909090909091,461,0.6664621923631742,1,0.5888069257011409,0.5888069257011409,0.061550748294868715,-0.053243430098477984,-0.07345265891345237,0.0556892221738115,0.25585153280122497,0.21695009019491335,0.1625071127440813,0.26997982649621194,-0.13420912661481715,0.9633816416208459
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28480-Na1760-Cl960-F800-2-allSk.dat,2,main,28480,1760,960,800,3520,0.89,0.055,0.03,0.025,0.11,0.45454545454545453,86,0.9762766505752177,1,0.5888069257011409,0.5888069257011409,0.0648974099692454,0.006766113960611404,-0.1026705453663423,0.12250571620064699,0.388196750338623,0.08859096133168605,0.47874229468648494,0.4389547802574407,-0.34944923906376735,1.0928920381890048
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28480-Na1760-Cl960-F800-2-allSk.dat,2,main,28480,1760,960,800,3520,0.89,0.055,0.03,0.025,0.11,0.45454545454545453,222,0.9029476655264742,1,0.5888069257011409,0.5888069257011409,0.0729387531595436,0.003431757013357184,-0.11898539347773365,0.13543208627687345,0.38617064979979554,0.1051329795558335,0.4576162288802796,0.47802931024336376,-0.367717463952685,1.0815688564494272
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28480-Na1760-Cl960-F800-2-allSk.dat,2,main,28480,1760,960,800,3520,0.89,0.055,0.03,0.025,0.11,0.45454545454545453,461,0.7213849210620277,1,0.5888069257011409,0.5888069257011409,0.07187512637570051,-0.0035787256047603577,-0.11859801205939324,0.12460950507724788,0.3744040600932964,0.11753098285336716,0.4265822237761916,0.48172386914679505,-0.35337543979593156,1.0198270878072602
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28480-Na1760-Cl800-F960-2-allSk.dat,2,main,28480,1760,800,960,3520,0.89,0.055,0.025,0.03,0.11,0.5454545454545454,86,0.9781799731491901,1,0.5888069257011409,0.5888069257011409,0.0689605347301444,-0.0018256479658849602,-0.11435559929399718,0.10191996315254102,0.44163918213981296,0.154427232782688,0.4570101479690102,0.506643744393921,-0.2534048840643509,0.8501206175414777
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28480-Na1760-Cl800-F960-2-allSk.dat,2,main,28480,1760,800,960,3520,0.89,0.055,0.025,0.03,0.11,0.5454545454545454,222,0.925275476928191,1,0.5888069257011409,0.5888069257011409,0.06761537632486136,-0.0033649386852947077,-0.1130415277017005,0.09863617591034758,0.3921486698211478,0.12586783910214555,0.41607071775785875,0.49777301205664193,-0.2839766522387946,0.8225964454115284
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28480-Na1760-Cl800-F960-2-allSk.dat,2,main,28480,1760,800,960,3520,0.89,0.055,0.025,0.03,0.11,0.5454545454545454,461,0.7937375089104124,1,0.5888069257011409,0.5888069257011409,0.06749445530113657,-0.003895918585620023,-0.1164842450206103,0.10105998228442649,0.37349277065643016,0.11414118109870197,0.40151543606438556,0.527436956981114,-0.3269339752013362,0.8421029921612146
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28224-Na1888-Cl1760-F128-2-allSk.dat,2,main,28224,1888,1760,128,3776,0.882,0.059,0.055,0.004,0.118,0.06779661016949153,86,0.9243950439479748,1,0.610671322963451,0.610671322963451,0.05856680907080066,-0.047020089791637354,-0.05988071711868222,0.04145956046716951,0.22148859514315852,0.192020596472884,0.13861166186592735,0.2206187395449049,-0.08060708716849464,0.8312472675273237
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28224-Na1888-Cl1760-F128-2-allSk.dat,2,main,28224,1888,1760,128,3776,0.882,0.059,0.055,0.004,0.118,0.06779661016949153,228,0.7815992100081267,1,0.610671322963451,0.610671322963451,0.06049753475894773,-0.051571321740027244,-0.06705341720664854,0.05057730627358347,0.22490748520572287,0.19789700723103787,0.1299518440120889,0.2367433057437084,-0.11782979513895331,0.9360141012527196
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28224-Na1888-Cl1760-F128-2-allSk.dat,2,main,28224,1888,1760,128,3776,0.882,0.059,0.055,0.004,0.118,0.06779661016949153,461,0.6758425384279769,1,0.610671322963451,0.610671322963451,0.06067119517247897,-0.05360639667834369,-0.07003191647703808,0.0538060235605009,0.23214062543758862,0.20494550688282975,0.13159470995299732,0.24461038717616002,-0.11993143728294844,0.9501167452652395
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28160-Na1920-Cl1600-F320-2-allSk.dat,2,main,28160,1920,1600,320,3840,0.88,0.06,0.05,0.01,0.12,0.16666666666666666,86,0.960676515319302,1,0.6162767600248704,0.6162767600248704,0.047553193813334484,-0.03859980603837168,-0.048772941319302515,0.014509783288157038,0.21347594613648102,0.16984980669840957,0.14311142664940152,0.21713143624299583,-0.06947529217004039,0.5059014477016452
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28160-Na1920-Cl1600-F320-2-allSk.dat,2,main,28160,1920,1600,320,3840,0.88,0.06,0.05,0.01,0.12,0.16666666666666666,228,0.881856836535535,1,0.6162767600248704,0.6162767600248704,0.060772521615599234,-0.04177903027466373,-0.0745781316153909,0.06442446580572354,0.23986181774635199,0.17926965561898575,0.18667992598798788,0.2677870611085561,-0.15967088950264316,0.8143055268468669
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28160-Na1920-Cl1600-F320-2-allSk.dat,2,main,28160,1920,1600,320,3840,0.88,0.06,0.05,0.01,0.12,0.16666666666666666,461,0.7610229466690374,1,0.6162767600248704,0.6162767600248704,0.06296031736488336,-0.04447462322956677,-0.08106126322725332,0.07231836150317217,0.25093785770642574,0.18542815772834986,0.20003974290473117,0.2850196149908204,-0.18311886366151825,0.8994615255037939
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28160-Na1920-Cl1280-F640-2-allSk.dat,2,main,28160,1920,1280,640,3840,0.88,0.06,0.04,0.02,0.12,0.3333333333333333,86,0.9763546864262657,1,0.6162767600248704,0.6162767600248704,0.04443658352182026,-0.06966896811837564,-0.07003106445500396,-0.021631311352231897,0.23319248324587655,0.20540861848392855,0.11340957483671976,0.3344558772551188,-0.11721387410288375,0.3621965961365736
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28160-Na1920-Cl1280-F640-2-allSk.dat,2,main,28160,1920,1280,640,3840,0.88,0.06,0.04,0.02,0.12,0.3333333333333333,222,0.9019622908229419,1,0.6162767600248704,0.6162767600248704,0.07168465118791419,-0.024898025107932965,-0.11049999594834828,0.11314594841726074,0.3164155524728951,0.14607423329486952,0.34146765134917445,0.3956988263096639,-0.3065946530388592,1.0250296377566135
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28160-Na1920-Cl1280-F640-2-allSk.dat,2,main,28160,1920,1280,640,3840,0.88,0.06,0.04,0.02,0.12,0.3333333333333333,461,0.7107621899454134,1,0.6162767600248704,0.6162767600248704,0.0726908774791627,-0.022234262732860638,-0.11303770944022246,0.12134858902780206,0.32667275659573725,0.14595796456939492,0.35939807884198827,0.40666680894368185,-0.3223071061716132,1.0783068134940892
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28160-Na1920-Cl960-F960-2-allSk.dat,2,main,28160,1920,960,960,3840,0.88,0.06,0.03,0.03,0.12,0.5,86,0.9713188126129106,1,0.6162767600248704,0.6162767600248704,0.0733335634390167,-0.04051862376399801,-0.1331291527431328,0.07582716548739402,0.3438243513274639,0.20933792278914648,0.27690313793228477,0.5387850484069685,-0.24273651887954575,0.6343366920070507
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28160-Na1920-Cl960-F960-2-allSk.dat,2,main,28160,1920,960,960,3840,0.88,0.06,0.03,0.03,0.12,0.5,222,0.9607971003956199,1,0.6162767600248704,0.6162767600248704,0.07092382385650345,-0.026933342248647643,-0.13017468411533045,0.0920851862272567,0.3093616406518799,0.15076903529867733,0.28673439258920297,0.5325539515236082,-0.3193343370183108,0.7248380038167732
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28160-Na1920-Cl960-F960-2-allSk.dat,2,main,28160,1920,960,960,3840,0.88,0.06,0.03,0.03,0.12,0.5,461,0.8606627094016789,1,0.6162767600248704,0.6162767600248704,0.07220738450290853,-0.015433412584922063,-0.13017791129701659,0.10835176990572021,0.3156581226599884,0.11575305906527111,0.33065493907371446,0.5193891666670454,-0.35568962065076515,0.8233063199544615
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28160-Na1920-Cl640-F1280-2-allSk.dat,2,main,28160,1920,640,1280,3840,0.88,0.06,0.02,0.04,0.12,0.6666666666666666,86,0.9707126799240045,1,0.6162767600248704,0.6162767600248704,0.06639305396480319,0.04058593386126086,-0.12284166255735623,0.13656958695375365,0.5251709728282713,-0.022693734304916724,0.6592473489926091,0.5603943722513434,-0.42405269546037316,1.1072603461976631
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28160-Na1920-Cl640-F1280-2-allSk.dat,2,main,28160,1920,640,1280,3840,0.88,0.06,0.02,0.04,0.12,0.6666666666666666,210,0.9530931730732594,1,0.6162767600248704,0.6162767600248704,0.0687106131730323,0.024368819992983043,-0.13471472172698776,0.12510328056708256,0.449918627258243,0.012373967985531406,0.5422858146053225,0.6193243474476158,-0.4227734920050994,0.9631077733690012
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28160-Na1920-Cl640-F1280-2-allSk.dat,2,main,28160,1920,640,1280,3840,0.88,0.06,0.02,0.04,0.12,0.6666666666666666,455,0.8414667617165786,1,0.6162767600248704,0.6162767600248704,0.0688737583947537,0.016120199851660633,-0.1374524933009844,0.11693672219825339,0.42822956735586365,0.032892066481915894,0.5012137631407315,0.6487805447357999,-0.41847273295138876,0.9097638930890837
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28096-Na1952-Cl1920-F32-2-allSk.dat,2,main,28096,1952,1920,32,3904,0.878,0.061,0.06,0.001,0.122,0.01639344262295082,86,0.9290954273078643,1,0.6216473153609047,0.6216473153609047,0.06012575361695778,-0.06246182881151674,-0.06381679719868863,0.006480307285948847,0.234554090153272,0.226240767083603,0.07947256030620187,0.2303180536220363,-0.017039094226523294,0.7526847947225526
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28096-Na1952-Cl1920-F32-2-allSk.dat,2,main,28096,1952,1920,32,3904,0.878,0.061,0.06,0.001,0.122,0.01639344262295082,228,0.7781268584155683,1,0.6216473153609047,0.6216473153609047,0.05967497991515091,-0.06192726832408103,-0.06475219157478673,0.017900891841223975,0.2284960837190747,0.2212896134642176,0.07050948854165981,0.22831803495542546,-0.04021676220191671,0.8622144105236573
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28096-Na1952-Cl1920-F32-2-allSk.dat,2,main,28096,1952,1920,32,3904,0.878,0.061,0.06,0.001,0.122,0.01639344262295082,461,0.6789586260511244,1,0.6216473153609047,0.6216473153609047,0.05883742422417525,-0.061752008647477374,-0.06508774902838516,0.02186893053258214,0.22300625091989512,0.21566784073817308,0.07117858798935314,0.22341274825629276,-0.04612802342529996,0.9132286768146433
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O27840-Na2080-Cl1600-F480-2-allSk.dat,2,main,27840,2080,1600,480,4160,0.87,0.065,0.05,0.015,0.13,0.23076923076923078,86,0.9803834727586848,1,0.6425594662531868,0.6425594662531868,0.06351958326311974,-0.03188560901550087,-0.08296940371243684,0.08510552516034282,0.28047644449494963,0.14330629344216633,0.32221797965385623,0.2808443087662227,-0.2144333716259459,1.0622501950668322
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O27840-Na2080-Cl1600-F480-2-allSk.dat,2,main,27840,2080,1600,480,4160,0.87,0.065,0.05,0.015,0.13,0.23076923076923078,222,0.876871605393806,1,0.6425594662531868,0.6425594662531868,0.06646914380957859,-0.030808845515529197,-0.08998832603111925,0.10016172740542936,0.2617826140503914,0.145165999912654,0.2799083244702197,0.2998581578665808,-0.24527646408822942,1.0304871493712875
