algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_F,n_X,x_O,x_Na,x_Cl,x_F,x_X,x_F_anion,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_OF,S0_NaNa,S0_NaCl,S0_NaF,S0_ClCl,S0_ClF,S0_FF,S0_OO_std_split1_to3,S0_OO_se_split1_to3,S0_OO_uncertainty_n_splits,S0_ONa_std_split1_to3,S0_ONa_se_split1_to3,S0_ONa_uncertainty_n_splits,S0_OCl_std_split1_to3,S0_OCl_se_split1_to3,S0_OCl_uncertainty_n_splits,S0_OF_std_split1_to3,S0_OF_se_split1_to3,S0_OF_uncertainty_n_splits,S0_NaNa_std_split1_to3,S0_NaNa_se_split1_to3,S0_NaNa_uncertainty_n_splits,S0_NaCl_std_split1_to3,S0_NaCl_se_split1_to3,S0_NaCl_uncertainty_n_splits,S0_NaF_std_split1_to3,S0_NaF_se_split1_to3,S0_NaF_uncertainty_n_splits,S0_ClCl_std_split1_to3,S0_ClCl_se_split1_to3,S0_ClCl_uncertainty_n_splits,S0_ClF_std_split1_to3,S0_ClF_se_split1_to3,S0_ClF_uncertainty_n_splits,S0_FF_std_split1_to3,S0_FF_se_split1_to3,S0_FF_uncertainty_n_splits
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28800-Na1600-Cl640-F960-allSk.dat,0,main,28800,1600,640,960,3200,0.9,0.05,0.02,0.03,0.1,0.6,222,0.8569791750233091,1,0.5598492526579522,0.5598492526579522,0.0691339890636363,0.0137380003482767,-0.1215222064217359,0.1169581482364966,0.4987515543781695,0.1078618729546795,0.5558166375206145,0.5946937855361044,-0.3463163633744577,1.0003223201686835,0.0020057853605509107,0.001158040717850679,3,0.003285158890756463,0.0018966873699089366,3,0.00668139221930628,0.003857503596377952,3,0.007197342827051971,0.004155387818648478,3,0.02076434563597432,0.011988300542476205,3,0.005211670610517782,0.003008959429910103,3,0.023189077527053674,0.01338822015250354,3,0.02444804747020771,0.01411508678808517,3,0.024954910003422877,0.014407724008079083,3,0.030254326363523047,0.017467343470130823,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28800-Na1600-Cl640-F960-allSk.dat,0,main,28800,1600,640,960,3200,0.9,0.05,0.02,0.03,0.1,0.6,461,0.6504337606032576,1,0.5598492526579522,0.5598492526579522,0.0693871520593389,0.0097121734981152,-0.1241735923723364,0.1139256756847517,0.4663420987582893,0.1078692379412108,0.5139701967424783,0.6143738574316331,-0.3623755666328416,0.9594110819776518,0.0012330949488709828,0.0007119277006670297,3,0.0012328786312694956,0.0007118028096415808,3,0.003568211969809628,0.0020601081412952335,3,0.004504979700532928,0.002600951242796486,3,0.016377550927954537,0.009455583436921359,3,0.005988118406401964,0.003457241773875527,3,0.016811889262372346,0.009706348791216854,3,0.011008305916631538,0.006355648384288969,3,0.011945451776100806,0.006896709798523494,3,0.01274517056564891,0.007358427656945094,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28736-Na1632-Cl1600-F32-allSk.dat,0,main,28736,1632,1600,32,3264,0.898,0.051,0.05,0.001,0.102,0.0196078431372549,86,0.90307865964371,1,0.5657081512163484,0.5657081512163484,0.0559134578825345,-0.0533223179220278,-0.0567531854927505,0.0205081060744497,0.242907092624139,0.2341699149139389,0.0788722689054873,0.2428505673780464,-0.0449051426043082,0.8807879718418764,0.0038050490365274326,0.0021968460855188395,3,0.006143170793409701,0.0035467613112529378,3,0.006008941089568718,0.0034692637556071027,3,0.01130525741551515,0.006527093412105685,3,0.018984993980598955,0.010960991385262232,3,0.019151670631364838,0.01105722219444954,3,0.01197376471528796,0.006913056281584747,3,0.017609974070775837,0.01016712327018476,3,0.012770294894284714,0.007372933194846183,3,0.10845797853392494,0.06261824310232422,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28736-Na1632-Cl1600-F32-allSk.dat,0,main,28736,1632,1600,32,3264,0.898,0.051,0.05,0.001,0.102,0.0196078431372549,228,0.7575968985784199,1,0.5657081512163484,0.5657081512163484,0.0592005802437946,-0.0611152402253805,-0.0654063820209894,0.0260428486364366,0.2668204331758534,0.2571580066091702,0.0870973237005651,0.2659200251222775,-0.0438630311464572,0.9321577711957818,0.0013593226373544327,0.0007848052905921339,3,0.003441787978302182,0.0019871172157663827,3,0.002863702363419777,0.001653359330399376,3,0.005103633152849491,0.002946583974642752,3,0.012052344899799332,0.006958424572265358,3,0.01024053951839046,0.005912378247589734,3,0.023429642391250415,0.013527110341605095,3,0.009569526119173421,0.00552496848092193,3,0.02045606682465869,0.011810315687777668,3,0.026487704736473702,0.015292683459818419,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28736-Na1632-Cl1600-F32-allSk.dat,0,main,28736,1632,1600,32,3264,0.898,0.051,0.05,0.001,0.102,0.0196078431372549,461,0.6698565657669937,1,0.5657081512163484,0.5657081512163484,0.0592350869312206,-0.0630063706580624,-0.0672842664008044,0.0258161237949145,0.2629432738107424,0.2545254816051325,0.0780236304085526,0.2652213784151731,-0.0577228418066713,0.9653623010063146,0.0008945797281976944,0.0005164858468865211,3,0.00202436592118038,0.0011687682095317972,3,0.0017231662856943986,0.0009948705189041487,3,0.003766312694078033,0.002174481647778257,3,0.008010563010903015,0.004624900710705315,3,0.006830792530697266,0.003943759906376552,3,0.00899363392039299,0.0051924769649318425,3,0.005824187673448545,0.003362596321076418,3,0.008573001714517506,0.004949624847639805,3,0.036538443392589395,0.021095480128481392,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28672-Na1664-Cl960-F704-allSk.dat,0,main,28672,1664,960,704,3328,0.896,0.052,0.03,0.022,0.104,0.4230769230769231,86,0.9728538599987254,1,0.5716909750094119,0.5716909750094119,0.0705262114249492,-0.0042339963292465,-0.1080646231422659,0.1196828947896554,0.3367120236763035,0.1146948210749045,0.383730487382344,0.4371639412824646,-0.3341642794817469,0.980171752290646,0.00810558373820442,0.0046797609531913755,3,0.017605076238412426,0.0101642955053513,3,0.006531970571458282,0.003771234967770153,3,0.034626777850953284,0.01999177951341725,3,0.06012491631718905,0.034713136620732825,3,0.007521884642277305,0.004342762123032114,3,0.10029942925343004,0.05790790247903366,3,0.015902787860781756,0.00918147885228786,3,0.029079187502918664,0.016788876732625694,3,0.17992830367872983,0.10388165456374741,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28672-Na1664-Cl960-F704-allSk.dat,0,main,28672,1664,960,704,3328,0.896,0.052,0.03,0.022,0.104,0.4230769230769231,222,0.89655250483527,1,0.5716909750094119,0.5716909750094119,0.0703074073906852,-0.0063827033952719,-0.1106981836354406,0.1194547823635639,0.3775762213574673,0.1385208029982609,0.4187328519925806,0.4635636320617451,-0.3283621205880171,1.0272093538474096,0.0037913577452736995,0.002188941414827943,3,0.016417193836007354,0.009478471280557111,3,0.005202158123422307,0.0030034673929248677,3,0.03115665272193892,0.017988301836059123,3,0.026961632492938918,0.015566305777590045,3,0.04131734887115599,0.023854582492963593,3,0.08967655115606529,0.05177478094995155,3,0.006841172839053897,0.003949752980200524,3,0.06530897541113437,0.03770615453411708,3,0.21388865728715614,0.12348867386134722,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28672-Na1664-Cl960-F704-allSk.dat,0,main,28672,1664,960,704,3328,0.896,0.052,0.03,0.022,0.104,0.4230769230769231,461,0.7132137020895521,1,0.5716909750094119,0.5716909750094119,0.0714034001752582,-0.0095447875357157,-0.114518536384824,0.1190545664076905,0.3703161030283161,0.146188855697839,0.398616700889612,0.4762100080339163,-0.3313409481033938,0.999761058243135,0.0020681807156285406,0.0011940646929009307,3,0.010095728516753005,0.005828771576812729,3,0.002123444458126021,0.0012259712295082774,3,0.01602169932250851,0.009250132416725534,3,0.017544825633408635,0.010129509802333523,3,0.020568038738949076,0.011874962702634901,3,0.05067642917734887,0.029258050027111376,3,0.012583092192439263,0.0072648516645426875,3,0.017366466246642332,0.0100265339623715,3,0.09818078038816581,0.056684699986355065,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28672-Na1664-Cl704-F960-allSk.dat,0,main,28672,1664,704,960,3328,0.896,0.052,0.022,0.03,0.104,0.5769230769230769,86,0.9734389885466108,1,0.5716909750094119,0.5716909750094119,0.0609710401682963,0.0065734454934048,-0.0921824891125922,0.0875947106258824,0.4488964932931554,0.1049333724168797,0.5011401240576904,0.4651191055712115,-0.2601530015385407,0.8825633523959656,0.002370385148245743,0.0013685425034227709,3,0.014393125360253963,0.008309874801222656,3,0.0028629640745268877,0.0016529330791083265,3,0.0212729490834322,0.012281942879776785,3,0.011304700782521103,0.006526772039896732,3,0.029924539698186033,0.01727694105012335,3,0.014627755147643402,0.008445338372131853,3,0.015898659451289134,0.009179095313955969,3,0.02580104069927379,0.014896237793098214,3,0.03982852061826307,0.022995007100378745,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28672-Na1664-Cl704-F960-allSk.dat,0,main,28672,1664,704,960,3328,0.896,0.052,0.022,0.03,0.104,0.5769230769230769,222,0.9099309350815908,1,0.5716909750094119,0.5716909750094119,0.0666101038964008,0.0140914542822486,-0.1130038166556767,0.1153229487863541,0.4665837725821361,0.0902964895638107,0.536960786931634,0.5406859858832285,-0.3441349634483783,1.0016413020206472,0.002199588066617244,0.0012699327623677543,3,0.0018152571684075765,0.0010480392148285121,3,0.004699334455741784,0.0027131620130346028,3,0.006370282700648277,0.003677884432033299,3,0.032189619740239005,0.01858468562213868,3,0.012088993911924929,0.006979583889281605,3,0.04756019111390872,0.027458889142325246,3,0.014292590250372193,0.008251830828469406,3,0.013395354921856714,0.007733811770024553,3,0.07403419503086983,0.042743662430309956,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28672-Na1664-Cl704-F960-allSk.dat,0,main,28672,1664,704,960,3328,0.896,0.052,0.022,0.03,0.104,0.5769230769230769,461,0.7616963917655486,1,0.5716909750094119,0.5716909750094119,0.0699738534231021,0.0096152197811364,-0.1237753387240659,0.1186538926350862,0.4457529949849075,0.0997782606931074,0.5014160901618202,0.5801928322760921,-0.3654832737127624,0.9731261348983538,0.00033813660561393146,0.00019522326027406967,3,0.0019798321553948593,0.001143056627867499,3,0.0017631950792225887,0.0010179811536229853,3,0.003263442945698659,0.001884149663184106,3,0.020524606892445098,0.011849887314364427,3,0.005427753769854995,0.0031337151001207876,3,0.02716619033764507,0.015684407304295992,3,0.009245825002336297,0.005338079553979034,3,0.012609797422393328,0.007280269936245437,3,0.04371399874224137,0.025238288941188017,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28480-Na1760-Cl1600-F160-allSk.dat,0,main,28480,1760,1600,160,3520,0.89,0.055,0.05,0.005,0.11,0.0909090909090909,86,0.8865075134677487,1,0.5888069257011409,0.5888069257011409,0.0598449794789269,-0.0476287188998578,-0.0678701312535267,0.0566576100195858,0.2440319687659854,0.2069458724346909,0.1549421679842232,0.2615594554787936,-0.1407618120877727,0.9590129691778688,0.004130075167982178,0.0023845000100078994,3,0.0007813010316896176,0.0004510843609641331,3,0.004941369590424915,0.0028529010631972557,3,0.01304041006025981,0.007528884258634106,3,0.012868922676155015,0.007429875971258578,3,0.005096585254380463,0.0029425148685644376,3,0.026633684729136665,0.01537696504787868,3,0.009683574651383408,0.005590814431694047,3,0.014108014378620687,0.008145265899227766,3,0.13234807677987104,0.0764111977555878,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28480-Na1760-Cl1600-F160-allSk.dat,0,main,28480,1760,1600,160,3520,0.89,0.055,0.05,0.005,0.11,0.0909090909090909,228,0.7133215157545408,1,0.5888069257011409,0.5888069257011409,0.0619159374075263,-0.0505596578921581,-0.0724292938202507,0.0613541230325306,0.2567054112621353,0.2164946357567769,0.16677938061043,0.2707738567298839,-0.138230642164656,0.9902682999206918,0.0006140236977038636,0.0003545067471581351,3,0.0018025743561815,0.0010407167897757055,3,0.0015651792611832,0.0009036566677741401,3,0.003777150923018614,0.0021807391021746404,3,0.008544829362876781,0.004933359532836328,3,0.00817821356807673,0.00472169380501935,3,0.012136216136375843,0.007006847653280073,3,0.006827132016741317,0.003941646507658712,3,0.006060608787112265,0.0034990941146922773,3,0.050765410736294425,0.029309423554121507,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28480-Na1760-Cl1600-F160-allSk.dat,0,main,28480,1760,1600,160,3520,0.89,0.055,0.05,0.005,0.11,0.0909090909090909,461,0.5874112845101953,1,0.5888069257011409,0.5888069257011409,0.0621132350045167,-0.0530860629427885,-0.0746420465405688,0.0599723239060699,0.2611530893215049,0.2191253859299579,0.1732114974195207,0.2736302778630786,-0.1385382276605863,1.0125738887265563,0.0004177367476304397,0.00024118042369483314,3,0.0007623746126994874,0.0004401571878653858,3,0.0007680224678728763,0.0004434179785700859,3,0.003609116828595349,0.002083724572526333,3,0.0033933964313370194,0.001959178343099544,3,0.0019606910247967177,0.0011320054909640682,3,0.005189436489424445,0.00299612255411167,3,0.0028445900610438927,0.0016423248374778255,3,0.009547375192429042,0.005512179637403263,3,0.03280117490156194,0.018937767159152782,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28480-Na1760-Cl960-F800-allSk.dat,0,main,28480,1760,960,800,3520,0.89,0.055,0.03,0.025,0.11,0.4545454545454545,86,0.954319080844466,1,0.5888069257011409,0.5888069257011409,0.0661236344303515,-0.0091947895257083,-0.110642108327552,0.1075642802479166,0.423509595591994,0.1312464272428365,0.4843929868342441,0.4684746989237648,-0.318518409410967,1.0673903428540787,0.012731998557085294,0.007350822794255122,3,0.014607844047435566,0.008433842693066997,3,0.03525982812570144,0.020357271259953666,3,0.041172017314120284,0.02377067527938728,3,0.030739505230103457,0.017747461619356142,3,0.033712829611849016,0.019464111251545017,3,0.060090583195948,0.03469331438394218,3,0.09859742963039725,0.05692525253851504,3,0.10978322031305637,0.0633833718002471,3,0.1020342894006504,0.05890952445203769,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28480-Na1760-Cl960-F800-allSk.dat,0,main,28480,1760,960,800,3520,0.89,0.055,0.03,0.025,0.11,0.4545454545454545,222,0.795401537033594,1,0.5888069257011409,0.5888069257011409,0.0724759339753793,0.0016898114888711,-0.1199958534303663,0.1339552669432393,0.4161787151534629,0.1149939859744746,0.4913231913452009,0.4865882142474551,-0.362467037357176,1.1258128070910445,0.002044302485537995,0.0011802785903303823,3,0.00650949874552424,0.0037582608530179517,3,0.005838078383837343,0.0033706161264586256,3,0.00824415827464948,0.004759766999110758,3,0.015232250722960933,0.008794344055265368,3,0.01825596686050923,0.01054008738123189,3,0.019012848151985024,0.010977072998610032,3,0.018399523248911698,0.010622969700719947,3,0.0205465622802302,0.011862563263412318,3,0.026417075309710956,0.015251905541264238,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28480-Na1760-Cl960-F800-allSk.dat,0,main,28480,1760,960,800,3520,0.89,0.055,0.03,0.025,0.11,0.4545454545454545,461,0.5688797623889973,1,0.5888069257011409,0.5888069257011409,0.0719513228450674,-0.0031537941973513,-0.1189261331019868,0.1255992188026383,0.3887531231507739,0.1209083085683775,0.4441656487675055,0.4883519468746086,-0.3556267515931557,1.048373710281603,0.0009819145719063857,0.000566908642411368,3,0.0010794137948228737,0.0006231998450079816,3,0.0020565315939722415,0.0011873390693768438,3,0.0025801083803219764,0.0014896262679173025,3,0.007453174207382737,0.004303092134949599,3,0.0059851396729232705,0.0034555220012997593,3,0.006307644714755872,0.003641720374016823,3,0.002430834790496515,0.0014034431206486704,3,0.009295838774939447,0.005366955019054651,3,0.0074970943157750295,0.004328449421352727,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28480-Na1760-Cl800-F960-allSk.dat,0,main,28480,1760,800,960,3520,0.89,0.055,0.025,0.03,0.11,0.5454545454545454,86,0.9457915520895678,1,0.5888069257011409,0.5888069257011409,0.0652259649322166,-0.0004717545827215,-0.1091486646464856,0.0989998841894792,0.4359059477758435,0.113008272530171,0.4870574766742548,0.4897336181347386,-0.2940496586889163,0.9279083261121456,0.00987834253823829,0.005703263723599208,3,0.010736266536249827,0.006198586374795409,3,0.02619322718691801,0.015122666767312137,3,0.03603224379736891,0.020803225655917166,3,0.04780413955786498,0.027599732842111785,3,0.021173327055058266,0.012224426074877877,3,0.04718431558142903,0.027241877302466303,3,0.08458628528406809,0.048835914578507195,3,0.04998537751688951,0.028859071164921226,3,0.10934386229794113,0.06312970833194968,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28480-Na1760-Cl800-F960-allSk.dat,0,main,28480,1760,800,960,3520,0.89,0.055,0.025,0.03,0.11,0.5454545454545454,222,0.8450941962027386,1,0.5888069257011409,0.5888069257011409,0.0682754443505151,0.0051957498631965,-0.1162794953026382,0.1131832494925334,0.4308257351413543,0.1020705929624949,0.4901635259598362,0.5121068899190864,-0.3292832562356187,0.9642776636565844,0.0025095534058102893,0.0014488913343903129,3,0.007320669356518909,0.004226590423634437,3,0.006568560044887554,0.0037923599101040498,3,0.005995894494514397,0.0034617313004404824,3,0.02479016585934122,0.014312608932146123,3,0.024289502996041486,0.014023551093246775,3,0.05283399616176074,0.030503721906356217,3,0.024215171509242555,0.013980635789334147,3,0.022006395201155382,0.01270539819328035,3,0.09077823075932419,0.05241083596545379,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28480-Na1760-Cl800-F960-allSk.dat,0,main,28480,1760,800,960,3520,0.89,0.055,0.025,0.03,0.11,0.5454545454545454,461,0.6368273916350738,1,0.5888069257011409,0.5888069257011409,0.0691485818515494,0.0024511411425879,-0.1202708389486526,0.113110613300008,0.4048451317028139,0.0981864568920904,0.4585313375117495,0.5362593181094077,-0.3565904509003564,0.9463754221941972,0.00125760448783142,0.0007260782895835518,3,0.005127126307832342,0.002960147753996215,3,0.003185490045478294,0.0018391435352577664,3,0.008260096708986534,0.004768969058465718,3,0.022717271743757626,0.013115822956512344,3,0.01377909418440243,0.00795536373655395,3,0.04208600339213531,0.024298365387564823,3,0.008826904400379854,0.005096215631670401,3,0.016685476878359473,0.009633364567278119,3,0.07218965532603266,0.04167871693519126,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28224-Na1888-Cl1760-F128-allSk.dat,0,main,28224,1888,1760,128,3776,0.882,0.059,0.055,0.004,0.118,0.0677966101694915,86,0.8724771369123541,1,0.610671322963451,0.610671322963451,0.0599383982654552,-0.0498914830706846,-0.063886725209835,0.0452864409017137,0.2391887874567888,0.2048623426209048,0.158972071151767,0.234372195536068,-0.0822866050154557,0.9156707219905612,0.002899858167543049,0.0016742338936427143,3,0.0031704266651423132,0.0018304466885658822,3,0.006773159117301845,0.003910485239638389,3,0.013659142542797223,0.007886109623983447,3,0.030510547966809503,0.017615273081760457,3,0.016524353412031602,0.009540339890620957,3,0.05633553200550847,0.032525334568321095,3,0.01892436331830724,0.010925986256066967,3,0.006729216359454485,0.0038851148765662808,3,0.2406161616646544,0.13891980570846274,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28224-Na1888-Cl1760-F128-allSk.dat,0,main,28224,1888,1760,128,3776,0.882,0.059,0.055,0.004,0.118,0.0677966101694915,228,0.7087075513932625,1,0.610671322963451,0.610671322963451,0.0608650328026878,-0.0537948586206751,-0.0692259539456045,0.0500936326838771,0.2416135610928177,0.2111997433257167,0.1447848802441576,0.2478562897465753,-0.1079477153192126,0.9563377251394276,0.0011611835014253495,0.0006704096071264777,3,0.0016180709566242558,0.0009341937023749294,3,0.0022123168038220946,0.0012772817022194188,3,0.0048698586126541855,0.0028116141809313116,3,0.012072566796195774,0.006970099689593368,3,0.009576372735161855,0.00552892137650589,3,0.01134225924779643,0.006548456429933791,3,0.007914804740940841,0.004569614647765521,3,0.008600543973790165,0.004965526378444966,3,0.03137819552671788,0.01811620963403528,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28224-Na1888-Cl1760-F128-allSk.dat,0,main,28224,1888,1760,128,3776,0.882,0.059,0.055,0.004,0.118,0.0677966101694915,461,0.6059582460337382,1,0.610671322963451,0.610671322963451,0.0611031738850334,-0.0549994006512521,-0.0714851986826279,0.0538450049360753,0.2410229966098112,0.2117217517242169,0.1405811153628101,0.2513508238852178,-0.1189009834200192,0.9808086649267044,0.0005981367815803354,0.00034533443185762305,3,0.0012992877341327625,0.0007501441230563293,3,0.001292812833963299,0.0007464058377005137,3,0.001732864187201923,0.0010004696049500923,3,0.006100762911838725,0.003522277109412173,3,0.005068493099300029,0.0029262958552666325,3,0.00469215922121117,0.0027090193894468537,3,0.004668894625913285,0.0026955875690890326,3,0.003892513275136623,0.002247343587224321,3,0.011996788141332163,0.006926348862809035,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28160-Na1920-Cl1600-F320-allSk.dat,0,main,28160,1920,1600,320,3840,0.88,0.06,0.05,0.01,0.12,0.1666666666666666,86,0.9367795028304624,1,0.6162767600248704,0.6162767600248704,0.0538944050308012,-0.0440585062904884,-0.0619763898260763,0.0306625614102334,0.2284235321292378,0.1810646817672848,0.1546481622048562,0.2430257076694412,-0.0999059218595978,0.6022055196939078,0.004829219250969466,0.002788151034522944,3,0.010616107549665922,0.006129212551545638,3,0.009207886055217121,0.005316175492647007,3,0.01689022441690313,0.009751575613772212,3,0.015760798850922225,0.009099501459223492,3,0.026242859695742655,0.015151322109642602,3,0.022247030475396033,0.012844329033639709,3,0.02567758506374269,0.014824960648691357,3,0.019248498224373488,0.011113125631338067,3,0.09159697763057367,0.052883539691967844,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28160-Na1920-Cl1600-F320-allSk.dat,0,main,28160,1920,1600,320,3840,0.88,0.06,0.05,0.01,0.12,0.1666666666666666,228,0.7998322244753503,1,0.6162767600248704,0.6162767600248704,0.0620606574466114,-0.0434556417456956,-0.0770195058575114,0.0657767019686968,0.2583149218513045,0.1895984733097204,0.2087846767318944,0.2768364937375771,-0.154605703030407,0.8571247857902126,0.0022581544449748947,0.0013037460766780055,3,0.00329407207776407,0.0019018334008271158,3,0.004261197844002864,0.0024602037223053065,3,0.005041856065538361,0.0029109169566539205,3,0.014556672259021167,0.00840429864725103,3,0.015021656086599621,0.008672757185272273,3,0.005416679260424238,0.003127321229119797,3,0.013248301341373982,0.007648910345747549,3,0.013482033860091898,0.007783855878347707,3,0.018715956532829998,0.010805662542370734,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28160-Na1920-Cl1600-F320-allSk.dat,0,main,28160,1920,1600,320,3840,0.88,0.06,0.05,0.01,0.12,0.1666666666666666,461,0.6598763862333337,1,0.6162767600248704,0.6162767600248704,0.063420885716363,-0.0441917555722596,-0.0815643262969263,0.0741361261490695,0.2594144882784909,0.1877284465759845,0.2156595603131709,0.2875794584407133,-0.1832083136895166,0.9379221243731068,0.00046158822092389466,0.00026649808360517107,3,0.000409836518714838,0.00023661922440375085,3,0.0012988456312245703,0.0007498888748232751,3,0.0024009490102027127,0.0013861885573511017,3,0.003578550584524683,0.0020660771432840187,3,0.006195056676885807,0.0035767176400450093,3,0.005696635316097908,0.003288953933224256,3,0.005725671347925219,0.0033057178940159525,3,0.008312643772623191,0.004799307119801466,3,0.025394793234411978,0.014661690709902643,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28160-Na1920-Cl1280-F640-allSk.dat,0,main,28160,1920,1280,640,3840,0.88,0.06,0.04,0.02,0.12,0.3333333333333333,86,0.9378414075043056,1,0.6162767600248704,0.6162767600248704,0.0581179073037955,-0.0416263453565685,-0.0885639565926553,0.0531494034597697,0.2760485963683587,0.1721910594395536,0.2346152626892623,0.3574695323164641,-0.2072945971786921,0.6995243859456948,0.012256944492430878,0.007076550202147269,3,0.026075498709290764,0.015054696199062762,3,0.019240984036950258,0.011108787313206525,3,0.05617074140506023,0.032430192670792383,3,0.028887821095147127,0.016678391285584945,3,0.03707090363621292,0.021402896193470206,3,0.09934740745321803,0.05735825243640687,3,0.041179396828152005,0.023774935843799982,3,0.07136594820460622,0.04120314940690229,3,0.2600771329385493,0.15015560271213751,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28160-Na1920-Cl1280-F640-allSk.dat,0,main,28160,1920,1280,640,3840,0.88,0.06,0.04,0.02,0.12,0.3333333333333333,222,0.7822173165078485,1,0.6162767600248704,0.6162767600248704,0.0707596489520316,-0.0194815310082301,-0.1082016897791744,0.1192772956419116,0.3112216967117517,0.1341632535437837,0.3493162983888265,0.3858563540766969,-0.3133057174165213,1.0481147714608148,0.0026488769913542653,0.0015293298440085912,3,0.002862407967759657,0.0016526120107165677,3,0.0070315552657394115,0.00405967032549638,3,0.00735262807955421,0.004245041800981825,3,0.011561814147395634,0.006675216510319293,3,0.008455667369434604,0.004881881831921004,3,0.01022808950085902,0.005905190226616541,3,0.020905842999788996,0.01206999408356423,3,0.016754034155371914,0.00967294612961616,3,0.041198090120456395,0.023785728421143962,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.01,O28160-Na1920-Cl1280-F640-allSk.dat,0,main,28160,1920,1280,640,3840,0.88,0.06,0.04,0.02,0.12,0.3333333333333333,461,0.5515475502909108,1,0.6162767600248704,0.6162767600248704,0.0716349461541319,-0.0197253068616972,-0.1098835621562314,0.1212335902038627,0.3134033575751562,0.1363875334500262,0.3499494390392058,0.3970876874432874,-0.3253366555792203,1.0662257191533702,0.0019823458990325554,0.0011445079384333966,3,0.001011244972338168,0.000583842556996097,3,0.004882032120873123,0.002818642559178497,3,0.00517549210706118,0.002988071761200556,3,0.013465534408040535,0.007774329915264371,3,0.006466552637642629,0.003733465906071857,3,0.014930003772182543,0.00861984169687172,3,0.014614496881693289,0.008437683708716568,3,0.01144603543409716,0.00660837163902999,3,0.04152043360548028,0.023971833518994026,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O28160-Na1920-Cl960-F960-allSk.dat,0,main,28160,1920,960,960,3840,0.88,0.06,0.03,0.03,0.12,0.5,86,0.9607410998398362,1,0.6162767600248704,0.6162767600248704,0.064457732088393,-0.0173592816166525,-0.1038437083037372,0.0792939768084133,0.351190658646733,0.1414442076031501,0.3552143848337997,0.4410212898589706,-0.2409889731474802,0.7433379737294555,0.011702653771298832,0.006756530305092371,3,0.021159415586080157,0.012216394284518543,3,0.032283263234405044,0.0186387507187033,3,0.03738802981197659,0.02158598907641444,3,0.06261555462355002,0.036151107317364324,3,0.04034943689168722,0.023295758251065436,3,0.1137368352055439,0.06566599242269687,3,0.10542770225244179,0.06086871227549098,3,0.06422628938149579,0.037081065463457394,3,0.1854535883757717,0.10707167917093384,3
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.005,O28160-Na1920-Cl960-F960-allSk.dat,0,main,28160,1920,960,960,3840,0.88,0.06,0.03,0.03,0.12,0.5,222,0.9205962885573276,1,0.6162767600248704,0.6162767600248704,0.0670888537756078,-0.0116231327680955,-0.1136349489633194,0.0971973569654156,0.3479146134265024,0.1139811708566684,0.3780443939988837,0.4685436309042676,-0.3073499132236023,0.8419854223959415,0.005244091965706583,0.0030276779080558496,3,0.010288212630621222,0.00593990233176927,3,0.01697797412522467,0.009802237931492964,3,0.009907883214845717,0.00572031904119055,3,0.03140063507070257,0.018129165110795334,3,0.021731912690943416,0.012546925642121627,3,0.060093831014927164,0.03469518951310408,3,0.06506627079769414,0.0375660289602138,3,0.03454387611013978,0.019943916171042287,3,0.05635632620439146,0.03253734010464377,3
