row_id,x_Fe,x_Cu,x_Ni,split0_FeFe_S0,split0_FeFe_S0_error,split0_FeCu_S0,split0_FeCu_S0_error,split0_CuCu_S0,split0_CuCu_S0_error,split0_FeNi_S0,split0_FeNi_S0_error,split0_CuNi_S0,split0_CuNi_S0_error,split0_NiNi_S0,split0_NiNi_S0_error,split1_FeFe_S0,split1_FeFe_S0_error,split1_FeCu_S0,split1_FeCu_S0_error,split1_CuCu_S0,split1_CuCu_S0_error,split1_FeNi_S0,split1_FeNi_S0_error,split1_CuNi_S0,split1_CuNi_S0_error,split1_NiNi_S0,split1_NiNi_S0_error,split2_FeFe_S0,split2_FeFe_S0_error,split2_FeCu_S0,split2_FeCu_S0_error,split2_CuCu_S0,split2_CuCu_S0_error,split2_FeNi_S0,split2_FeNi_S0_error,split2_CuNi_S0,split2_CuNi_S0_error,split2_NiNi_S0,split2_NiNi_S0_error,split3_FeFe_S0,split3_FeFe_S0_error,split3_FeCu_S0,split3_FeCu_S0_error,split3_CuCu_S0,split3_CuCu_S0_error,split3_FeNi_S0,split3_FeNi_S0_error,split3_CuNi_S0,split3_CuNi_S0_error,split3_NiNi_S0,split3_NiNi_S0_error
22,0.05,0.01,0.94,1.14967178516,0.0499938876419,-0.0782252676033,0.0258881398097,0.962303104332,0.0197020320435,-0.257334497137,0.013782626925,-0.0773295537,0.0067484245307,0.106364133109,0.00405965794506,1.03186603132,0.0737721146361,-0.0994356936013,0.0368592340397,0.984719630961,0.0481967955909,-0.225361889517,0.0203397983237,-0.0765483976863,0.0104539912646,0.0988932279441,0.00617010457344,1.18350881529,0.0976085149517,-0.0504741206692,0.0434257391301,0.916369205293,0.0423520842373,-0.27274913054,0.028528142629,-0.0772000636021,0.0119622610704,0.110966415202,0.00869196127488,1.12161209656,0.0865717888682,-0.0621805916308,0.039549885739,0.862759553306,0.0467486516365,-0.25075525859,0.0232654924588,-0.0714968536414,0.0112040582243,0.1030528465,0.00678674045385
23,0.05,0.05,0.9,1.01141380635,0.0460797865172,0.0111970107931,0.0245520350697,0.88905354497,0.0295600985408,-0.243325805886,0.0160961815573,-0.204940707221,0.0121288125728,0.147970288337,0.00685198008341,1.02076501742,0.0804012989407,0.0194033659581,0.0533424221962,0.936551672108,0.0576208582939,-0.246862367062,0.0311457219431,-0.217673853518,0.0267493099237,0.151813172877,0.0144305165675,1.00335033883,0.0751830579674,0.0210314884577,0.0500703708993,0.873366833947,0.0534492541907,-0.243024437794,0.0300138068489,-0.203885709713,0.0237324448911,0.147726827149,0.0133819788987,0.928016262094,0.0613931153794,-0.0157281207842,0.0331441003733,0.76832543805,0.0420342121199,-0.217674596214,0.0197505013513,-0.170415280247,0.0152168849665,0.133160126116,0.0081558759689
24,0.05,0.1,0.85,1.07946467337,0.0474151911927,-0.0792418491907,0.0287995280629,0.91481901632,0.0461930459023,-0.243650669314,0.0187736194487,-0.29081402755,0.0221122978533,0.20829443761,0.0119630874711,1.06945308468,0.0664037394369,-0.0535194729197,0.0509655257229,0.896251376006,0.0664382552386,-0.247120128714,0.0297796923995,-0.290218546086,0.0329644548611,0.207786731222,0.0185498016948,1.04467185981,0.0835119247111,-0.0611561330014,0.0597584204188,0.918205656205,0.0813275809358,-0.241087800215,0.0359748812811,-0.298318284361,0.03980758381,0.210074187744,0.0223392117815,1.01323615161,0.071438859176,-0.113683100034,0.0472036274004,0.843370895786,0.0671081930574,-0.217928591456,0.0262747194892,-0.255314946756,0.0309406407437,0.190267165052,0.0164506966575
25,0.05,0.15,0.8,1.079027727,0.030686370269,-0.121084339591,0.0323912100335,0.937666469715,0.0541952355493,-0.223854123852,0.01819367081,-0.377502603949,0.0284566524923,0.276975043037,0.0161228392235,1.02714120738,0.0586099292702,-0.177655485178,0.0538596944592,0.952340191855,0.091788768603,-0.183501795357,0.0282854479322,-0.36968951639,0.045748277878,0.262363723949,0.0252358970809,1.05900798725,0.0733729435117,-0.131748937312,0.0784008130373,0.954574483719,0.131946433054,-0.2166936872,0.043250541917,-0.380220730886,0.0687899110036,0.276734804979,0.0390459021255,1.08303999318,0.0687467813104,-0.0556260966025,0.0596788531064,0.807642163899,0.0899166686955,-0.2544505345,0.0412825836161,-0.3368350851,0.0541852826341,0.26629192613,0.0347933729054
26,0.05,0.2,0.75,1.1033217494,0.0405557229913,-0.0996253330688,0.0342862101038,0.878196099539,0.068560179071,-0.246778932515,0.0231762718132,-0.431832301608,0.042364207445,0.353750653069,0.0272894699748,1.05594926963,0.063128372294,-0.167922004694,0.064831065643,0.935852021677,0.149041519191,-0.193552963856,0.0419911829337,-0.444530725246,0.0878802801422,0.344094057655,0.0538921725382,1.08727871317,0.0739000564283,-0.0745953992814,0.0630979091086,0.823200685813,0.0988410366132,-0.256326014097,0.044746712956,-0.406299127379,0.0638857246465,0.341339351796,0.0436248184588,1.05277806848,0.0669361945502,-0.0413697050801,0.063920984825,0.8045406016,0.117070491351,-0.265857348987,0.04594607402,-0.409864035277,0.0763569807263,0.34917766542,0.0521257359557
27,0.05,0.25,0.7,1.07030184621,0.0370738805023,-0.165099115428,0.0331143680465,0.809456057719,0.0681348381065,-0.196879207255,0.0246225019226,-0.447696778096,0.0473486426292,0.39918324892,0.0341917999246,0.924261104365,0.0521787853553,-0.0994403478341,0.0435025960118,0.732083491336,0.0902518131252,-0.192654800337,0.0327745164924,-0.418783527232,0.0654464458694,0.380637621643,0.0489279243327,1.1252842338,0.067234651806,-0.223541274038,0.0503745450547,0.813501024777,0.0987574840168,-0.182820077865,0.0377100119441,-0.42986240107,0.0668562231846,0.382618918345,0.0473082247719,1.03313744787,0.0680486783131,-0.143264767513,0.0489036111488,0.796302280619,0.106742625577,-0.196852472425,0.0400611273581,-0.446312505899,0.0726676390701,0.396984908976,0.0519322218211
28,0.05,0.3,0.65,1.15224010594,0.0474172627042,-0.199258054097,0.0403272770394,0.794329746013,0.0790216054516,-0.19706437715,0.0303755669328,-0.499513720958,0.0615613579158,0.488688451644,0.0495677725488,1.17125504026,0.067067539885,-0.182663532929,0.0557119611192,0.751615105573,0.105561574228,-0.217353956452,0.0466760065893,-0.475938265804,0.0835752256096,0.478813468992,0.0690409956093,1.08810643403,0.0775040059386,-0.205508890933,0.0642305128911,0.784121446187,0.126961516078,-0.168239908529,0.0483613085992,-0.492404075809,0.0961379232252,0.475082434105,0.0757060306243,1.05387880005,0.0734285384152,-0.153255833322,0.0658545631126,0.738753935793,0.126085370204,-0.201981287873,0.0534582335752,-0.467755340214,0.0999973344155,0.464259691376,0.0819615873673
29,0.05,0.35,0.6,1.21482196938,0.0486294281474,-0.227239342675,0.0388458528833,0.69785057231,0.0627873451796,-0.196185465308,0.0325134614456,-0.481786936056,0.0524035229172,0.536655672065,0.0460771485083,1.23821664272,0.0802280469728,-0.276667756047,0.0661517982702,0.748024432582,0.111484708081,-0.160290096821,0.0506709606942,-0.507332216913,0.0918600167687,0.545659962332,0.079071678385,1.0518320072,0.0635186181113,-0.146724293322,0.0527812164921,0.671504482073,0.097588629664,-0.206485356392,0.0504796001816,-0.488687538412,0.0883322517746,0.547126488305,0.0829085273703,1.20296087994,0.0840131676378,-0.223711063685,0.0571118378459,0.616370066539,0.0904885966627,-0.199976305962,0.0505178000588,-0.410263041722,0.0759022097688,0.474361946074,0.0677281073527
30,0.05,0.4,0.55,0.990831597637,0.0307767631666,-0.219183287551,0.0365942658177,0.708092284782,0.0732354979413,-0.12313338214,0.0322866197917,-0.563866356492,0.067945724808,0.656716464911,0.0650011577877,0.948308952502,0.0584466929885,-0.269889609939,0.061895357338,0.710467673235,0.119815914682,-0.0586167500359,0.0505968521133,-0.548198166468,0.108192160764,0.618594820623,0.0998827680281,0.932585017106,0.0550395786947,-0.220131317486,0.0526899457136,0.664884472188,0.121985624618,-0.102817651451,0.0455416999576,-0.520572855942,0.113124598926,0.606530506637,0.107064162795,0.98576282595,0.0541647840259,-0.143997833497,0.058217198362,0.687235390907,0.127347912928,-0.19312467122,0.0577088029934,-0.572088605258,0.125054341349,0.690032046968,0.126050623369
31,0.05,0.45,0.5,1.09994019056,0.0448839980438,-0.241350468101,0.0357380437316,0.603922322604,0.0672602187641,-0.134399640184,0.035339390284,-0.51248521988,0.0689754155659,0.678418944032,0.0726113313638,1.00192279757,0.0638186315647,-0.221336822894,0.0544226923546,0.563968412718,0.0955287838827,-0.112540532603,0.0532814411848,-0.473922340219,0.0981395175617,0.624486929274,0.104398833959,1.05287613552,0.0704386372596,-0.233436102791,0.0544096268444,0.585616406017,0.101303645462,-0.122955121327,0.0540493155871,-0.493738709283,0.103168923101,0.650319494993,0.107805495308,1.09470033002,0.0610333882314,-0.214140418407,0.0493169755035,0.574085388352,0.0887753517993,-0.169503760917,0.0510636509467,-0.492691518342,0.0925384117241,0.673310257372,0.0992127193267
32,0.05,0.5,0.45,1.13060214086,0.0406213363901,-0.181537351181,0.0279692911556,0.528000002658,0.0489935468627,-0.208613978161,0.0325647382445,-0.512231379111,0.0579033197556,0.787801184675,0.0705738428856,1.12846364696,0.0582476783235,-0.167707409213,0.0495822824954,0.51856134452,0.0775931812811,-0.219269268793,0.0603154387042,-0.506863186773,0.092969660014,0.782798449954,0.115270784921,0.954320539109,0.0746184775991,-0.0930423928331,0.039694605233,0.506550388927,0.0684917488098,-0.246458448795,0.0541888462002,-0.521246046553,0.0851314177227,0.808024536599,0.109437052293,1.19007855709,0.0637821646519,-0.250967554435,0.0487562512225,0.510183199658,0.0725392691592,-0.151794623339,0.0547151400602,-0.462056024243,0.0815347212323,0.711068810255,0.0953098245523
33,0.05,0.55,0.4,1.13382849062,0.0394625687694,-0.222210873044,0.0307898935843,0.541596124113,0.0480006466399,-0.164286931479,0.0390125493428,-0.572829883814,0.0621479641945,0.942418134564,0.0836755965563,1.09304492859,0.0623679704385,-0.211551070259,0.0444697423938,0.508377773484,0.0722501156485,-0.155029835849,0.056101358704,-0.535578378862,0.094174525088,0.887236118827,0.12724416625,1.07677130967,0.0629953782868,-0.207515234113,0.0498502911754,0.556952446988,0.095828188249,-0.15919931044,0.0633923298561,-0.602747705501,0.12508458588,0.984076194118,0.166779434982,1.11753641234,0.0775494734614,-0.246264125384,0.0577466082376,0.525514341764,0.080220685163,-0.131977475841,0.0669763073196,-0.534463511219,0.0991279968688,0.871481456779,0.128842347442
34,0.05,0.6,0.35,1.07557077138,0.0328042278321,-0.266066284915,0.0224715378144,0.461295724247,0.031048901452,-0.076725119409,0.0265935421654,-0.501130476257,0.0420830564313,0.904285069572,0.0596772919145,1.083595663,0.0622142552304,-0.243024374726,0.0425658304524,0.456663670553,0.064325271717,-0.122291485863,0.0560712787124,-0.509814936682,0.0897248818379,0.944733103624,0.129718505926,0.961159008839,0.0518908464354,-0.246557038582,0.0408141967026,0.435278468168,0.0548621314443,-0.0413824370581,0.0483035366111,-0.467345144099,0.0717477493004,0.824689181212,0.097777301956,1.06037180268,0.0674674692443,-0.266551120271,0.0449253907756,0.455373236795,0.0513155486323,-0.0740331866767,0.0527294723877,-0.490457191137,0.0667772935989,0.891019234156,0.0913634063265
35,0.05,0.65,0.3,1.06901725235,0.0413794108721,-0.258533875774,0.025837094608,0.413638670413,0.0299599756321,-0.0765346617826,0.03423182831,-0.483402205557,0.0435865565635,0.978326672267,0.0663064683785,1.1477091507,0.0761835565378,-0.25370205487,0.0455810159934,0.396963355413,0.0476237163433,-0.124327314753,0.0612728061603,-0.465512253004,0.0694171744167,0.981845406861,0.107740793702,1.05356575346,0.0633679076234,-0.279770191243,0.0407308497791,0.426626101849,0.0457491073139,-0.0325670017791,0.0516150623568,-0.489823000256,0.0638587143058,0.954028317281,0.0933344628268,0.858294602384,0.0665597163262,-0.207274292131,0.0355591383248,0.380952997283,0.0362582701859,-0.0636718023671,0.0479768656669,-0.446229288063,0.0514716361863,0.905047173866,0.0787556344091
36,0.05,0.7,0.25,1.13868439396,0.0375626355694,-0.258419650325,0.0192807754799,0.341676361978,0.0174849668641,-0.103278790131,0.0314244404518,-0.408993825643,0.0274730392359,0.976723243067,0.0460833536729,1.15969723099,0.075355813061,-0.209152710613,0.0302936878834,0.293059374013,0.0260606412341,-0.215883468828,0.0543794580314,-0.346363636547,0.0439704578076,0.920315030289,0.0821318367736,1.01512285552,0.0566255329286,-0.263429402287,0.0360181824002,0.349318758519,0.033737921119,-0.0202269531741,0.0515998849979,-0.41560232439,0.0502649629543,0.938422246944,0.0818120817721,1.09646277772,0.0547798722414,-0.262389634278,0.0320601174032,0.337695476347,0.027618868726,-0.0678873661883,0.0498833214262,-0.395658598745,0.040952154904,0.918739119604,0.066674544358
37,0.05,0.75,0.2,1.16547580377,0.0415981392744,-0.276946868289,0.0181307114394,0.281009131313,0.0121097898869,-0.0753552158407,0.0264325856562,-0.317629217465,0.0183906860563,0.891575188024,0.0318695678779,1.05414334847,0.0553381743319,-0.265601907278,0.0272997921294,0.285364281438,0.022242670179,-0.0233894577528,0.0410696124969,-0.330996503026,0.0346567648059,0.880502397609,0.0576566116284,1.01376582746,0.0481727098528,-0.231812963536,0.0211773635943,0.25752722532,0.016544131859,-0.0854860106373,0.0334618062112,-0.294898516871,0.0266427946765,0.849078846083,0.0487722703839,1.28548585035,0.0924300366552,-0.297108776888,0.0346765456276,0.279971456777,0.0187435125957,-0.110770334584,0.0479913735891,-0.303604809571,0.0273620663759,0.883628314873,0.0508618513337
38,0.05,0.8,0.15,1.18029692154,0.0422311903075,-0.277236884629,0.0177663544668,0.251679110084,0.0107420797373,-0.074525175965,0.0295551517457,-0.297959400748,0.0179388927895,0.997070579436,0.0354662289625,1.13305902491,0.055248239169,-0.27171776568,0.0260389492307,0.25043477476,0.0165926672165,-0.0745221735678,0.0496848480632,-0.29059875361,0.0282742453421,0.976624182213,0.0601667759793,1.06209089147,0.0680669603773,-0.216732801854,0.0226077750048,0.209464318539,0.0122862217832,-0.139117575548,0.0340559890534,-0.234413054225,0.0205599969951,0.86782731578,0.0452493089702,1.17663578354,0.0774147781199,-0.297930392607,0.0344149284743,0.272127629767,0.0204279656765,-0.0143926682067,0.0563579287527,-0.338900220448,0.0334934149223,1.06626014969,0.0627037621747
39,0.05,0.85,0.1,1.08516846144,0.0368061269738,-0.268016487084,0.0148996727121,0.21508553778,0.00771914271444,-0.0217961109472,0.0305765938714,-0.241659787609,0.0136135968367,0.995831402746,0.0328206777409,1.0953822467,0.0623177380109,-0.273798922374,0.0272928016541,0.218778221612,0.0140158043162,0.0084280321694,0.0510747447094,-0.258497117132,0.0244813529081,1.02328347167,0.0539917191536,1.15355176401,0.0557288579481,-0.282542470246,0.0205142123979,0.205363429599,0.00994537074518,-0.0465781868159,0.0375884239745,-0.196230837397,0.0173309159781,0.868913925763,0.0408258372283,0.927949246989,0.0482435206281,-0.230371381147,0.0206499557242,0.211882095679,0.0125684415849,-0.0139530252049,0.037774405574,-0.254001079123,0.0230777999746,1.01793170839,0.057060553304
40,0.05,0.9,0.05,1.21430477585,0.0410537770567,-0.287139229486,0.0121334095227,0.182123392337,0.00454652560925,-0.0486299297617,0.0198831748991,-0.157792661792,0.0076514159151,1.004835508,0.0279436835041,1.26149335862,0.0722997649567,-0.306267624233,0.0225300226756,0.184562648536,0.00846662404694,-0.0256800609322,0.0341214600935,-0.148973782754,0.0124956007535,0.917524716555,0.0288061044307,1.08896978078,0.0530988558053,-0.251459881887,0.0177378883102,0.172408390812,0.00725727478787,-0.0657142045862,0.0395252282709,-0.157342799639,0.0138639841233,1.03654173691,0.048521013586,1.15814602273,0.0591076465236,-0.267530093275,0.0179458789348,0.176966373822,0.00701838308782,-0.0522665904279,0.0323262128412,-0.156334208669,0.012323500253,1.00173239241,0.0344660132424
41,0.09,0.9,0.01,1.17998579998,0.0633653979947,-0.386954390332,0.0243892667152,0.223895501008,0.00980724169923,0.0277623842543,0.026208662225,-0.086633157979,0.00993569753432,1.01593318762,0.0246061972602,1.10968989788,0.0788030131252,-0.36753158246,0.0315774459855,0.217720712594,0.0132476596118,0.0809254067835,0.0456360290311,-0.100212369836,0.0178151813223,0.942981221171,0.0420073085787,1.14452615389,0.100202399472,-0.371035056807,0.0385910043391,0.216568492519,0.0155071343045,0.0581159600544,0.04084971674,-0.0864028969572,0.0159496082744,0.966011119667,0.0487449887595,1.16059331136,0.0885815496276,-0.379305989966,0.0337726365614,0.221373727,0.0135359053504,-0.0728777353249,0.039954952543,-0.0564580629035,0.0146647301599,1.00793239037,0.0436970835174
42,0.1,0.01,0.89,1.27160933694,0.0862656570559,-0.112096784205,0.02805568164,0.938991616216,0.0304159300581,-0.413171128342,0.0314697387339,-0.0571682332744,0.0101127757688,0.187226459069,0.011699872048,1.22068455192,0.154681800149,-0.128138149487,0.0595696550299,0.936092976147,0.0414788702233,-0.397056078189,0.0573271789396,-0.0499869403439,0.0203886929948,0.182650323766,0.0217071823665,1.21003620434,0.131850896597,-0.0924848708443,0.0426753952728,0.85401438197,0.0410388839929,-0.392849092509,0.0486272974309,-0.0564698762211,0.0152863754509,0.178680380065,0.0182374326402,1.21659493906,0.138770444978,-0.101359169317,0.0502692101941,0.904216358004,0.0421724383102,-0.394675783712,0.0527142396567,-0.0574634750036,0.0177291158047,0.180921227568,0.0203381212664
43,0.1,0.05,0.85,1.08776491117,0.0570132349348,-0.10200579685,0.0308163528038,0.860147884688,0.0274636617566,-0.352783413724,0.0253029910973,-0.169665953675,0.0143336558838,0.210206076843,0.0119455551469,1.17018876316,0.122848775717,-0.12136821427,0.0563960613867,0.860580466871,0.0466674101486,-0.379588995863,0.0533223084184,-0.162153995829,0.0262594663441,0.21949021623,0.0246417432499,1.03887844915,0.0884749619342,-0.143699684866,0.0447262343492,0.802811264954,0.035043651774,-0.320507152839,0.0363375845596,-0.141018188921,0.020580819014,0.189531267277,0.0166825348767,0.853444270758,0.0848789848425,0.00551525051785,0.0529386009102,0.837698736209,0.0591049306575,-0.295909685229,0.0409989740478,-0.202748998773,0.0304055237551,0.197368050429,0.0219445353417
44,0.1,0.1,0.8,1.18158797642,0.0726904928477,-0.180096306366,0.0424244779653,0.90803231071,0.0434022855929,-0.360371180091,0.0346600503796,-0.256093704276,0.0254505050993,0.273277996241,0.0200368025383,1.11394298953,0.112693041723,-0.147631981911,0.0602898578353,0.879171524523,0.0688865339848,-0.347367260704,0.0557715328663,-0.255901176256,0.0409212517914,0.266943292856,0.0324778474373,1.22621138381,0.120603708257,-0.205095796308,0.0733640076471,0.920457243556,0.0612385402776,-0.366446801959,0.0522341386957,-0.251822768722,0.0362512800203,0.274356032554,0.0286335982192,1.0512853441,0.116750747928,-0.173701718236,0.0684865507119,0.864716126393,0.0796543335693,-0.314876346015,0.0562169007616,-0.24367624085,0.0446560379387,0.252168945654,0.0335858300276
45,0.1,0.15,0.75,1.27037198066,0.0926155762079,-0.175219215776,0.0598695329535,0.890678743783,0.0684316404827,-0.401294238476,0.0540528528384,-0.334162740794,0.0467529971283,0.36422303383,0.0384684362538,1.18790925683,0.118935528685,-0.148391769968,0.0788008337056,0.839423715684,0.0828190155811,-0.383117209597,0.0652707343218,-0.318977810133,0.0579497865245,0.350311351609,0.0467708085969,1.27706715829,0.163629521689,-0.190223670482,0.0885683699172,0.812505434333,0.0958237125421,-0.397168873218,0.0924412847006,-0.296342715041,0.068254344668,0.347199340449,0.0614146078021,1.20998280483,0.121011513106,-0.177866677862,0.0783842074118,0.917371984947,0.101073020967,-0.374850962553,0.0668938169501,-0.342573290744,0.063333688469,0.354776229978,0.0482391544476
46,0.1,0.2,0.7,1.23160247741,0.0796900932749,-0.218119540127,0.0467822632999,0.856742114663,0.0529548840672,-0.368992808494,0.0419342183164,-0.381250494361,0.0371054406086,0.424606615072,0.0320556511835,1.20048217821,0.120065808355,-0.263890872857,0.0670387633075,0.852244460788,0.0872129592352,-0.333140326545,0.0602688293718,-0.359020588569,0.05855370555,0.397819661866,0.0472973691908,1.19539208899,0.124634817907,-0.192363145527,0.0865317746055,0.881846718953,0.106740096188,-0.365521717496,0.0761400645595,-0.407061552945,0.0753940339802,0.436759201937,0.0637829007313,1.14470669016,0.106623221144,-0.15725464305,0.0720711248345,0.736166874959,0.0739520128523,-0.367156253318,0.0670228698018,-0.336185788097,0.0547998469316,0.397106882704,0.051799799287
47,0.1,0.25,0.65,1.28289970414,0.0677673018813,-0.305729693151,0.0426492221387,0.806933599598,0.0554903435103,-0.33144320211,0.041468608514,-0.386522710411,0.0413256288063,0.461453078398,0.0364668938183,1.22708708629,0.113051248431,-0.257823909241,0.0681019265411,0.676436942689,0.0783937074647,-0.34272707645,0.0663452377034,-0.317151221938,0.0587788667128,0.420573305221,0.0550216095109,1.17450795839,0.101297193126,-0.274727490409,0.0697508318977,0.814039906377,0.104720702725,-0.311522590747,0.0654736731614,-0.403949891931,0.0766502380857,0.465874381554,0.0653440404301,1.28483886761,0.112096488213,-0.338029798759,0.0856344381477,0.843835818973,0.116013950117,-0.301373062493,0.0653582864032,-0.400990605293,0.0790346566544,0.455914317552,0.0619873648934
48,0.1,0.3,0.6,1.27173659735,0.0716595820714,-0.317495340288,0.0551148030264,0.841767725242,0.0863805475133,-0.317620828634,0.0554306303729,-0.482680227519,0.0708884283173,0.584786361314,0.0648176848591,1.29057757337,0.122421824963,-0.399807758274,0.0960851153277,0.817810042747,0.120220031804,-0.26198367435,0.075353963041,-0.421701782732,0.0869758303812,0.50940771968,0.0745152479923,1.11741069503,0.0925718750859,-0.257569021425,0.0837913536977,0.903153529777,0.158045245226,-0.293035988105,0.0824533415672,-0.564619953684,0.132556594106,0.642580924763,0.120551217627,1.23213667984,0.11370829351,-0.218293483277,0.0759352174627,0.70619274143,0.0966947454541,-0.377224435285,0.0793849071585,-0.419413788573,0.0866465257238,0.558348554679,0.0867491533584
49,0.1,0.35,0.55,1.20026825484,0.0668347552267,-0.359099076683,0.0572399043561,0.756805556661,0.077248357473,-0.240893573486,0.0449920329156,-0.465701756285,0.062908734073,0.60039969345,0.057733370912,1.10219783322,0.103776900305,-0.362533719674,0.0897961638123,0.750890518491,0.136854023333,-0.19248501366,0.0664996591169,-0.458021732738,0.110968392102,0.569082833399,0.097152523322,1.09917322779,0.0940694059935,-0.366475940625,0.0833308587993,0.740615959707,0.127403218825,-0.181242869398,0.0641426829022,-0.450781200947,0.103275757095,0.559306550078,0.0911763258541,1.26751577641,0.1115105184,-0.310243367633,0.0762643653002,0.694079110304,0.091115041133,-0.316865443627,0.0725708089568,-0.429345212181,0.0794654928745,0.601132175752,0.0800532401941
50,0.1,0.4,0.5,1.27090173895,0.0626847836595,-0.374388185282,0.0500513545232,0.773509510536,0.0708514192667,-0.251921600601,0.0462958962363,-0.551027534614,0.0662698102502,0.770738854508,0.0686136668798,1.06703447269,0.076503601152,-0.3230475135,0.066041338776,0.717317409157,0.113487226434,-0.200627384574,0.0575052129393,-0.513447605698,0.104350215332,0.69905100919,0.102311993115,1.19778625251,0.091740809642,-0.361879112112,0.0920555294917,0.820708780877,0.162604755109,-0.222408983574,0.0874995592344,-0.610609827531,0.154026724403,0.821335438152,0.154771576306,1.34423912222,0.147313292955,-0.388049143087,0.0997045438288,0.695750334748,0.105973050869,-0.276455150891,0.0822509658764,-0.465821995475,0.0952501454905,0.69537121477,0.0997522618511
51,0.1,0.45,0.45,1.39709960453,0.0847799430392,-0.350057292096,0.0638575646036,0.638468238309,0.0648647095129,-0.350194292916,0.0639896880146,-0.485779433111,0.0663158859126,0.838557809593,0.0804703239384,1.37848688004,0.142687333575,-0.372845733919,0.10039258349,0.647179706554,0.107425154843,-0.313139027226,0.108226483928,-0.486794425593,0.10824182538,0.822312371111,0.129906722209,1.39463152411,0.111894503422,-0.295512254878,0.0667204779429,0.58242084333,0.058997283025,-0.414963851247,0.0780976534427,-0.449020739757,0.0638080693854,0.830899974394,0.0879376219603,1.25333552244,0.134823776911,-0.324899454362,0.102656530644,0.61432350286,0.108908254085,-0.294121734071,0.100519735342,-0.470834077841,0.11057748304,0.785274370083,0.130706569845
52,0.1,0.5,0.4,1.25707183658,0.0639029068641,-0.359234675289,0.0458243890882,0.574797167864,0.044182047744,-0.258601692394,0.0479112951777,-0.46692121543,0.0448731154178,0.853083420321,0.0561894413127,1.05135727794,0.0804573214203,-0.239631697595,0.0546648836352,0.503437704592,0.0603580291128,-0.283279663639,0.0604098797733,-0.449546999565,0.0741610904233,0.844451124663,0.102637311903,1.29081154135,0.108220571631,-0.379529057891,0.0768818044874,0.584780828113,0.0808754906425,-0.256312215469,0.0802129641292,-0.462473773472,0.0829673882515,0.842530649562,0.0993408577996,1.27247578807,0.1211959918,-0.40148717897,0.0804161122007,0.580469938238,0.0730797657782,-0.217240828578,0.0780254759341,-0.447636794866,0.0718216721509,0.803160989324,0.0865729443377
53,0.1,0.55,0.35,1.23218618173,0.0628146506732,-0.368811699889,0.0413214596513,0.510939026577,0.0403230297198,-0.225023012863,0.0447356874486,-0.43324840067,0.0458057119457,0.879421874191,0.060584110112,1.21408298628,0.0933717973034,-0.335789721267,0.052654742312,0.46679680872,0.0501744332471,-0.260481538556,0.0614540207729,-0.392560049268,0.0587778381841,0.849043391876,0.0809324697931,1.22533072096,0.101151298061,-0.393783897475,0.0722187295137,0.53644858572,0.0727743695174,-0.187402670411,0.0801204169145,-0.451644325128,0.0809308169461,0.878424071314,0.102209212814,1.16217653219,0.0884913871888,-0.361073579399,0.0622891687656,0.49837819519,0.0604570703934,-0.188034092813,0.0605388488439,-0.41934207555,0.0660140158686,0.829634004361,0.0850278092888
54,0.1,0.6,0.3,1.32076281508,0.0563017053371,-0.41891867383,0.0327878638892,0.466879827371,0.0254106984592,-0.192203976156,0.035668750173,-0.391078213063,0.0278870987954,0.898238350448,0.0387312709208,1.30477724389,0.0986912168243,-0.406856127713,0.0601778165236,0.466141680652,0.0529756089353,-0.196094242699,0.0661105936731,-0.403003444875,0.061541799753,0.922721863127,0.0827173129183,1.26372779796,0.0988824181317,-0.426555691888,0.0592067146988,0.469462898612,0.0495475576673,-0.136323536419,0.0604195545758,-0.385172669611,0.0535539053524,0.835873079938,0.0690687820849,1.2959204391,0.113802863455,-0.388931523336,0.0692679669547,0.430964216153,0.0499885211548,-0.234186458675,0.0693325639543,-0.353095024749,0.0532755996988,0.874705977671,0.076708388502
55,0.1,0.65,0.25,1.31133386958,0.0692924032286,-0.439750844683,0.038167187028,0.427661501572,0.0263926444146,-0.144525068736,0.0406505252509,-0.355555848219,0.0292031141283,0.910316727297,0.0396759768118,1.21213762647,0.0978456202225,-0.397692838315,0.0586989096561,0.383776131768,0.0401672550864,-0.14202548739,0.0626359128055,-0.308471177619,0.0417600404817,0.816861351863,0.0576434456732,1.29565621393,0.112821236442,-0.458394646659,0.0729174064535,0.454761509514,0.0587173731131,-0.084227269495,0.0804886116737,-0.400849468711,0.0676349774329,0.960615650512,0.0868196458506,1.32174878197,0.124403534452,-0.426010205851,0.0640884622127,0.410167209194,0.0416928226249,-0.192579915806,0.0596883734773,-0.323374337193,0.0430186653423,0.875586179673,0.062421341766
56,0.1,0.7,0.2,1.27068246446,0.0660152310152,-0.428629034278,0.033866532186,0.377554922396,0.0223761768067,-0.130756219888,0.0350796378614,-0.317745685355,0.0260587940086,0.952886723348,0.0379242803166,1.31369179527,0.0982923548161,-0.413929505417,0.0491158834569,0.355005378422,0.029964372815,-0.195692005735,0.0517006745214,-0.277416261387,0.0333715672927,0.912083943449,0.0519695824653,1.12847621071,0.106342193479,-0.398909220188,0.0632670074641,0.379051358947,0.0441433596509,-0.0798860466354,0.0640968754676,-0.345708045367,0.0502611733132,0.970547328147,0.0743624263298,1.23660551576,0.111672519467,-0.416473004679,0.0568796751285,0.360130704841,0.0342058855657,-0.123631941927,0.0590538876815,-0.292453614064,0.0352740923905,0.888816032623,0.0540722512493
